Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),PM10 (µg/m^3),PM2.5 (µg/m^3)
20/05/2012,1:00,266,0.6,54.6,0.4,14.9,86.4,18.4,14.5
20/05/2012,2:00,264,0.7,48.8,0.5,15,84,18.3,13.2
20/05/2012,3:00,260,0.5,54.7,0.4,14.8,83.8,14.2,9.4
20/05/2012,4:00,271,0.6,37.8,0.4,14.2,85.2,12.2,8
20/05/2012,5:00,280,0.5,46.9,0.3,13.6,86.3,17.2,13.1
20/05/2012,6:00,270,0.6,32.8,0.3,13.5,86.6,20.6,15.8
20/05/2012,7:00,264,0.7,52.5,0.5,15.3,82.2,12.3,7.8
20/05/2012,8:00,255,0.4,79.5,0.5,18.9,70.3,12.1,7.2
20/05/2012,9:00,241,0.5,84.7,0.5,21.3,62.9,13.8,7.6
20/05/2012,10:00,166,0.5,76.2,0.6,22.9,58.4,13,6.7
20/05/2012,11:00,150,0.5,87.5,0.7,24.4,52.7,10.8,4.9
20/05/2012,12:00,129,1,44.5,0.7,24.6,47.7,12.9,7.2
20/05/2012,13:00,111,1,52.2,0.7,24.7,46.2,11.5,6.4
20/05/2012,14:00,96,1.3,39.8,0.8,23.3,49,11.2,5.1
20/05/2012,15:00,97,1.3,37.3,0.8,23.1,46.3,10,3.3
20/05/2012,16:00,106,0.8,32,0.5,21.9,53.1,6.3,2.2
20/05/2012,17:00,115,0.3,32.3,0.2,19.8,62.4,8.8,1.3
20/05/2012,18:00,193,0.2,80.2,0.1,18.6,68.4,9.6,4.3
20/05/2012,19:00,241,0.3,53,0.2,17.4,72.9,15,8.1
20/05/2012,20:00,231,0.3,58.2,0.2,16.3,77.4,18,11
20/05/2012,21:00,188,0.2,62.5,0.2,15.4,80.4,18.3,13
20/05/2012,22:00,251,0.5,39.7,0.3,14.9,81.8,15.6,10.5
20/05/2012,23:00,183,0.2,59,0.2,14.4,83.2,13.8,9.1
21/05/2012,0:00,159,0.1,91.3,0.2,14.3,84.4,11.9,8.7
21/05/2012,1:00,264,0.1,106.6,0.3,15.1,82.1,13.8,9.8
21/05/2012,2:00,258,0.3,78.5,0.4,15.4,80.1,13.5,9.4
21/05/2012,3:00,249,0.3,86.2,0.4,15.2,80,12.4,8.4
21/05/2012,4:00,249,0.3,74.7,0.4,15,80.4,12.2,9.3
21/05/2012,5:00,254,0.4,66.4,0.4,15,80.5,13.6,10.1
21/05/2012,6:00,251,0.3,73.3,0.4,15.1,79.7,13,8.9
21/05/2012,7:00,248,0.3,82.5,0.5,16.2,76.5,10.7,5.1
21/05/2012,8:00,239,0.3,91.7,0.5,18.6,68.3,12.4,5.2
21/05/2012,9:00,242,0.5,89.8,0.6,21.2,62.1,15.2,6.9
21/05/2012,10:00,158,0.7,68.7,0.6,22.2,61,18.2,7.6
21/05/2012,11:00,135,0.8,59.1,0.7,23,61.1,21,7.5
21/05/2012,12:00,119,1.1,36.6,0.7,22.1,68.6,16.4,5.6
21/05/2012,13:00,132,0.7,48.4,0.6,21.2,74.1,12.7,4.3
21/05/2012,14:00,122,1.1,33.1,0.6,21.7,68.6,11.7,4.6
21/05/2012,15:00,115,1.1,31.5,0.6,22.8,61.4,9.1,2
21/05/2012,16:00,119,0.9,29.1,0.5,21.6,64.5,8.1,1.4
21/05/2012,17:00,70,0.2,79.5,0.3,20.7,70.1,11.5,4.5
21/05/2012,18:00,44,0.4,45.8,0.3,19.7,76,13.6,5.9
21/05/2012,19:00,282,0.7,37.2,0.4,19.4,76.5,14.2,6.5
21/05/2012,20:00,317,0.4,132.3,0.3,18.5,79.2,20,6.2
21/05/2012,21:00,277,0.5,51.8,0.4,17.4,82.7,9.2,1.8
21/05/2012,22:00,256,0.4,66.9,0.4,16.4,86.1,8.2,2.7
21/05/2012,23:00,167,0.2,59.1,0.2,15.6,88.9,6.2,3
22/05/2012,0:00,272,0.4,38.1,0.2,16,88.3,9,5
22/05/2012,1:00,266,0.3,64.3,0.3,16.4,87.1,8.5,4.7
22/05/2012,2:00,283,0.4,62.4,0.3,16.5,86.1,14.9,9.9
22/05/2012,3:00,280,0.8,22.3,0.4,16.1,87.1,15.6,10.6
22/05/2012,4:00,218,0.2,58.8,0.2,15.8,87.8,9.8,4.1
22/05/2012,5:00,261,0.5,50.5,0.4,15.4,88.6,9.1,4.7
22/05/2012,6:00,243,0.3,67.4,0.3,15,89.4,14.6,9.5
22/05/2012,7:00,249,0.5,67.5,0.5,16.4,85.8,15.5,9.3
22/05/2012,8:00,225,0.4,78.4,0.5,19.6,73.8,19.7,12
22/05/2012,9:00,212,0.4,89.4,0.6,22,64.5,18.2,9.9
22/05/2012,10:00,177,0.5,84.4,0.6,23.9,58.4,18.5,9.9
22/05/2012,11:00,147,0.6,80.9,0.6,25.1,54,17.5,7.3
22/05/2012,12:00,109,0.4,147,0.8,25.8,50.2,18.9,7
22/05/2012,13:00,49,0.7,71.9,0.7,26.4,48.8,26.1,11.7
22/05/2012,14:00,22,0.9,53.4,0.7,26.1,50.2,17.6,6.3
22/05/2012,15:00,31,0.9,56.6,0.6,25,54.9,18.1,6.7
22/05/2012,16:00,19,0.6,47.5,0.5,24,58.5,14.5,5.9
22/05/2012,17:00,64,0.3,46.3,0.2,21.3,69.2,18.7,6.8
22/05/2012,18:00,89,0.2,63.7,0.1,19.7,76.7,24.3,9.8
22/05/2012,19:00,74,0.1,127.8,0.1,18.7,82.1,39.8,12.8
22/05/2012,20:00,278,0.6,25.1,0.2,18.2,83.1,38,18.8
22/05/2012,21:00,248,0.4,58,0.3,17.3,84,24.8,14.3
22/05/2012,22:00,223,0.2,64.7,0.2,16.5,85.9,23.6,13.3
22/05/2012,23:00,223,0.3,62.5,0.2,15.9,86.5,17.4,10.4
23/05/2012,0:00,266,0.4,41.5,0.2,15.3,88.1,14,8.8
23/05/2012,1:00,269,0.6,50.3,0.3,15.9,87.9,17.1,11.3
23/05/2012,2:00,267,0.6,48.2,0.4,16.1,87.2,23.7,17.3
23/05/2012,3:00,267,0.6,51.2,0.4,16,86.8,23.1,16.2
23/05/2012,4:00,266,0.7,47.9,0.4,15.8,86.7,18.4,12.5
23/05/2012,5:00,266,0.6,47.9,0.4,16,86.3,16,10.8
23/05/2012,6:00,267,0.7,46.1,0.4,15.9,86.4,16.6,10.6
23/05/2012,7:00,255,0.7,55.9,0.5,16.9,83.9,20.5,13.9
23/05/2012,8:00,252,0.5,71.4,0.6,19.5,75.8,22.3,13.3
23/05/2012,9:00,263,0.6,72.4,0.5,21.6,69.2,23.2,12.9
23/05/2012,10:00,154,0.5,77.1,0.5,23.8,62.9,22.7,12.4
23/05/2012,11:00,29,0.6,76.4,0.6,24.4,62.9,25.3,11.7
23/05/2012,12:00,14,1,55,0.7,25.5,56.9,25.5,9.6
23/05/2012,13:00,57,0.9,59.2,0.7,24.2,62.6,16.2,4.1
23/05/2012,14:00,51,0.8,49.6,0.6,23.7,63.9,20.1,5.4
23/05/2012,15:00,62,1,51.1,0.7,24.2,60.8,17.8,6.2
23/05/2012,16:00,67,0.7,47.1,0.5,23,64.2,14.9,2.8
23/05/2012,17:00,89,0.3,48.1,0.2,21.1,72.3,21.1,6.1
23/05/2012,18:00,132,0.2,53.2,0.2,19.9,78,23.2,4.4
23/05/2012,19:00,177,0.2,64.4,0.2,18.8,82,28.4,11.8
23/05/2012,20:00,253,0.3,61.9,0.3,18.5,82.7,37.7,17.9
23/05/2012,21:00,222,0.3,63.4,0.2,17.8,84.7,30.6,14.1
23/05/2012,22:00,202,0.2,76.6,0.2,17.3,86.3,21.9,12.2
23/05/2012,23:00,261,0.4,44.5,0.2,16.9,86.8,25.6,14.1
24/05/2012,0:00,263,0.3,61.2,0.3,16.4,88,19.3,11.5
24/05/2012,1:00,269,0.2,81.4,0.3,16.4,88.7,15.6,9.8
24/05/2012,2:00,253,0.3,60.4,0.2,16.5,88.8,15.6,9.4
24/05/2012,3:00,259,0.4,59.2,0.3,16.6,88.4,18.5,12
24/05/2012,4:00,265,0.3,57.5,0.3,16.4,88.2,17.4,11.9
24/05/2012,5:00,250,0.3,69.1,0.3,16.3,88.2,20.1,13
24/05/2012,6:00,267,0.4,50.4,0.3,16.3,88.1,19.6,12.8
24/05/2012,7:00,258,0.3,84.5,0.4,17,86.5,22.9,13.3
24/05/2012,8:00,227,0.3,85.2,0.4,19.3,80.2,27.1,15.2
24/05/2012,9:00,169,0.3,86,0.4,21.8,73.1,33,17
24/05/2012,10:00,40,1,55.9,0.8,24,67.8,33,13.5
24/05/2012,11:00,33,1.1,49.8,0.8,24.1,67,19.6,4.8
24/05/2012,12:00,24,1.3,52.8,0.9,24.9,60.4,14.5,1.9
24/05/2012,13:00,40,1.3,51.4,0.9,24.5,63,17.1,3.4
24/05/2012,14:00,39,1.1,50.9,0.8,24,65,16.8,3.2
24/05/2012,15:00,29,1,47.6,0.7,23.6,66,16.3,4.4
24/05/2012,16:00,45,0.8,51,0.6,22.8,69,15.8,3.7
24/05/2012,17:00,56,0.7,45.3,0.5,21.8,75.2,18,5.3
24/05/2012,18:00,44,0.7,50.1,0.5,21.5,79,15.5,4.2
24/05/2012,19:00,41,0.7,52.3,0.5,21.7,76.6,14,3.6
24/05/2012,20:00,38,0.7,51.7,0.5,21.8,76.8,13,2.4
24/05/2012,21:00,33,0.7,51.7,0.6,21.8,74.5,13.7,2.8
24/05/2012,22:00,35,0.4,45.8,0.3,21.4,75.8,11.7,2.7
24/05/2012,23:00,342,0.2,132.4,0.3,20.8,79.2,15.6,5.5
25/05/2012,0:00,167,0.2,62.6,0.2,20.1,82.9,15.2,4.9
25/05/2012,1:00,180,0.2,66.8,0.2,19.9,84.7,10.6,1.4
25/05/2012,2:00,251,0.2,79.9,0.2,19.7,86.6,14.3,6
25/05/2012,3:00,171,0.2,72.1,0.2,19.4,88.8,12.9,6.4
25/05/2012,4:00,142,0.2,84,0.2,19.2,90.2,8.1,1.6
25/05/2012,5:00,125,0.2,71.8,0.2,19,90.7,16.1,9.8
25/05/2012,6:00,131,0.4,56.1,0.3,18.9,91,15.3,7.6
25/05/2012,7:00,213,0.3,77.2,0.4,19.1,91.5,14.9,7.9
25/05/2012,8:00,155,0.3,81.1,0.3,19.7,90.1,14.6,7.5
25/05/2012,9:00,267,0.6,56.6,0.4,20.4,88.6,15.1,5.9
25/05/2012,10:00,280,2.1,19.4,0.9,20.3,86.7,17,7.3
25/05/2012,11:00,282,3.1,18.5,1.1,20.5,76.7,13.9,7.6
25/05/2012,12:00,278,2,23.2,0.9,20.1,74.6,12.6,4.2
25/05/2012,13:00,272,0.9,41.4,0.6,19.1,80.9,12.5,5.5
25/05/2012,14:00,286,1,34.9,0.5,18.4,84.5,10.3,5.1
25/05/2012,15:00,311,0.8,45.3,0.6,17.7,88.5,12.2,5.4
25/05/2012,16:00,359,0.5,55.8,0.4,17.2,91.5,8.9,4.1
25/05/2012,17:00,351,0.6,40.7,0.4,17.1,92.6,4.8,1.5
25/05/2012,18:00,331,0.6,56.5,0.5,17,93.1,4.3,0.2
25/05/2012,19:00,297,1.2,36.6,0.8,16.9,93.1,12,8.5
25/05/2012,20:00,280,1.7,25.2,0.9,15.8,88.3,5.9,2.5
25/05/2012,21:00,287,1.9,16.8,0.7,14.9,88.3,,
25/05/2012,22:00,283,2.2,23.3,0.9,14.1,87.7,13.3,10.5
25/05/2012,23:00,291,2.1,18,0.9,13.7,81.5,,
26/05/2012,0:00,282,1.2,51.9,1,13.2,79.3,,
26/05/2012,1:00,281,1.6,28.1,1,13.1,77.4,16.6,11.8
26/05/2012,2:00,278,1,44.3,0.8,12.9,78.3,13.1,8.6
26/05/2012,3:00,282,1.8,27.4,0.9,13,76.2,7.8,3.3
26/05/2012,4:00,282,1.1,54.2,0.8,12.9,75.6,4.2,-0.2
26/05/2012,5:00,276,1.2,40.1,0.8,12.6,74.3,6.2,1.5
26/05/2012,6:00,276,2,21.6,0.9,12.6,72.2,7.1,2.3
26/05/2012,7:00,276,1.7,26.1,1,13,70.7,3,-1.8
26/05/2012,8:00,280,1.3,27.3,0.7,14,67.5,10.1,4.3
26/05/2012,9:00,275,1.2,38.2,0.7,15.7,62.8,6.1,-1.5
26/05/2012,10:00,276,1.4,36,0.8,18.6,53.8,9.7,3.7
26/05/2012,11:00,276,1.3,43.9,0.8,20.5,47.3,17.6,8.1
26/05/2012,12:00,277,1.3,46.2,0.7,21.5,45,15.1,8.8
26/05/2012,13:00,279,1.5,37,0.8,22.5,41.6,14.6,9.3
26/05/2012,14:00,280,2.3,24,1,22.3,39.5,11.1,6
26/05/2012,15:00,279,2.3,26.8,1,21.5,41,8.6,2.9
26/05/2012,16:00,279,2.4,22.7,1,19.9,42.6,9.5,3.7
26/05/2012,17:00,282,3,17.4,1,17.4,47.1,5.9,0.4
26/05/2012,18:00,285,2.4,16.6,0.9,16.6,48.5,7.3,1.6
26/05/2012,19:00,281,2.7,14,0.9,16,51.2,5.8,0.5
26/05/2012,20:00,283,3.1,13.3,0.9,15.5,52.6,6.6,2.4
26/05/2012,21:00,280,2.3,19.4,0.9,14.6,55.3,5.3,2
26/05/2012,22:00,278,1.5,20.9,0.7,13.8,58.7,7.8,3.5
26/05/2012,23:00,273,0.8,26.8,0.5,12.7,63.1,8.2,4.5
27/05/2012,0:00,275,0.5,38.1,0.3,11.7,67.3,8.1,3.8
27/05/2012,1:00,273,0.4,47.5,0.3,11,70.7,6.9,3.3
27/05/2012,2:00,273,0.4,48.9,0.3,10.7,71.2,6,2.2
27/05/2012,3:00,274,0.5,33.6,0.2,10.5,71.7,6.8,3.8
27/05/2012,4:00,257,0.2,77.7,0.2,10.6,70.4,4.4,0.6
27/05/2012,5:00,195,0.1,96.9,0.3,10.4,71.6,4.3,1
27/05/2012,6:00,194,0.2,102.9,0.3,10.7,69.9,3.3,-0.1
27/05/2012,7:00,248,0.3,71.6,0.3,12.6,64.8,6,2.5
27/05/2012,8:00,258,0.7,58.8,0.6,16.6,53,7.7,4
27/05/2012,9:00,255,0.7,71.4,0.7,18.3,48.2,8,4.8
27/05/2012,10:00,249,0.6,81.4,0.7,20.1,45.8,7.3,4.3
27/05/2012,11:00,266,1.1,57.3,0.8,21.6,45.5,10,5.9
27/05/2012,12:00,248,0.5,92.8,0.8,22.7,44.7,8.1,3.4
27/05/2012,13:00,249,0.4,92.1,0.6,23.7,42.4,7.8,2.7
27/05/2012,14:00,203,0.3,99.2,0.7,23.6,41.2,9,3.7
27/05/2012,15:00,159,0.4,93.2,0.6,23.3,43.2,8.7,2.7
27/05/2012,16:00,132,0.6,56,0.5,21.6,49.1,6.2,0.4
27/05/2012,17:00,111,0.5,28.6,0.3,18.7,64,9.9,4.5
27/05/2012,18:00,131,0.3,49.7,0.3,17.2,71.5,14.8,8.9
27/05/2012,19:00,258,0.3,100.2,0.4,16.4,73.6,15.7,9.1
27/05/2012,20:00,268,0.5,34.9,0.2,15.5,76.3,15.2,8.3
27/05/2012,21:00,262,0.3,63.9,0.3,14.3,79.2,17.1,11.1
27/05/2012,22:00,242,0.1,99.6,0.3,13.4,82.3,15.1,10.4
27/05/2012,23:00,260,0.3,60.9,0.3,13.4,82.4,16,10.5
28/05/2012,0:00,257,0.3,72.9,0.3,13.1,82.5,18.5,11.8
28/05/2012,1:00,214,0.2,95.7,0.3,12.8,82.5,15.8,10.4
28/05/2012,2:00,196,0.3,86.4,0.4,12.5,82,13.9,10.7
28/05/2012,3:00,137,0.3,58.6,0.2,11.9,82.8,10.9,9
28/05/2012,4:00,167,0.2,66.7,0.2,12.2,80.4,5.9,3.4
28/05/2012,5:00,185,0.2,90.7,0.3,12.5,77,6.1,3.2
28/05/2012,6:00,157,0.1,93.1,0.3,12.7,74.8,6.1,2.8
28/05/2012,7:00,207,0.3,89.4,0.5,14.5,68.4,9.2,4.9
28/05/2012,8:00,204,0.5,88.6,0.8,17.3,58.3,5.9,1.5
28/05/2012,9:00,244,0.7,77.9,0.8,19,55.6,8.9,2.8
28/05/2012,10:00,263,0.7,69.9,0.7,21.2,52.3,12,4.7
28/05/2012,11:00,193,0.5,85.2,0.8,23,49,17.4,5.8
28/05/2012,12:00,155,0.8,70.9,0.8,23.6,48.4,12.3,3.5
28/05/2012,13:00,126,1.6,36.1,1,23.2,50.2,11.5,4.9
28/05/2012,14:00,141,1.2,54.6,0.9,23.5,50.7,8.1,0
28/05/2012,15:00,123,1.1,48.1,0.9,22.6,52.6,11.4,3.6
28/05/2012,16:00,127,1.3,43.3,0.9,21.3,55.3,9.9,2.5
28/05/2012,17:00,125,1,41.8,0.7,19.6,62.2,10.1,3.5
28/05/2012,18:00,147,0.3,77.3,0.3,18.2,67.5,9,2.9
28/05/2012,19:00,184,0.3,94.8,0.5,18.1,68.1,9.7,4.3
28/05/2012,20:00,225,0.3,92.4,0.5,17.8,69.7,10.4,4.4
28/05/2012,21:00,245,0.5,63.9,0.5,16.9,73.8,12.3,5.8
28/05/2012,22:00,241,0.5,75.1,0.6,16.5,75.4,13.1,6.9
28/05/2012,23:00,256,0.5,79.8,0.6,16.3,76.4,7.9,3.6
29/05/2012,0:00,253,0.6,73.7,0.6,16.1,76.6,6.8,1.9
29/05/2012,1:00,255,0.6,65.3,0.5,15.7,78.2,8.9,4.5
29/05/2012,2:00,233,0.4,84.4,0.6,15.4,79.2,7.6,3.6
29/05/2012,3:00,240,0.3,85,0.5,15.1,80.2,11.1,6.8
29/05/2012,4:00,218,0.3,88.5,0.5,14.9,81.4,5.6,2.7
29/05/2012,5:00,238,0.4,76.1,0.5,14.7,82,6.5,3.9
29/05/2012,6:00,229,0.4,74.6,0.5,14.7,82.3,8,4.8
29/05/2012,7:00,218,0.4,88.7,0.6,15.7,79.7,9.2,5.4
29/05/2012,8:00,239,0.3,88.3,0.6,18.4,71.4,7.8,2.6
29/05/2012,9:00,155,0.9,64.4,0.9,20.5,66.6,12.5,5
29/05/2012,10:00,136,1.5,48.2,1,22.2,63,13,5.3
29/05/2012,11:00,127,2.1,38.4,1.4,22.6,62.3,12.6,4.5
29/05/2012,12:00,127,1.9,34.1,1.1,21.2,69.1,9.5,1.9
29/05/2012,13:00,133,1.4,40.1,0.9,21.2,74.8,9,2.8
29/05/2012,14:00,123,2.2,32.7,1.3,23.4,58.7,13.1,4.4
29/05/2012,15:00,121,2.1,37.7,1.3,23.3,57.2,16,3.9
29/05/2012,16:00,126,1.8,32.4,1.1,22,61.2,14.2,3.4
29/05/2012,17:00,129,1.1,48.5,0.8,20.2,68.1,12,2.3
29/05/2012,18:00,138,0.7,54.7,0.6,19.3,73.2,8.2,2.5
29/05/2012,19:00,152,0.5,70.6,0.6,18.9,74.3,9,2.4
29/05/2012,20:00,242,0.3,80.7,0.4,18.1,75.1,9.1,2.8
29/05/2012,21:00,244,0.3,87.1,0.4,17.3,77.5,11.1,6.2
29/05/2012,22:00,251,0.4,72,0.4,16.8,79.5,9.4,4.3
29/05/2012,23:00,251,0.3,71.5,0.4,16.4,81.1,8.4,3.7
30/05/2012,0:00,228,0.1,95.7,0.3,16.3,84.9,10.6,7
30/05/2012,1:00,257,0.5,65.4,0.5,15.7,87.8,10.1,6.9
30/05/2012,2:00,242,0.5,70.4,0.5,15.4,87.2,10.2,5.9
30/05/2012,3:00,242,0.4,73.6,0.5,15.2,86.9,8.5,5
30/05/2012,4:00,238,0.5,66.7,0.5,15,87.3,7.6,4.1
30/05/2012,5:00,251,0.5,64,0.5,14.8,87.2,5.9,2.3
30/05/2012,6:00,243,0.4,76.3,0.5,14.8,87.2,5.1,1.9
30/05/2012,7:00,244,0.5,66.7,0.5,15.8,85.1,11.4,7.1
30/05/2012,8:00,242,0.3,93,0.5,16.8,82.2,12,7.1
30/05/2012,9:00,252,0.3,83.3,0.4,18.5,78.5,16,9.2
30/05/2012,10:00,130,1.5,44.8,1.2,22.1,67.7,15.4,6.1
30/05/2012,11:00,125,2.4,31.2,1.4,22.9,60.2,14,5.4
30/05/2012,12:00,119,1.9,31.2,1.1,22.2,62.4,12.2,2.9
30/05/2012,13:00,121,2.2,34.9,1.4,23.5,57.4,11.9,4.1
30/05/2012,14:00,120,2,34.2,1.2,23,58.5,12.6,4.3
30/05/2012,15:00,123,1.9,31.5,1.2,22.5,61.7,10.8,2.6
30/05/2012,16:00,124,1.4,35.9,1,20.2,70.3,10.2,2.8
30/05/2012,17:00,141,0.6,50.3,0.4,19.2,77.7,8.3,1.6
30/05/2012,18:00,162,0.5,67.6,0.5,18.6,80.1,9.1,3.5
30/05/2012,19:00,199,0.2,90.2,0.4,17.8,81.3,7.8,2.7
30/05/2012,20:00,245,0.4,69.6,0.4,17.4,82.4,7.4,2.2
30/05/2012,21:00,240,0.5,70.5,0.5,16.8,83.6,7.1,2.7
30/05/2012,22:00,229,0.4,74.7,0.5,16.4,84.6,9.8,6.8
30/05/2012,23:00,243,0.3,80.8,0.4,16.5,84.8,8.4,6.5
31/05/2012,0:00,207,0.3,88.4,0.5,16.2,87.2,7.6,4.7
31/05/2012,1:00,235,0.3,69.7,0.4,16,90.9,8.4,5.9
31/05/2012,2:00,265,0.3,67.6,0.4,15.8,92.3,7.9,3.4
31/05/2012,3:00,213,0.2,97.5,0.4,15.7,93.5,8.6,4.8
31/05/2012,4:00,143,0.7,54,0.7,16.1,94.2,-0.2,-2.2
31/05/2012,5:00,141,0.9,45.4,0.6,16.3,93.5,4,1.1
31/05/2012,6:00,136,1.1,46.7,0.7,16.2,93.4,2.2,-0.4
31/05/2012,7:00,164,0.5,68.8,0.5,16.3,93.4,4.6,1.7
31/05/2012,8:00,155,1,59.7,0.9,17.2,91,4.3,1.4
31/05/2012,9:00,150,1.1,55.6,0.8,19.1,84.3,12,7.5
31/05/2012,10:00,134,1.6,47.5,1.2,20.4,77.8,11.1,5
31/05/2012,11:00,124,2.1,36.3,1.3,22.1,69.2,9.1,1.2
31/05/2012,12:00,124,1.7,38.1,1.2,21.6,70,8.5,2.2
31/05/2012,13:00,129,1.3,42.1,0.9,20.8,72.4,7,0.7
31/05/2012,14:00,132,1.7,37.9,0.9,20.7,70.9,10.3,4.3
31/05/2012,15:00,125,1.2,38.5,0.8,19.8,74.4,6.8,2.1
31/05/2012,16:00,133,0.4,65.9,0.4,18.2,85.5,10.4,5.4
31/05/2012,17:00,146,1,48.6,0.7,17.5,89.4,3.5,0.4
31/05/2012,18:00,140,1.1,43.6,0.7,17.1,89.7,4.1,1.5
31/05/2012,19:00,150,0.8,60.1,0.7,16.8,90,4.9,2.2
31/05/2012,20:00,196,0.3,95.8,0.6,16.8,90,1.6,-0.5
31/05/2012,21:00,214,0.3,84.3,0.4,16.7,90.2,5,1.6
31/05/2012,22:00,163,0.4,76.3,0.5,16.6,90.5,4.9,2.2
31/05/2012,23:00,242,0.4,79.3,0.5,16.4,91.4,5.4,3.3
1/06/2012,0:00,238,0.3,93.9,0.5,16.1,92,6.9,4.2
1/06/2012,1:00,234,0.4,72.1,0.5,15.7,92.7,6.5,4.9
1/06/2012,2:00,252,0.6,62.6,0.5,15.3,93,5.7,3.9
1/06/2012,3:00,245,0.3,78.6,0.4,15.2,92.7,5.7,3.8
1/06/2012,4:00,246,0.3,82.1,0.4,15.2,92.6,9.7,4.3
1/06/2012,5:00,232,0.3,83.7,0.5,15.2,92.4,6.7,3.8
1/06/2012,6:00,249,0.3,74.7,0.4,15.3,92.3,4.6,2.5
1/06/2012,7:00,257,0.6,66.8,0.5,16.1,91.8,6.9,4.4
1/06/2012,8:00,179,0.4,91.3,0.6,18.3,86.7,7,4.5
1/06/2012,9:00,146,0.9,51.5,0.7,19.8,83.5,10,5.4
1/06/2012,10:00,133,0.9,63.4,0.8,21.1,80.3,6.6,2.5
1/06/2012,11:00,123,0.7,41.9,0.4,20.4,86.2,7.3,2.2
1/06/2012,12:00,110,1.1,36.9,0.9,21.4,80.6,14.7,6.4
1/06/2012,13:00,86,0.9,45.7,0.7,20.6,82.9,10.9,3.3
1/06/2012,14:00,87,1.4,41.5,1,21.6,77.5,12,4
1/06/2012,15:00,94,1.1,38.5,0.7,20.7,77.3,11.9,3.6
1/06/2012,16:00,111,1.1,36.1,0.7,18.8,88.5,12.6,4.7
1/06/2012,17:00,109,0.8,39.1,0.6,18.1,92.6,9.2,4.6
1/06/2012,18:00,112,0.8,31.2,0.4,17.8,93.2,6.9,2.4
1/06/2012,19:00,124,0.5,34.9,0.4,17.8,93.8,7.8,5.1
1/06/2012,20:00,123,1.3,27.7,0.8,17.6,94.1,7.8,5.2
1/06/2012,21:00,126,1.2,35.4,0.7,17.3,94,4,1.3
1/06/2012,22:00,200,0.2,89.3,0.4,17.2,93.8,3.3,0.8
1/06/2012,23:00,153,0.5,69.1,0.5,17.3,94,3.7,1.3
2/06/2012,0:00,137,0.5,70,0.6,17.3,94.2,2.5,1
2/06/2012,1:00,242,0.3,83.7,0.5,17,94.1,5.1,3
2/06/2012,2:00,264,0.5,70.2,0.4,16.9,93.9,5.8,4.3
2/06/2012,3:00,260,0.3,80.8,0.3,16.6,93.6,4.2,1.3
2/06/2012,4:00,216,0.3,80.8,0.5,16.5,93.5,7.7,4.1
2/06/2012,5:00,289,0.5,49.1,0.3,16.5,93.3,6.5,2.7
2/06/2012,6:00,241,0.3,88.3,0.3,16.4,93,8.3,4.7
2/06/2012,7:00,263,0.4,71.5,0.4,16.8,92.9,8.9,4.3
2/06/2012,8:00,246,0.2,89.3,0.4,17.4,91.8,12,8.1
2/06/2012,9:00,263,0.4,89,0.5,18.7,89.3,10.6,5.5
2/06/2012,10:00,203,0.1,102.2,0.5,20.1,85.8,12.3,5.6
2/06/2012,11:00,155,0.6,76.2,0.7,22.2,81.6,14.1,5.8
2/06/2012,12:00,122,0.9,49.3,0.5,22.9,77.3,16.7,8.3
2/06/2012,13:00,83,0.9,51.4,0.7,22.6,75.8,16.4,4.4
2/06/2012,14:00,47,0.5,64.9,0.4,20.6,87.3,10.8,2.8
2/06/2012,15:00,8,0.6,170.6,0.5,20.6,87.9,11.2,4.6
2/06/2012,16:00,90,1,43.2,0.8,18.9,91.6,5.6,1.1
2/06/2012,17:00,189,0.2,85.9,0.3,18.6,93.1,8.1,4.3
2/06/2012,18:00,162,0.3,80,0.4,18.8,94.1,8,3.8
2/06/2012,19:00,168,0.5,60,0.4,18.8,94.1,5.7,2.4
2/06/2012,20:00,143,0.6,59.4,0.5,18.7,94.2,6.7,4
2/06/2012,21:00,145,0.5,58.9,0.5,18.5,94.3,9.9,6.8
2/06/2012,22:00,166,0.4,78.9,0.4,18.4,94.5,6.3,3.8
2/06/2012,23:00,138,0.3,86.9,0.5,18.4,94.8,7.1,4.9
3/06/2012,0:00,188,0.3,90.4,0.5,18.1,95,4.4,2.8
3/06/2012,1:00,135,0.6,61.3,0.5,17.6,95.1,4.3,3.2
3/06/2012,2:00,145,0.4,69.7,0.4,17.5,95.2,0.7,0.1
3/06/2012,3:00,282,0.3,53.8,0.2,17.5,95.2,0.7,-1.2
3/06/2012,4:00,274,0.3,117.7,0.5,17.3,95.2,3.4,1
3/06/2012,5:00,144,0.4,89.9,0.6,17.3,95.4,2.9,0.8
3/06/2012,6:00,294,0.7,60.5,0.5,17.4,95.4,6.5,3.9
3/06/2012,7:00,246,0.3,76.2,0.3,17.6,95.5,1,-1.1
3/06/2012,8:00,252,0.4,66.6,0.4,18.2,95.4,2.1,0.7
3/06/2012,9:00,273,0.7,50.8,0.4,19.1,94.5,4.1,2.1
3/06/2012,10:00,264,0.5,77.2,0.5,20.1,89.5,5.7,4.1
3/06/2012,11:00,274,0.8,49,0.5,20.2,88.7,0.4,-2.1
3/06/2012,12:00,271,0.6,55.8,0.4,21,86.1,8,4.5
