Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm),Solar Radiation (w/m^2),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
14/06/2012,6:00,191,0.7,24.6,0.3,13.8,68.8,0,6,1013,0.071,0.028,0.099,0.002,13.5,7,7
14/06/2012,7:00,151,0.3,50.6,0.2,15.1,67.2,0,143,1014,0.107,0.035,0.142,0.002,25.6,13.3,9
14/06/2012,8:00,162,0.5,77.8,0.7,18.5,54.8,0,347,1015,0.023,0.02,0.043,0.001,24.9,9.5,8
14/06/2012,9:00,141,2.3,21.8,1,19.5,50.8,0,524,1015,0.009,0.008,0.016,0.002,11.4,2.7,6
14/06/2012,10:00,145,1.7,33.6,0.9,20.7,47.5,0,643,1015,0.007,0.008,0.015,0.001,6.1,0.6,5
14/06/2012,11:00,60,0.9,63.5,0.8,21.5,47.5,0,698,1014,0.007,0.008,0.014,0.003,11.5,3.5,5
14/06/2012,12:00,13,2.1,170.7,0.9,21.1,48.9,0,688,1013,0.006,0.008,0.014,0.005,7.5,1.8,5
14/06/2012,13:00,18,1.7,26.7,0.8,21.7,46.6,0,612,1013,0.003,0.005,0.008,0.002,16.8,8.4,5
14/06/2012,14:00,24,1.9,24.3,0.9,21.6,50.8,0,476,1013,0.004,0.006,0.01,0.001,16.9,7.1,5
14/06/2012,15:00,31,1.9,21.5,0.8,20.6,59.4,0,292,1012,0.005,0.007,0.011,0.001,5.7,0.7,5
14/06/2012,16:00,57,1.9,17.8,0.7,19.9,65.9,0,91,1013,0.01,0.011,0.021,0.002,14.7,8.2,5
14/06/2012,17:00,64,1.5,11.7,0.4,19.2,67.3,0,3,1014,0.015,0.018,0.033,0.002,18.3,6.9,6
14/06/2012,18:00,65,0.6,80.8,0.6,18.6,72.8,0,0,1014,0.012,0.022,0.034,0.001,30.6,14.8,6
14/06/2012,19:00,204,0.3,42.3,0.2,17.9,78.4,0,0,1015,0.02,0.026,0.045,0.001,23.9,9.7,7
14/06/2012,20:00,200,0.5,31.5,0.2,17.5,81.2,0,0,1015,0.021,0.024,0.045,0.001,20.9,7.4,8
14/06/2012,21:00,216,0.6,23.6,0.3,17,82.9,0,0,1015,0.008,0.019,0.026,0.001,13,2.1,8
14/06/2012,22:00,201,0.8,14.3,0.4,16.8,78.3,0,0,1016,0.002,0.006,0.008,0.001,12.4,4.6,9
14/06/2012,23:00,210,0.5,23.5,0.2,16,78.4,0,0,1016,0.009,0.015,0.024,0.001,17.7,11.1,9
15/06/2012,0:00,199,0.9,15.2,0.4,16.2,75.8,0,0,1016,,,,,14.8,9.2,
15/06/2012,1:00,218,1.2,11.6,0.4,16.2,75.8,0,0,1016,0.001,0.003,0.004,0.001,4.9,-1.7,9
15/06/2012,2:00,216,0.9,12.4,0.3,15.8,78.6,0,0,1016,0.003,0.005,0.007,0,8,1.8,8
15/06/2012,3:00,204,0.8,9.9,0.3,15.5,80,0,0,1016,0.002,0.005,0.007,0,12,5.8,7
15/06/2012,4:00,225,1.2,13,0.6,14.7,81.2,0,0,1016,0.003,0.007,0.009,0,11.5,5.1,6
15/06/2012,5:00,224,1.3,10.8,0.5,14,81,0,0,1016,0.019,0.014,0.033,0.001,14.5,9.5,7
15/06/2012,6:00,224,1.5,8.8,0.4,14.2,79.5,0,7,1017,0.023,0.017,0.04,0.001,15.2,8.9,7
15/06/2012,7:00,225,1.4,13.6,0.6,14.9,75.5,0,145,1017,0.015,0.014,0.029,0.001,7.5,0.5,7
15/06/2012,8:00,200,1,19,0.5,17.7,64.9,0,343,1018,0.01,0.012,0.022,0.001,10.3,2.3,6
15/06/2012,9:00,144,2,21.7,0.8,19.7,59,0,516,1018,0.008,0.01,0.018,0.009,14.1,4.7,6
15/06/2012,10:00,110,1.9,19.2,0.8,20.8,52.7,0,635,1018,0.009,0.009,0.018,0.016,14.9,5.9,6
15/06/2012,11:00,97,1.7,24.4,0.8,21.8,49.3,0,697,1017,0.008,0.008,0.016,0.014,11.2,1.9,6
15/06/2012,12:00,98,2.2,24.7,0.9,22.5,41.9,0,686,1016,0.018,0.012,0.03,0.013,8.1,1.6,6
15/06/2012,13:00,52,2.5,21.8,1,22.3,47.3,0,610,1015,0.014,0.012,0.025,0.008,10.2,3,6
15/06/2012,14:00,41,2.2,19.8,0.8,21.6,56,0,476,1015,0.006,0.008,0.014,0.001,15.8,2.8,6
15/06/2012,15:00,39,1.6,22,0.7,21.1,60.1,0,293,1015,0.009,0.011,0.02,0.001,13.2,3.4,5
15/06/2012,16:00,50,1.6,20.3,0.6,20.5,61.2,0,92,1016,0.01,0.012,0.022,0.002,14.7,4.9,6
15/06/2012,17:00,55,1.5,12,0.5,19.4,70.4,0,3,1016,0.013,0.019,0.032,0.002,12.5,6.4,6
15/06/2012,18:00,325,0.1,112.5,0.3,18.2,75.3,0,0,1017,0.019,0.023,0.042,0.002,17.4,6,7
15/06/2012,19:00,238,0.7,18.6,0.2,17.3,78.9,0,0,1018,0.025,0.026,0.051,0.002,50.5,11.8,8
15/06/2012,20:00,225,0.8,11.6,0.2,17,78.4,0,0,1018,0.016,0.021,0.037,0.002,27.2,8.8,7
15/06/2012,21:00,236,0.4,45.1,0.2,16.5,82.2,0,0,1018,0.007,0.017,0.024,0.001,12.8,5.4,7
15/06/2012,22:00,193,0.8,15,0.4,16.4,81.7,0,0,1019,0.007,0.009,0.016,0,7.7,1.2,7
15/06/2012,23:00,197,0.8,10.4,0.3,16.6,74.5,0,0,1018,0.001,0.005,0.006,0.001,9.8,3.8,7
16/06/2012,0:00,211,1.1,10.1,0.4,16.2,76,0,0,1018,,,,,7.4,2.9,
16/06/2012,1:00,218,0.9,11.1,0.4,15.8,76.5,0,0,1018,0.001,0.003,0.003,0.001,7.6,2.8,7
16/06/2012,2:00,213,0.8,12.1,0.3,14.9,78.7,0,0,1017,0,0.001,0.001,0,5.4,1.6,7
16/06/2012,3:00,206,0.2,90.5,0.2,13.8,81.8,0,0,1017,0.006,0.009,0.014,0.001,6.7,2.9,6
16/06/2012,4:00,237,0.3,39.6,0.3,12.9,85.6,0,0,1017,0.009,0.015,0.023,0.001,13.4,7.6,6
16/06/2012,5:00,216,0.7,17.1,0.3,13.2,84.5,0,0,1018,0.022,0.017,0.039,0.001,5.3,0.6,7
16/06/2012,6:00,224,1,19.9,0.5,14,80.1,0,7,1018,0.014,0.014,0.028,0.001,9.2,4.6,7
16/06/2012,7:00,207,1,17.9,0.4,15.1,74.9,0,129,1019,0.005,0.007,0.012,0,12.1,7,6
16/06/2012,8:00,200,0.6,22.4,0.3,17.6,68.4,0,238,1019,0.005,0.007,0.012,0,14.4,8.1,6
16/06/2012,9:00,123,1.2,26.9,0.7,19.6,64.8,0,339,1019,0.011,0.012,0.023,0.01,12.9,5.7,5
16/06/2012,10:00,118,2.5,16.2,1,20,64.2,0,429,1019,0.009,0.008,0.017,0.011,15.4,6.6,6
16/06/2012,11:00,114,2.3,20,0.9,21,62.7,0,646,1018,0.006,0.006,0.012,0.019,14.5,5.6,6
16/06/2012,12:00,111,1.6,25.3,0.7,21.7,61,0,583,1017,0.004,0.005,0.009,0.01,9.5,1,6
16/06/2012,13:00,86,1.8,28.4,0.7,22,59.8,0,367,1016,0.004,0.004,0.007,0.01,9.6,2.7,6
16/06/2012,14:00,41,1.3,26.7,0.6,21.9,58.8,0,246,1016,0.004,0.006,0.009,0.002,16.1,7,5
16/06/2012,15:00,41,1.5,22,0.7,21.4,65.5,0,151,1016,0.003,0.005,0.008,0.002,16.1,7.1,5
16/06/2012,16:00,34,1.4,22.4,0.6,20.1,77.8,0,34,1016,0.003,0.007,0.01,0.002,14.5,6.8,6
16/06/2012,17:00,44,1.4,21.7,0.6,19.9,80.6,0,2,1017,0.013,0.012,0.025,0.002,8.4,2.6,6
16/06/2012,18:00,37,1,24.3,0.4,19.5,83.3,0,0,1018,0.003,0.007,0.01,0.001,6.4,0.8,7
16/06/2012,19:00,110,0.4,42.6,0.3,19.5,82.7,0,0,1018,0.001,0.006,0.007,0.001,8.8,3.6,7
16/06/2012,20:00,151,1.6,30.1,0.9,19.3,84,0,0,1018,0.002,0.005,0.006,0.001,11.7,6.8,7
16/06/2012,21:00,145,1,33.3,0.6,19,85.8,0,0,1018,0.001,0.004,0.005,0.001,8.9,3.8,7
16/06/2012,22:00,180,0.5,51.1,0.4,18.5,86.4,0,0,1018,0.004,0.008,0.012,0.001,8.6,3.6,8
16/06/2012,23:00,265,0.9,19.9,0.4,17.6,88.6,0,0,1018,0.003,0.008,0.011,0,9.1,5,8
17/06/2012,0:00,254,0.8,24,0.4,17.1,90,0,0,1018,,,,,8.1,4,
17/06/2012,1:00,240,0.6,23.7,0.4,16.7,90.7,0,0,1017,0.01,0.017,0.026,0.001,3.6,-0.9,9
17/06/2012,2:00,247,0.6,20.1,0.3,16.5,91.3,0,0,1017,0.023,0.019,0.042,0.002,5.1,0.4,9
17/06/2012,3:00,257,0.4,69.8,0.4,16,91.5,0,0,1017,0.039,0.019,0.058,0.004,12.5,6,11
17/06/2012,4:00,245,0.8,20.3,0.5,15.6,91.8,0,0,1017,0.026,0.019,0.045,0.003,9.7,2.1,11
17/06/2012,5:00,242,1,26.4,0.5,14.7,91.9,0,0,1018,0.008,0.014,0.022,0.002,10.4,5.6,10
17/06/2012,6:00,235,0.5,38.7,0.3,14.2,92.2,0,6,1018,0.018,0.015,0.032,0.001,6.8,4.4,8
17/06/2012,7:00,209,0.2,123.2,0.4,15,91.8,0,137,1019,0.01,0.011,0.021,0.001,3,0.2,8
17/06/2012,8:00,208,1,21.5,0.5,16.7,87.4,0,336,1020,0.004,0.005,0.009,0.001,3,1,6
17/06/2012,9:00,215,1.9,23,0.8,18,78.8,0,509,1020,0.004,0.005,0.008,0.001,6.1,3.5,6
17/06/2012,10:00,191,2,29.8,1,20.3,60.8,0,629,1019,0.003,0.004,0.007,0.002,8.7,5.7,6
17/06/2012,11:00,173,1.8,36.8,0.9,22.4,46.2,0,685,1019,0.003,0.003,0.006,0.001,7.9,2.2,5
17/06/2012,12:00,153,2,35,1.1,23.3,43.2,0,674,1018,0.004,0.004,0.007,0.001,10.2,2.4,5
17/06/2012,13:00,67,0.9,122.8,0.9,23.5,44.8,0,600,1017,0.004,0.007,0.01,0.005,17.4,8.6,5
17/06/2012,14:00,22,2.5,168.1,1,22.7,52.8,0,466,1017,0.004,0.006,0.009,0.005,15.3,7.8,5
17/06/2012,15:00,53,2.2,18,1,21.9,56.7,0,242,1017,0.005,0.008,0.013,0.003,9.3,4.8,5
17/06/2012,16:00,51,1.6,22.3,0.7,20.6,65.1,0,49,1017,0.007,0.012,0.018,0.004,6.9,1.9,6
17/06/2012,17:00,28,0.4,197.4,0.4,19.7,68.2,0,3,1018,0.004,0.014,0.018,0.002,12.6,3.9,6
17/06/2012,18:00,237,0.5,23.5,0.2,18.4,74.3,0,0,1019,0.026,0.026,0.052,0.002,18.3,9.6,8
17/06/2012,19:00,237,0.7,10.7,0.2,17.5,78.9,0,0,1019,0.01,0.019,0.029,0.002,21.6,15.4,10
17/06/2012,20:00,239,0.8,16.3,0.3,17,82.1,0,0,1020,0.006,0.015,0.02,0.002,17.4,11.3,10
17/06/2012,21:00,222,1.2,25.9,0.6,16.7,83,0,0,1020,0.002,0.011,0.013,0.003,12.6,6.9,9
17/06/2012,22:00,225,1.4,13.2,0.6,16.3,76.6,0,0,1020,0.002,0.01,0.012,0.002,11,7,9
17/06/2012,23:00,207,1.9,13.1,0.6,16.2,65.7,0,0,1020,0.001,0.005,0.005,0.003,10.6,7.5,9
18/06/2012,0:00,197,2.1,14.9,0.9,16.6,43.3,0,0,1020,,,,,1.8,-1.6,
18/06/2012,1:00,189,2.3,16.5,1,16.7,41.4,0,0,1020,0,0,0,0.001,1.9,-1,6
18/06/2012,2:00,217,1.4,12.5,0.5,14.9,46.7,0,0,1019,0,0,0,0.001,,,6
18/06/2012,3:00,214,1.9,10.8,0.6,13.9,49.8,0,0,1019,0,0.001,0.001,0,4.8,2.7,5
18/06/2012,4:00,203,1.9,14.6,0.7,13.4,50.7,0,0,1019,0.001,0.002,0.002,0.001,3.8,2,5
18/06/2012,5:00,205,2.1,14.4,0.8,13.8,48.7,0,0,1020,0.005,0.005,0.01,0.001,1.6,-1.2,5
18/06/2012,6:00,209,2.3,11.3,0.8,13.2,49.7,0,5,1020,0.007,0.008,0.015,0.001,2.5,-1.3,5
18/06/2012,7:00,208,2.7,11.2,0.8,13.6,49.7,0,146,1021,0.006,0.008,0.014,0.001,4.3,0.8,5
18/06/2012,8:00,205,2.6,15.4,1,15.3,46.5,0,357,1021,0.004,0.004,0.008,0.001,3.6,0.6,4
18/06/2012,9:00,185,2.6,20.4,1.2,17.2,42.1,0,534,1021,0.005,0.005,0.009,0,8.1,4.3,4
18/06/2012,10:00,199,2.8,21.4,1.1,18.5,38.1,0,657,1020,0.003,0.003,0.006,0,8.4,0.9,3
18/06/2012,11:00,205,2.4,21.8,0.9,19.7,35.3,0,716,1020,0.004,0.004,0.008,0,10.8,6.3,4
18/06/2012,12:00,159,1.9,30.5,1,20.8,29.4,0,703,1019,0.005,0.004,0.009,0,13.4,6.6,4
18/06/2012,13:00,158,1,49.2,0.9,21.9,23.8,0,627,1018,0.005,0.004,0.009,0,17.4,10.5,4
18/06/2012,14:00,13,1.4,36.7,0.8,21.6,29.2,0,488,1017,0.004,0.006,0.009,0.001,15.1,7.2,4
18/06/2012,15:00,27,1.5,25.2,0.7,21.1,34,0,301,1017,0.008,0.009,0.016,0.002,14.6,7.5,4
18/06/2012,16:00,20,1.1,20.6,0.5,20.2,43.3,0,95,1017,0.007,0.016,0.023,0.005,5.5,0.1,5
18/06/2012,17:00,283,0.2,136.9,0.3,18.3,53.4,0,3,1017,0.036,0.027,0.062,0.003,6.7,1.2,6
18/06/2012,18:00,275,0.6,24.5,0.2,16.6,61.4,0,0,1018,0.059,0.035,0.094,0.003,15.8,6,7
18/06/2012,19:00,235,0.8,17.5,0.3,15.1,66.1,0,0,1019,0.033,0.03,0.062,0.003,14.5,6.7,7
18/06/2012,20:00,231,0.7,17.6,0.3,14.2,67.3,0,0,1019,0.017,0.026,0.043,0.005,15.1,7.9,7
18/06/2012,21:00,249,0.5,41.4,0.4,13.7,68.1,0,0,1019,0.006,0.021,0.027,0.005,15.5,11.3,6
18/06/2012,22:00,248,0.4,51.7,0.4,13.1,71.7,0,0,1020,0.009,0.02,0.029,0.003,6,1.2,6
18/06/2012,23:00,231,1.3,14,0.5,13.8,65.2,0,0,1020,0.003,0.011,0.013,0.002,8.8,4.4,6
19/06/2012,0:00,224,1.3,9.3,0.4,13.6,58.2,0,0,1019,,,,,4,0.3,
19/06/2012,1:00,225,1.7,7.3,0.3,13.5,54.9,0,0,1019,0.002,0.003,0.005,0.001,5,2.9,6
19/06/2012,2:00,209,1.8,18.2,0.6,13.6,53.4,0,0,1018,0,0.002,0.002,0.001,4.2,2.1,5
19/06/2012,3:00,204,1.2,17,0.4,13.5,54.3,0,0,1018,0.002,0.003,0.004,0.001,2.2,-0.2,5
19/06/2012,4:00,200,0.9,13.9,0.4,12.7,57.4,0,0,1018,0.003,0.004,0.007,0.001,1.3,-0.7,5
19/06/2012,5:00,209,1.3,14.1,0.5,12.6,58.4,0,0,1019,0.014,0.013,0.027,0.001,6.7,4.9,5
19/06/2012,6:00,216,1.8,12.2,0.7,12.2,60.2,0,5,1019,0.019,0.017,0.036,0.001,6.7,3.6,5
19/06/2012,7:00,219,1.7,15.4,0.7,13.2,57.5,0,140,1020,0.011,0.014,0.024,0.001,7.6,3.2,5
19/06/2012,8:00,214,2.2,13.1,0.9,14.9,52.6,0,346,1020,0.008,0.007,0.015,0.001,4.8,0.4,5
19/06/2012,9:00,216,2.2,14.5,0.7,16.6,48.1,0,522,1020,0.006,0.006,0.012,0.001,8.6,4.7,4
19/06/2012,10:00,214,1.7,27.5,1,18.6,43.2,0,643,1020,0.004,0.005,0.008,0.001,5.2,-0.3,5
19/06/2012,11:00,99,1.5,33.9,0.8,20,34.9,0,703,1019,0.004,0.006,0.01,0.005,9.7,6.8,5
19/06/2012,12:00,30,1.8,32.5,0.9,20.3,36.6,0,695,1018,0.004,0.005,0.009,0.005,5.3,3.2,5
19/06/2012,13:00,30,1.9,27.2,0.8,20.3,37.5,0,618,1017,0.005,0.007,0.011,0.006,,,5
19/06/2012,14:00,21,1.7,28.2,0.8,20.6,32.6,0,483,1016,0.01,0.013,0.023,0.006,4.8,1.1,5
19/06/2012,15:00,26,1.8,19.2,0.8,20.2,38.8,0,298,1016,0.006,0.008,0.014,0.003,5.9,1.5,4
19/06/2012,16:00,31,1.2,23.9,0.5,19.8,44.3,0,95,1017,0.014,0.017,0.031,0.003,,,5
19/06/2012,17:00,52,0.2,93.6,0.3,18,52.5,0,3,1017,0.038,0.03,0.068,0.002,,,6
19/06/2012,18:00,189,0.4,45.4,0.2,16.6,59,0,0,1018,0.048,0.034,0.082,0.002,22.3,8.7,7
19/06/2012,19:00,251,0.8,16.8,0.3,15.6,65.2,0,0,1018,0.025,0.028,0.052,0.002,20.2,7.8,7
19/06/2012,20:00,240,0.9,14.4,0.3,14.9,69.3,0,0,1019,0.011,0.021,0.031,0.001,6.3,1.2,7
19/06/2012,21:00,239,0.8,12,0.3,14.4,71.9,0,0,1019,0.008,0.016,0.024,0.001,6.4,3.1,7
19/06/2012,22:00,236,1,10.1,0.3,14.2,73.1,0,0,1019,0.016,0.019,0.035,0.002,1.9,-0.8,7
19/06/2012,23:00,240,0.8,13.7,0.2,14.1,72.5,0,0,1019,0.009,0.01,0.019,0.001,2.7,-0.5,6
20/06/2012,0:00,224,1.1,12.3,0.4,14,72,0,0,1019,,,,,0.8,-0.2,
20/06/2012,1:00,224,2.9,8.4,0.7,13.9,62.8,0,0,1018,0.001,0.002,0.002,0.001,3.6,1.1,6
20/06/2012,2:00,226,2.8,8.8,0.7,13.8,56.3,0,0,1018,0.001,0.001,0.001,0.001,4.3,1.6,5
20/06/2012,3:00,212,1.4,20.3,0.8,12.9,58.4,0,0,1018,0.001,0.002,0.003,0.001,3.9,1.8,5
20/06/2012,4:00,208,1.5,33.3,0.8,12.3,60.4,0,0,1018,0.003,0.004,0.007,0.001,0.6,-2,5
20/06/2012,5:00,182,0.7,38.3,0.5,11.5,63.5,0,0,1019,0.023,0.02,0.043,0.001,5.9,3.7,6
20/06/2012,6:00,224,2.5,10.8,0.9,12.4,59.2,0,5,1019,0.007,0.009,0.016,0.001,6.1,2.9,5
20/06/2012,7:00,216,1.8,20.4,1,13.3,56.7,0,137,1020,0.012,0.012,0.023,0.001,16.1,7,7
20/06/2012,8:00,171,0.5,78,0.5,15.8,50.8,0,340,1020,0.007,0.009,0.016,0.001,292.6,14.8,5
20/06/2012,9:00,190,0.4,63.9,0.6,18.6,44.2,0,514,1020,0.007,0.01,0.016,0.001,20.4,-0.2,4
20/06/2012,10:00,100,1.3,43.7,0.8,19.8,40.4,0,637,1020,0.008,0.01,0.018,0.005,17.4,7.1,4
20/06/2012,11:00,20,1.6,25.3,0.7,20,46.9,0,692,1019,0.006,0.009,0.015,0.016,27.7,12.5,5
20/06/2012,12:00,21,1.3,169.4,0.8,21.3,41.1,0,682,1018,0.008,0.009,0.017,0.011,36.1,16.3,5
20/06/2012,13:00,46,2,23.6,0.8,21.5,42.4,0,607,1018,0.004,0.006,0.01,0.003,16.9,5.2,5
20/06/2012,14:00,43,2.1,19.4,0.8,21.1,45.8,0,475,1018,0.004,0.005,0.009,0.002,,,5
20/06/2012,15:00,51,2.4,16.1,1,20.6,50.4,0,294,1017,0.007,0.008,0.015,0.002,6.4,0,5
20/06/2012,16:00,56,2.9,10.4,0.9,19.7,54.2,0,93,1017,0.011,0.011,0.021,0.002,4.2,-3.1,5
20/06/2012,17:00,57,1.5,36.3,0.9,18.7,60.5,0,3,1018,0.011,0.019,0.03,0.002,11.3,4.7,6
20/06/2012,18:00,227,0.3,47.6,0.2,17.5,67,0,0,1018,0.034,0.036,0.07,0.002,20.5,6,7
20/06/2012,19:00,221,0.4,31.5,0.2,17.1,69.9,0,0,1019,0.029,0.031,0.059,0.001,27.2,9,8
20/06/2012,20:00,206,0.2,73.9,0.3,16.8,74.1,0,0,1019,0.021,0.025,0.046,0.001,12.3,2.8,8
20/06/2012,21:00,231,0.3,54.1,0.2,15.7,74.4,0,0,1019,0.011,0.02,0.03,0.001,10.9,5.3,8
20/06/2012,22:00,192,1,10.1,0.3,15.7,69.5,0,0,1019,0.009,0.011,0.02,0.002,9.1,4.8,8
20/06/2012,23:00,201,1.1,16.5,0.4,16,65.6,0,0,1019,0.001,0.005,0.005,0.002,8.1,4.4,8
21/06/2012,0:00,213,1.4,15.8,0.5,15.9,67.1,0,0,1019,,,,,4.9,2,
21/06/2012,1:00,226,2,28.3,1,15.5,68.8,0,0,1019,0,0.002,0.002,0.002,8.4,5.6,7
21/06/2012,2:00,223,2.2,15.7,0.9,14.9,69.2,0,0,1019,0.001,0.003,0.004,0.001,6.2,3.8,7
21/06/2012,3:00,181,1.2,18,0.4,14.5,70.6,0,0,1018,0.003,0.004,0.006,0.001,5.2,3.1,6
21/06/2012,4:00,170,0.7,88.7,0.7,14.2,71.5,0,0,1018,0.002,0.007,0.008,0.001,4,0.9,6
21/06/2012,5:00,186,0.3,50.2,0.2,13,77,0,0,1018,0.05,0.027,0.077,0.002,9.3,5.6,7
21/06/2012,6:00,227,0.4,53.6,0.3,12.1,80.5,0,6,1019,0.125,0.035,0.16,0.002,20.2,13.7,9
21/06/2012,7:00,164,0.4,43.9,0.3,13.8,75.4,0,132,1019,0.088,0.03,0.117,0.003,20.1,10.7,10
21/06/2012,8:00,147,1,33,0.7,17.7,60.5,0,334,1020,0.024,0.019,0.043,0.006,16.5,6.4,8
21/06/2012,9:00,131,1.5,25.8,0.7,19.8,50.2,0,507,1020,0.012,0.01,0.022,0.021,11.2,2.7,7
21/06/2012,10:00,113,2.6,16.4,1,20.6,46.1,0,627,1019,0.009,0.01,0.018,0.002,12.7,5.7,6
21/06/2012,11:00,79,2.6,20,1,21.5,47.8,0,688,1018,0.036,0.018,0.054,0.018,8.9,0.1,6
21/06/2012,12:00,64,2.8,14.2,0.8,21.6,49.3,0,679,1017,0.01,0.01,0.019,0.003,25.4,10.6,6
21/06/2012,13:00,65,2.8,14.6,0.9,21.7,51.2,0,606,1017,0.008,0.009,0.017,0.003,16.3,4.3,6
21/06/2012,14:00,64,2.3,19.3,0.9,21.6,54.7,0,473,1016,0.008,0.007,0.015,0.002,12.2,1.1,6
21/06/2012,15:00,66,2,22.4,0.8,21.4,57.6,0,291,1016,0.013,0.01,0.023,0.002,12.7,-1.7,6
21/06/2012,16:00,76,2.3,12.3,0.7,20.6,63.2,0,92,1015,0.016,0.014,0.029,0.005,16.2,5.1,6
21/06/2012,17:00,82,1.9,22.9,0.9,19.5,68.2,0,3,1015,0.019,0.018,0.036,0.001,15.3,7.7,6
21/06/2012,18:00,216,0.5,36.9,0.3,18.3,76.6,0,0,1015,0.017,0.028,0.044,0.001,23.3,15.1,7
21/06/2012,19:00,178,0.8,22.1,0.4,17.8,82.4,0,0,1016,0.01,0.021,0.031,0.001,17.8,10.2,7
21/06/2012,20:00,179,0.6,38.6,0.4,17.6,82.3,0,0,1016,0.002,0.011,0.013,0.001,9.3,3.7,7
21/06/2012,21:00,175,0.7,23.5,0.3,17.1,81,0,0,1016,0.003,0.01,0.012,0.001,7.6,2.4,7
21/06/2012,22:00,231,0.7,13.5,0.2,16.7,81.2,0,0,1016,0.015,0.015,0.03,0.001,7.6,1.9,8
21/06/2012,23:00,238,0.8,9.6,0.2,16.9,81.9,0,0,1016,0.007,0.011,0.018,0.001,7.6,3.1,8
22/06/2012,0:00,241,0.9,14.8,0.3,16.9,80.9,0,0,1015,,,,,9.2,5.4,
22/06/2012,1:00,230,0.9,22,0.4,16.8,80.5,0,0,1015,0.003,0.009,0.011,0.002,11.1,6,8
22/06/2012,2:00,219,0.3,85.1,0.3,16.5,81.6,0,0,1015,0,0.007,0.007,0.002,6,2.5,7
22/06/2012,3:00,221,0.5,66,0.5,16.3,81.1,0,0,1015,0.001,0.006,0.006,0.001,4.7,0.7,7
22/06/2012,4:00,169,0.7,38.2,0.5,16.1,81.2,0,0,1015,0.004,0.009,0.013,0.001,6.8,3.8,7
22/06/2012,5:00,178,0.3,49.8,0.2,16.1,81.9,0,0,1015,0.026,0.018,0.044,0.002,8,4,7
22/06/2012,6:00,153,0.3,85,0.5,16.5,79.5,0,5,1015,0.035,0.022,0.056,0.002,12,6.2,8
22/06/2012,7:00,209,0.8,31.3,0.4,16.7,79.1,0,65,1016,0.031,0.023,0.054,0.002,15.9,5.1,8
22/06/2012,8:00,156,1.5,24.4,0.8,18.5,74.2,0,294,1016,0.019,0.013,0.032,0.007,16.7,7.2,8
22/06/2012,9:00,3,0.9,52.4,0.6,20.2,67.1,0,338,1016,0.032,0.021,0.052,0.02,24.5,10.7,8
22/06/2012,10:00,24,1,41.9,0.6,20.2,68.4,0,347,1016,0.031,0.023,0.054,0.025,36,12.4,8
22/06/2012,11:00,50,1.4,41.7,0.8,21.8,58.3,0,585,1015,0.021,0.019,0.04,0.026,28.7,10.2,8
22/06/2012,12:00,47,1.9,20.8,0.7,22,58.2,0,570,1014,0.008,0.011,0.019,0.007,20.4,3.1,7
22/06/2012,13:00,41,2.3,19.8,0.9,21.6,64.1,0,516,1013,0.005,0.007,0.011,0.003,16.9,6.8,6
22/06/2012,14:00,41,2,20.4,0.8,21.6,66,0,393,1013,0.006,0.006,0.012,0.002,12.8,5.7,5
22/06/2012,15:00,38,1.8,20.2,0.8,21.4,70.3,0,230,1013,0.006,0.008,0.014,0.002,9.2,2.6,5
22/06/2012,16:00,20,1.5,20,0.7,21,74.8,0,39,1013,0.003,0.007,0.01,0.001,11,5,5
22/06/2012,17:00,19,1,25.3,0.5,20.9,78.4,0,2,1014,0.005,0.011,0.016,0.001,12.3,4.7,6
22/06/2012,18:00,19,0.5,41.9,0.4,20.7,81.2,0,0,1014,0.003,0.013,0.016,0.001,15.3,6.4,6
22/06/2012,19:00,315,0.2,80.3,0.3,20.7,81.2,0,0,1015,0.006,0.021,0.027,0.002,15.4,4,7
22/06/2012,20:00,224,0.5,36.2,0.3,20.4,81.7,0,0,1016,0.006,0.021,0.027,0.002,16.8,8.4,8
22/06/2012,21:00,231,0.5,31.8,0.3,19.6,84.1,0,0,1016,0.008,0.02,0.028,0.002,11.8,3.9,9
22/06/2012,22:00,228,0.5,31.9,0.2,19.1,86.1,0,0,1016,0.014,0.019,0.032,0.002,16.3,9.9,9
22/06/2012,23:00,223,0.4,38.6,0.3,19.4,86.1,0,0,1016,0.008,0.017,0.025,0.002,16,9.3,9
23/06/2012,0:00,229,0.9,16.9,0.3,19.9,83.4,0,0,1015,,,,,12,5.4,
23/06/2012,1:00,256,0.4,61.7,0.3,20,82.7,0,0,1015,0.001,0.01,0.01,0.002,13.2,7.7,9
23/06/2012,2:00,302,0.3,72.9,0.4,19.6,83.9,0,0,1015,0,0.006,0.006,0.001,10,4.7,8
23/06/2012,3:00,265,0.6,43.7,0.4,19,87.3,0,0,1015,0.006,0.019,0.025,0.002,8,1.4,9
23/06/2012,4:00,245,0.9,25.8,0.5,18.6,88.6,0,0,1015,0.001,0.015,0.016,0.001,9.6,3.5,9
