Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Air Temperature (degC),Relative Humidity (%),Barometric Pressure (hPa),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Benzene (ppb),Toluene (ppb),Xylenes (total) (ppb),Formaldehyde (ppb)
11/10/2016,15:00,107,5.8,11.0,22.9,65.8,1007,0.030,,0.000,0.001,26.0,7.1,,3.7,7.7,12.7
11/10/2016,16:00,103,6.5,9.2,21.1,74.3,1007,0.026,,0.000,0.001,23.2,8.3,,3.4,8.6,13.1
11/10/2016,17:00,108,5.8,12.3,19.1,77.5,1009,0.025,,0.000,0.001,14.3,4.8,,3.3,9.8,12.5
11/10/2016,18:00,104,5.9,10.3,18.8,74.1,1010,0.026,,0.000,0.001,18.0,6.2,,2.9,10.4,11.7
11/10/2016,19:00,107,5.0,7.7,18.7,69.9,1010,0.021,,0.000,0.001,17.5,3.5,,2.7,7.0,18.4
11/10/2016,20:00,113,3.5,6.2,18.7,67.7,1011,0.019,,0.000,0.001,17.4,4.1,,2.4,8.9,11.8
11/10/2016,21:00,107,4.0,8.5,19.0,67.4,1012,0.019,,0.000,0.000,17.4,3.7,,3.1,8.5,12.8
11/10/2016,22:00,123,2.7,8.1,18.7,67.4,1012,0.022,,0.000,0.001,19.9,5.0,,2.2,7.3,12.0
11/10/2016,23:00,119,2.8,13.8,18.5,66.4,1011,0.023,,0.000,0.001,19.2,5.1,,2.2,5.8,13.9
12/10/2016,00:00,115,3.0,9.6,18.1,65.9,1011,0.023,,0.000,0.001,18.0,4.3,,3.3,7.9,12.5
12/10/2016,01:00,120,2.7,13.8,17.6,66.5,1011,0.021,,0.000,0.001,17.8,4.9,,3.1,5.1,12.3
12/10/2016,02:00,159,1.8,11.8,17.2,67.0,1011,0.020,,0.002,0.001,16.6,4.0,,3.0,8.6,11.4
12/10/2016,03:00,146,1.8,15.9,16.5,69.0,1011,0.022,,0.002,0.001,16.3,3.7,,2.6,7.6,12.0
12/10/2016,04:00,149,1.7,14.1,16.3,70.3,1011,0.020,,0.002,0.001,16.2,4.3,,2.5,9.5,12.3
12/10/2016,05:00,140,1.3,13.5,16.5,70.7,1012,0.020,,0.001,0.001,16.8,4.3,,2.8,6.4,11.5
12/10/2016,06:00,165,1.0,21.8,18.8,63.2,1012,0.021,,0.002,0.001,16.2,3.4,,3.2,10.3,11.2
12/10/2016,07:00,206,0.7,33.4,21.3,56.0,1013,0.011,,0.017,0.001,22.3,7.5,,3.2,7.2,7.1
12/10/2016,08:00,224,0.8,17.6,22.1,53.1,1013,0.013,,0.022,0.001,23.5,6.8,,2.2,12.6,8.2
12/10/2016,09:00,176,1.3,31.6,22.2,52.7,1012,0.017,,0.015,0.001,21.9,6.7,,1.7,10.6,12.3
12/10/2016,10:00,131,2.8,22.3,23.4,48.2,1012,0.024,,0.002,0.001,18.9,4.0,,2.7,14.5,14.7
12/10/2016,11:00,105,3.0,12.8,24.4,47.7,1011,0.023,,0.001,0.001,18.7,2.7,,3.1,12.9,14.5
12/10/2016,12:00,70,2.0,100.6,24.3,50.8,1011,0.024,,0.000,0.001,19.3,4.3,,2.9,14.2,14.6
12/10/2016,13:00,67,2.4,29.4,23.8,52.0,1010,0.019,,0.000,0.001,19.1,5.4,,2.8,11.2,13.8
12/10/2016,14:00,53,3.0,84.3,22.8,53.8,1009,0.020,,0.001,0.001,16.7,4.0,,2.2,6.5,10.5
12/10/2016,15:00,59,3.2,28.1,22.6,54.9,1009,0.024,,0.001,0.001,16.2,4.4,,2.6,6.4,11.5
12/10/2016,16:00,65,3.3,14.4,21.3,60.2,1009,0.022,,0.001,0.001,15.3,3.9,,2.9,13.7,9.2
12/10/2016,17:00,64,3.8,10.2,20.3,63.8,1009,0.019,,0.001,0.001,15.4,4.0,,1.6,10.7,7.9
12/10/2016,18:00,49,3.2,10.3,19.5,66.4,1010,0.018,,0.001,0.001,18.4,7.3,,2.2,13.1,5.6
12/10/2016,19:00,48,2.8,5.3,19.5,67.1,1010,0.022,,0.001,0.001,16.7,6.0,,3.1,11.9,5.5
12/10/2016,20:00,50,2.3,7.4,19.5,67.3,1011,0.022,,0.003,0.001,14.8,4.3,,3.1,8.4,8.9
12/10/2016,21:00,46,1.8,6.7,18.9,70.6,1012,0.018,,0.001,0.001,16.2,5.4,,2.9,5.4,15.1
12/10/2016,22:00,30,2.1,9.2,18.2,78.1,1011,0.019,,0.001,0.001,13.5,4.4,,2.8,9.4,12.9
12/10/2016,23:00,60,0.9,23.8,17.1,90.7,1011,0.021,,0.000,0.001,12.0,4.9,,2.6,6.5,12.3
13/10/2016,00:00,119,0.5,53.5,16.7,93.2,1010,0.020,,0.001,0.001,9.1,3.8,,2.5,9.3,10.5
13/10/2016,01:00,207,0.5,73.9,16.7,93.9,1009,0.015,,0.007,0.001,7.6,3.4,,2.5,11.5,8.8
13/10/2016,02:00,137,0.5,52.0,16.8,94.2,1008,0.007,,0.007,0.001,7.8,3.9,,2.1,10.9,8.1
13/10/2016,03:00,57,0.4,76.3,16.0,93.9,1009,0.010,,0.007,0.001,9.3,4.3,,0.5,8.5,6.1
13/10/2016,04:00,202,0.4,88.8,15.5,94.4,1009,0.008,,0.010,0.001,9.6,5.1,,1.0,12.4,6.7
13/10/2016,05:00,238,0.7,12.1,14.6,93.0,1009,0.012,,0.009,0.001,10.0,5.0,,1.6,10.7,7.6
13/10/2016,06:00,234,0.7,10.5,17.0,72.7,1010,0.008,,0.012,0.001,11.3,5.6,,,7.4,5.5
13/10/2016,07:00,248,1.3,14.1,19.0,76.5,1011,0.005,,0.015,0.001,12.7,7.4,,1.4,7.2,2.0
13/10/2016,08:00,249,1.9,9.0,22.0,64.0,1011,0.010,,0.013,0.001,13.9,8.4,,3.3,8.2,5.1
13/10/2016,09:00,231,1.4,13.0,25.0,52.0,1011,0.012,,0.012,0.001,16.1,8.6,,1.9,5.4,11.5
13/10/2016,10:00,223,1.7,11.5,26.8,45.0,1010,0.019,,0.007,0.001,14.7,8.4,,2.8,10.4,13.8
13/10/2016,11:00,182,1.8,27.8,25.2,46.3,1011,0.018,,0.004,0.001,16.2,9.1,,2.5,10.8,13.6
13/10/2016,12:00,204,1.7,26.2,25.5,43.7,1010,0.023,,0.002,0.001,,,,3.1,6.3,15.3
13/10/2016,13:00,165,2.5,19.2,24.4,50.8,1009,0.025,,0.003,0.001,,,,2.9,9.0,13.8
13/10/2016,14:00,120,4.1,24.9,23.1,54.2,1009,0.025,,0.001,0.001,19.5,6.5,,2.5,12.9,13.8
13/10/2016,15:00,121,5.7,15.2,21.3,57.1,1010,0.027,,0.000,0.001,15.7,3.7,,2.6,13.2,13.1
13/10/2016,16:00,106,6.1,6.8,20.9,60.5,1012,0.026,,0.001,0.001,11.8,1.4,,2.6,12.0,13.2
13/10/2016,17:00,115,5.5,7.5,19.8,55.7,1013,0.025,,0.001,0.001,10.4,2.3,,3.1,10.3,13.2
13/10/2016,18:00,114,5.5,6.9,18.5,59.7,1014,0.026,,0.001,0.001,5.9,0.9,,2.9,10.6,12.8
13/10/2016,19:00,142,4.0,17.5,17.9,63.1,1015,0.023,,0.004,0.001,7.1,2.8,,2.6,5.4,12.4
13/10/2016,20:00,141,3.6,8.9,17.4,62.9,1016,0.020,,0.005,0.000,2.0,-0.8,,2.5,11.8,11.7
13/10/2016,21:00,162,3.2,10.6,16.7,66.3,1016,0.019,,0.003,0.001,3.5,0.6,,2.5,8.6,11.5
13/10/2016,22:00,163,3.2,7.6,16.4,69.0,1016,0.017,,0.001,0.001,5.7,1.4,,2.7,8.1,11.7
13/10/2016,23:00,169,2.6,10.2,15.9,69.9,1016,0.017,,0.001,0.001,4.2,-0.4,,2.5,11.5,11.0
14/10/2016,00:00,175,2.6,6.6,15.5,71.4,1016,0.016,,0.001,0.000,8.2,4.1,,2.2,6.1,11.5
14/10/2016,01:00,172,2.8,9.1,14.7,73.3,1016,0.020,,0.000,0.001,9.9,5.2,,2.8,8.0,11.5
14/10/2016,02:00,180,1.8,10.8,13.9,75.1,1015,0.019,,0.001,0.001,12.5,6.2,,3.3,9.8,10.2
14/10/2016,03:00,185,1.3,6.4,13.0,78.5,1015,0.018,,0.001,0.001,11.9,5.3,,3.4,10.1,11.6
14/10/2016,04:00,194,0.9,12.7,12.4,80.3,1016,0.016,,0.002,0.001,11.9,6.2,,3.1,9.7,10.2
14/10/2016,05:00,207,0.7,11.6,12.8,78.6,1016,0.015,,0.004,0.001,9.9,3.5,,3.1,10.1,9.8
14/10/2016,06:00,206,0.6,16.1,16.9,62.9,1018,0.015,,0.007,0.001,12.8,5.5,,1.6,9.9,8.6
14/10/2016,07:00,207,0.8,8.1,20.8,48.1,1018,0.008,,0.014,0.001,17.3,7.0,,1.3,6.4,5.9
14/10/2016,08:00,211,1.0,12.3,22.4,44.1,1018,0.012,,0.016,0.000,17.1,4.2,,1.8,8.1,8.1
14/10/2016,09:00,155,3.5,11.7,22.4,45.1,1019,0.021,,0.004,0.001,18.3,4.6,,2.9,8.2,13.6
14/10/2016,10:00,153,3.9,8.7,22.9,43.3,1018,0.022,,0.003,0.001,20.4,6.6,,3.2,9.4,14.0
14/10/2016,11:00,142,4.4,14.4,23.5,41.7,1018,0.022,,0.001,0.001,17.1,4.4,,3.1,11.9,14.1
14/10/2016,12:00,126,4.9,13.0,23.0,43.7,1018,0.021,,0.000,0.001,13.5,1.0,,3.2,9.4,13.4
14/10/2016,13:00,119,5.0,15.7,23.4,41.4,1016,0.021,,0.000,0.000,13.7,1.8,,2.9,10.8,14.8
14/10/2016,14:00,119,5.4,13.9,22.6,42.9,1017,0.019,,0.000,0.001,14.2,2.2,,3.0,12.0,13.7
14/10/2016,15:00,123,5.7,11.9,20.9,48.4,1017,0.017,,0.000,0.001,15.4,4.0,,2.2,3.9,15.6
14/10/2016,16:00,120,5.6,13.1,19.8,51.7,1017,0.017,,0.000,0.001,11.7,1.6,,2.9,8.6,11.6
14/10/2016,17:00,111,5.0,10.2,18.8,55.9,1018,0.018,,0.000,0.001,12.9,3.5,,2.8,9.6,10.5
14/10/2016,18:00,106,5.3,9.8,17.8,61.0,1019,0.018,,0.000,0.001,11.8,2.8,,2.3,7.2,12.4
14/10/2016,19:00,122,4.0,9.5,17.1,66.2,1019,0.019,,0.000,0.001,11.0,2.3,,2.0,9.5,11.5
14/10/2016,20:00,125,3.7,6.2,16.7,67.8,1020,0.017,,0.000,0.001,9.4,1.5,,3.0,12.2,12.1
14/10/2016,21:00,106,2.8,8.1,15.9,71.2,1019,0.017,,0.000,0.001,9.9,1.9,,2.4,12.5,11.2
14/10/2016,22:00,126,2.1,12.3,14.2,80.0,1019,0.016,,0.000,0.001,8.3,1.8,,2.9,8.7,11.3
14/10/2016,23:00,127,1.5,10.6,13.1,82.6,1019,0.016,,0.001,0.000,8.4,2.6,,2.8,8.6,11.0
15/10/2016,00:00,218,0.3,109.5,13.7,75.8,1019,0.012,,0.002,0.001,12.0,5.0,,2.5,7.1,9.4
15/10/2016,01:00,127,0.7,41.8,13.5,72.4,1019,0.011,,0.006,0.001,13.4,6.0,,2.7,6.4,9.6
15/10/2016,02:00,201,0.7,11.3,12.8,72.9,1018,0.006,,0.018,0.001,11.6,4.8,,,7.8,6.5
15/10/2016,03:00,208,0.9,6.3,12.3,73.3,1018,0.010,,0.013,0.001,9.6,3.3,,2.0,10.2,8.2
15/10/2016,04:00,200,1.0,7.2,11.8,75.3,1019,0.011,,0.008,0.001,8.8,3.0,,1.2,12.4,9.8
15/10/2016,05:00,202,1.4,11.3,12.0,74.4,1019,0.014,,0.005,0.001,8.8,2.6,,2.9,12.0,9.7
15/10/2016,06:00,208,0.9,6.8,15.7,62.6,1019,0.012,,0.007,0.001,9.6,3.3,,3.0,10.9,8.8
15/10/2016,07:00,199,1.1,6.2,19.9,52.4,1019,0.011,,0.009,0.001,9.8,3.0,,3.1,9.2,6.5
15/10/2016,08:00,201,1.5,8.7,22.6,45.4,1020,0.010,,0.008,0.001,11.4,3.6,,2.8,12.9,8.7
15/10/2016,09:00,194,1.4,17.0,22.7,46.0,1020,0.011,,0.007,0.001,9.0,1.9,,2.4,10.8,10.7
15/10/2016,10:00,170,2.0,29.9,22.7,48.3,1020,0.015,,0.005,0.001,9.8,2.6,,2.7,14.3,12.2
15/10/2016,11:00,103,3.7,16.8,22.2,45.3,1019,0.022,,0.000,0.001,10.3,3.5,,2.9,10.8,14.9
15/10/2016,12:00,72,3.6,16.8,23.2,44.5,1018,0.021,,0.002,0.001,8.6,2.0,,2.7,9.5,10.4
15/10/2016,13:00,82,3.6,13.7,22.8,43.7,1018,0.019,,0.000,0.001,7.7,1.3,,2.4,6.5,7.7
15/10/2016,14:00,87,4.2,17.3,22.8,42.1,1017,0.023,,0.001,0.001,7.6,1.8,,2.8,7.5,11.9
15/10/2016,15:00,84,3.7,7.4,22.1,42.0,1018,0.021,,0.000,0.001,8.1,2.9,,3.0,6.9,9.8
15/10/2016,16:00,78,3.9,17.4,20.9,42.5,1017,0.019,,0.000,0.001,8.2,1.9,,,,14.3
15/10/2016,17:00,69,3.8,13.2,19.6,46.5,1017,0.017,,0.001,0.001,9.0,1.9,,,,7.3
15/10/2016,18:00,79,3.4,10.0,17.7,55.5,1018,0.019,,0.000,0.001,5.9,0.2,,2.9,10.1,10.7
15/10/2016,19:00,71,3.0,8.0,16.5,60.9,1018,0.021,,0.000,0.001,4.6,-1.0,,2.1,9.7,12.1
15/10/2016,20:00,74,1.8,3.5,16.0,62.0,1018,0.019,,0.001,0.001,7.7,2.5,,3.6,10.9,11.1
15/10/2016,21:00,66,1.6,3.9,13.8,73.2,1019,0.020,,0.001,0.001,7.8,3.9,,3.1,12.3,10.8
15/10/2016,22:00,75,1.5,4.6,12.8,78.3,1018,0.020,,0.000,0.001,6.0,1.4,,3.2,14.9,10.8
15/10/2016,23:00,60,0.7,15.2,12.3,81.3,1018,0.013,,0.003,0.001,4.4,0.6,,2.3,10.8,10.1
16/10/2016,00:00,88,1.0,7.3,11.9,83.5,1018,0.013,,0.001,0.001,5.4,1.9,,2.9,10.0,9.6
16/10/2016,01:00,118,0.4,54.6,11.9,82.7,1016,0.014,,0.001,0.001,11.1,6.6,,4.0,14.8,9.3
16/10/2016,02:00,235,0.5,27.2,12.0,79.5,1016,0.003,,0.020,0.001,14.5,9.3,,6.3,17.5,6.1
16/10/2016,03:00,201,0.5,25.1,11.4,81.0,1016,0.004,,0.018,0.001,13.4,8.5,,7.3,17.1,6.7
16/10/2016,04:00,208,0.7,15.2,11.1,83.0,1017,0.006,,0.009,0.001,10.3,5.6,,7.1,15.1,6.2
16/10/2016,05:00,220,0.6,14.2,11.2,82.4,1017,0.009,,0.007,0.000,11.9,7.2,,5.9,12.7,7.7
16/10/2016,06:00,216,0.7,10.5,15.4,68.4,1018,0.008,,0.005,0.001,13.2,7.8,,4.1,13.7,6.2
16/10/2016,07:00,214,0.7,9.2,20.1,54.5,1018,0.008,,0.007,0.001,12.9,7.5,,3.5,9.2,6.6
16/10/2016,08:00,215,0.7,9.0,24.7,42.8,1018,0.009,,0.008,0.001,12.0,6.3,,2.2,9.4,8.5
16/10/2016,09:00,213,1.2,14.8,25.6,38.5,1017,0.013,,0.006,0.001,11.3,5.6,,3.0,10.6,12.9
16/10/2016,10:00,221,1.3,25.3,25.9,38.3,1017,0.017,,0.005,0.001,9.7,3.9,,2.3,12.0,13.5
16/10/2016,11:00,39,3.0,81.4,26.1,39.6,1016,0.019,,0.003,0.000,11.5,4.1,,3.1,9.6,
16/10/2016,12:00,50,3.6,9.4,25.9,38.8,1016,0.016,,0.002,0.004,13.8,6.1,,3.0,17.9,13.1
16/10/2016,13:00,37,3.8,89.0,25.8,41.9,1015,0.014,,0.003,0.003,12.7,5.7,,4.3,15.6,
16/10/2016,14:00,26,4.6,91.3,24.9,47.0,1014,0.011,,0.004,0.001,13.3,5.4,,,,
16/10/2016,15:00,18,4.7,143.2,23.5,48.7,1013,0.008,,0.004,0.001,10.8,3.1,,,,
16/10/2016,16:00,41,4.7,11.2,21.7,59.1,1014,,,0.004,0.002,9.4,1.9,,,,
16/10/2016,17:00,36,4.5,12.4,21.2,64.3,1013,0.010,,0.004,0.001,9.9,2.6,,,,
16/10/2016,18:00,33,4.4,8.6,20.0,66.2,1014,0.012,,0.004,0.001,9.8,2.7,,,,
16/10/2016,19:00,38,3.8,87.7,19.6,71.1,1014,0.015,,0.003,0.000,8.9,2.2,,,,
16/10/2016,20:00,28,3.6,6.9,19.4,75.1,1015,0.008,,0.004,0.001,9.1,2.5,,,,
16/10/2016,21:00,32,3.0,4.7,19.1,76.9,1014,0.016,,0.004,0.001,11.4,3.8,,,,
16/10/2016,22:00,28,3.1,7.3,19.4,72.9,1014,0.015,,0.002,0.001,11.8,3.4,,,,
16/10/2016,23:00,22,2.6,4.4,19.5,71.3,1014,0.015,,0.001,0.001,11.7,3.7,,,,
17/10/2016,00:00,15,3.0,210.8,18.7,74.1,1014,0.017,,0.002,0.001,10.9,3.3,,,,
17/10/2016,01:00,9,2.7,171.3,17.8,78.7,1014,0.018,,0.002,0.002,10.6,2.9,,,,
17/10/2016,02:00,22,2.2,87.9,16.2,84.4,1013,0.017,,0.001,0.001,10.5,3.0,,,,
17/10/2016,03:00,351,1.3,21.6,15.1,87.9,1012,0.014,,0.003,0.002,10.2,4.4,,,,
17/10/2016,04:00,44,0.7,117.5,14.7,89.6,1011,0.013,,0.007,0.002,9.2,3.9,,,,
17/10/2016,05:00,68,0.9,8.1,15.7,85.6,1012,0.013,,0.005,0.001,10.9,4.7,,,,
17/10/2016,06:00,28,0.7,109.1,19.1,75.3,1012,0.009,,0.005,0.001,18.0,9.2,,,,
17/10/2016,07:00,13,1.5,164.2,23.3,61.1,1012,0.008,,0.005,0.001,18.9,8.6,,,,
17/10/2016,08:00,21,2.3,91.6,25.7,48.0,1012,0.010,,0.005,0.003,17.7,7.0,,,,
17/10/2016,09:00,8,3.8,166.4,27.4,43.8,1012,0.005,,0.006,0.009,25.2,13.3,,,,
17/10/2016,10:00,354,4.8,111.4,28.2,43.7,1010,,,0.006,0.001,32.3,18.1,,,,
17/10/2016,11:00,355,4.9,13.9,27.5,48.8,1009,0.010,,0.006,0.001,20.2,5.1,,,,
17/10/2016,12:00,18,5.1,194.4,26.4,52.4,1009,0.010,,0.004,0.002,18.6,4.8,,,,
17/10/2016,13:00,17,5.8,223.7,25.7,54.3,1007,0.009,,0.003,0.001,18.5,6.1,,,,
17/10/2016,14:00,32,6.0,86.9,25.4,58.7,1006,0.006,,0.003,0.001,18.9,5.0,,,,
17/10/2016,15:00,30,6.0,8.5,24.5,63.6,1004,0.004,,0.004,0.001,22.5,7.4,,,,
17/10/2016,16:00,29,6.6,7.7,23.8,69.5,1005,0.007,,0.004,0.001,24.6,7.7,,,,
17/10/2016,17:00,26,6.8,6.0,20.2,89.8,1007,,,0.005,0.001,22.3,8.6,,,,
17/10/2016,18:00,28,6.9,7.1,19.5,93.3,1008,0.011,,0.004,0.001,2.3,-0.3,,,,
17/10/2016,19:00,303,1.3,114.2,18.4,85.3,1010,0.013,,0.005,0.001,6.7,4.4,,,,
17/10/2016,20:00,255,2.2,26.1,17.2,82.6,1011,0.011,,0.012,0.001,4.0,2.3,,,,
17/10/2016,21:00,243,2.9,7.0,16.4,85.7,1012,0.011,,0.008,0.001,5.8,3.8,,,,
17/10/2016,22:00,276,1.8,100.2,15.9,79.5,1012,0.014,,0.006,0.001,5.9,3.7,,,,
17/10/2016,23:00,336,1.4,122.3,15.4,74.6,1012,0.010,,0.008,0.001,-0.3,-2.2,,,,
18/10/2016,00:00,305,1.8,78.8,14.6,76.0,1012,0.010,,0.006,0.001,1.2,-0.7,,,,
18/10/2016,01:00,266,2.3,22.3,14.1,72.5,1011,0.016,,0.004,0.001,2.5,1.0,,,,
18/10/2016,02:00,252,1.7,12.7,13.4,69.7,1012,0.014,,0.005,0.001,-0.4,-1.9,,,,
18/10/2016,03:00,235,1.5,11.9,12.3,72.3,1011,0.015,,0.005,0.000,0.6,-0.5,,,,
18/10/2016,04:00,234,1.6,8.3,10.7,80.8,1012,0.016,,0.005,0.001,3.2,1.6,,,,
18/10/2016,05:00,240,1.2,12.5,10.6,82.5,1013,0.017,,0.004,0.001,1.2,-0.5,,,,
18/10/2016,06:00,228,0.6,15.0,16.0,64.2,1013,0.010,,0.010,0.001,4.4,2.3,,,,
18/10/2016,07:00,205,0.7,12.6,19.7,47.2,1014,0.006,,0.015,0.001,5.7,3.2,,,,
18/10/2016,08:00,221,0.8,13.1,23.2,36.8,1014,,,0.018,,5.5,3.6,,,,
18/10/2016,09:00,225,1.6,12.7,23.7,34.5,1015,,,0.010,,4.8,3.1,,,,
18/10/2016,10:00,201,1.0,49.6,26.0,30.7,1015,0.015,,0.008,0.001,6.9,5.3,,,,
18/10/2016,11:00,120,2.4,32.9,27.9,27.4,1014,0.017,,0.003,0.001,6.1,4.1,,,,
18/10/2016,12:00,138,0.9,72.1,28.2,24.9,1013,0.022,,0.002,0.001,7.5,5.1,,,,
18/10/2016,13:00,290,1.4,76.9,27.8,27.9,1012,0.025,,0.002,0.001,7.6,4.7,,,,
18/10/2016,14:00,287,1.7,77.8,26.1,33.3,1011,0.027,,0.002,0.001,13.2,8.9,,,,
18/10/2016,15:00,337,1.0,115.3,24.1,39.0,1011,0.028,,0.003,0.001,10.9,5.6,,,,
18/10/2016,16:00,39,2.8,83.7,22.7,45.2,1011,0.017,,0.004,0.004,8.7,3.4,,,,
18/10/2016,17:00,29,3.2,102.8,20.9,58.6,1012,0.015,,0.005,0.003,10.7,4.3,,,,
18/10/2016,18:00,31,3.0,87.2,19.1,71.8,1013,0.024,,0.004,0.002,10.3,2.9,,,,
18/10/2016,19:00,30,2.9,10.4,17.6,78.1,1012,0.011,,0.002,0.002,9.7,3.4,,,,
18/10/2016,20:00,36,2.3,7.3,16.0,84.9,1013,0.016,,0.003,0.001,9.5,4.9,,,,
18/10/2016,21:00,56,1.1,20.0,15.0,89.0,1013,0.018,,0.004,0.001,11.0,6.9,,,,
18/10/2016,22:00,54,0.5,81.6,14.4,91.2,1014,0.012,,0.006,0.001,8.1,4.3,,,,
18/10/2016,23:00,64,0.6,21.1,14.0,92.1,1013,0.010,,0.007,0.001,8.5,4.3,,,,
19/10/2016,00:00,36,0.7,85.8,13.7,93.3,1013,0.007,,0.006,0.001,7.2,3.4,,,,
19/10/2016,01:00,82,0.5,11.6,13.6,93.9,1012,0.007,,0.007,0.001,5.7,2.1,,,,
19/10/2016,02:00,96,0.6,22.3,13.4,94.1,1013,0.005,,0.008,0.001,9.3,5.3,,,,
19/10/2016,03:00,135,0.2,60.5,13.3,92.7,1013,0.006,,0.012,0.001,11.2,6.2,,,,
19/10/2016,04:00,202,0.5,32.3,12.9,91.0,1013,,,0.021,0.001,9.4,4.8,,,,
19/10/2016,05:00,203,0.8,6.6,12.7,91.5,1014,0.003,,0.023,0.001,13.8,7.9,,,,
19/10/2016,06:00,205,0.9,7.1,17.0,76.9,1014,0.002,,0.020,0.001,16.7,10.4,,,,
19/10/2016,07:00,213,0.8,6.2,21.3,62.6,1015,0.002,,0.019,0.001,16.0,9.5,,,,
19/10/2016,08:00,214,0.6,10.9,25.2,49.6,1016,0.006,,0.018,0.002,14.8,8.1,,,,
19/10/2016,09:00,223,1.1,7.7,28.3,35.2,1015,0.015,,0.011,0.001,11.5,5.6,,,,
19/10/2016,10:00,223,1.5,22.9,29.2,29.6,1015,0.016,,0.013,0.001,9.3,5.9,,,,
19/10/2016,11:00,240,1.4,43.8,30.9,25.9,1014,0.023,,0.009,0.001,7.1,4.3,,,,
19/10/2016,12:00,220,2.1,20.6,31.3,23.6,1013,0.024,,0.002,0.001,6.2,2.9,,,,
19/10/2016,13:00,203,1.6,38.9,31.3,25.4,1013,0.026,,0.002,0.001,6.8,3.6,,,,
19/10/2016,14:00,219,1.4,52.5,28.3,33.6,1012,0.026,,0.002,0.001,10.7,3.2,,,,
19/10/2016,15:00,256,1.5,70.4,26.1,37.6,1012,0.029,,0.001,0.001,12.6,4.7,,,,
19/10/2016,16:00,75,3.3,24.5,24.7,41.1,1012,0.029,,0.003,0.001,10.7,4.3,,,,
19/10/2016,17:00,87,3.7,13.7,23.1,45.4,1013,0.031,,0.002,0.001,9.8,5.6,,,,
19/10/2016,18:00,81,3.5,15.2,20.8,53.9,1014,0.033,,0.001,0.001,8.2,4.6,,,,
19/10/2016,19:00,76,2.6,13.4,18.4,65.6,1014,0.027,,0.001,0.001,8.8,2.7,,,,
19/10/2016,20:00,89,1.5,15.5,16.9,74.2,1015,0.026,,0.002,0.001,9.4,3.1,,,,
19/10/2016,21:00,69,0.8,24.2,16.1,79.8,1015,0.017,,0.004,0.001,8.7,3.8,,,,
19/10/2016,22:00,68,0.8,11.4,15.4,85.0,1015,0.016,,0.004,0.001,6.4,2.7,,,,
19/10/2016,23:00,60,0.7,13.5,15.3,87.3,1015,0.014,,0.005,0.001,5.7,2.4,,,,
20/10/2016,00:00,107,0.5,15.5,15.6,84.3,1015,0.016,,0.002,0.001,9.8,5.8,,,,
20/10/2016,01:00,202,0.3,68.0,15.6,80.0,1015,0.019,,0.005,0.001,11.2,6.7,,,,
20/10/2016,02:00,211,0.6,17.5,14.7,81.0,1015,0.008,,0.026,0.001,9.7,6.5,,,,
20/10/2016,03:00,203,0.9,11.3,14.5,79.8,1015,0.009,,0.014,0.001,7.4,4.4,,,,
20/10/2016,04:00,190,0.7,11.4,14.6,78.4,1016,0.011,,0.009,0.001,7.2,4.7,,,,
20/10/2016,05:00,188,0.7,13.4,14.9,77.4,1016,0.011,,0.007,0.001,7.3,4.7,,,,
20/10/2016,06:00,189,1.2,10.8,17.6,68.6,1018,0.010,,0.006,0.001,11.5,8.4,,,,
20/10/2016,07:00,190,1.4,5.9,22.3,55.9,1018,0.010,,0.010,0.001,11.4,7.4,,,,
20/10/2016,08:00,193,1.6,6.2,26.6,50.8,1018,0.009,,0.014,0.001,11.0,5.5,,,,
20/10/2016,09:00,197,1.4,11.3,27.2,52.5,1018,0.010,,0.017,0.001,10.9,4.4,,,,
20/10/2016,10:00,158,1.8,35.2,25.6,56.8,1018,0.021,,0.012,0.001,12.1,6.1,,,,
20/10/2016,11:00,140,1.7,37.7,25.0,63.2,1017,0.025,,0.003,0.001,14.3,8.0,,,,
20/10/2016,12:00,72,1.0,103.9,25.7,63.3,1017,0.028,,0.000,0.001,14.1,6.6,,,,
20/10/2016,13:00,61,3.1,12.3,25.2,64.3,1016,0.020,,0.002,0.001,16.0,8.8,,,,
20/10/2016,14:00,96,4.7,13.1,25.6,61.2,1016,0.020,,0.001,0.001,9.2,4.9,,,,
20/10/2016,15:00,71,4.2,15.9,24.3,64.6,1016,0.017,,0.002,0.001,11.8,6.4,,,,
20/10/2016,16:00,55,3.8,11.6,22.9,67.8,1016,0.018,,0.004,0.001,9.9,4.5,,,,
20/10/2016,17:00,65,3.8,17.0,22.1,70.1,1017,0.017,,0.002,0.001,7.8,3.1,,,,
20/10/2016,18:00,66,3.7,10.3,21.4,72.5,1017,0.014,,0.001,0.001,7.8,3.3,,,,
20/10/2016,19:00,70,3.5,6.3,20.8,73.0,1018,0.016,,0.003,0.001,8.6,4.3,,,,
20/10/2016,20:00,65,2.6,9.8,19.8,75.5,1019,0.014,,0.002,0.001,8.5,4.0,,,,
20/10/2016,21:00,68,2.2,9.5,19.2,79.1,1019,0.016,,0.000,0.001,6.3,1.5,,,,
20/10/2016,22:00,71,1.7,9.9,19.0,81.6,1019,0.016,,0.001,0.001,8.0,2.7,,,,
