Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Sulfur Dioxide (ppm),PM10 (ug/m^3)
28/06/2016,21:00,134,2.1,13.9,0.7,14.4,0.000,3.9
28/06/2016,22:00,128,2.9,14.1,0.9,14.2,0.000,3.6
28/06/2016,23:00,126,2.5,15.1,0.9,13.6,0.000,3.3
29/06/2016,00:00,122,2.5,17.8,0.9,13.2,,4.1
29/06/2016,01:00,113,2.4,19.9,1.0,13.1,0.000,1.7
29/06/2016,02:00,106,2.0,22.2,0.9,12.9,0.000,2.1
29/06/2016,03:00,102,2.5,22.1,1.1,12.5,0.000,3.5
29/06/2016,04:00,102,2.3,24.1,1.1,11.8,0.000,4.0
29/06/2016,05:00,85,1.5,29.9,0.9,11.0,0.000,5.2
29/06/2016,06:00,83,2.0,34.1,1.2,11.0,0.000,7.7
29/06/2016,07:00,78,1.5,33.5,0.9,10.8,0.000,9.7
29/06/2016,08:00,81,1.9,34.6,1.2,13.1,0.000,10.2
29/06/2016,09:00,82,2.2,37.4,1.3,15.3,0.000,11.6
29/06/2016,10:00,74,2.5,29.4,1.2,17.7,0.000,5.9
29/06/2016,11:00,60,2.1,32.2,1.0,19.2,0.000,4.0
29/06/2016,12:00,76,1.7,35.6,0.9,22.3,0.000,3.4
29/06/2016,13:00,63,1.2,47.2,0.8,24.5,0.000,3.8
29/06/2016,14:00,41,0.7,67.2,0.6,26.2,0.000,9.3
29/06/2016,15:00,107,0.2,122.4,0.6,26.7,0.000,6.3
29/06/2016,16:00,147,1.0,39.7,0.6,25.9,0.000,9.4
29/06/2016,17:00,152,1.2,21.4,0.5,24.7,0.000,7.1
29/06/2016,18:00,124,0.7,22.2,0.2,21.0,0.001,24.6
29/06/2016,19:00,128,0.2,85.9,0.3,17.8,0.001,47.0
29/06/2016,20:00,164,0.2,81.8,0.3,16.1,0.001,39.2
29/06/2016,21:00,154,0.7,16.0,0.3,14.6,0.001,41.0
29/06/2016,22:00,158,1.0,15.6,0.4,14.1,0.001,18.9
29/06/2016,23:00,187,0.7,31.6,0.3,13.2,0.000,11.1
30/06/2016,00:00,172,1.0,15.2,0.4,12.2,,10.8
30/06/2016,01:00,171,1.0,11.5,0.2,11.1,0.001,9.9
30/06/2016,02:00,172,1.3,11.3,0.3,10.7,0.000,5.9
30/06/2016,03:00,171,1.1,13.0,0.3,10.1,0.000,5.9
30/06/2016,04:00,153,0.5,27.6,0.3,8.8,0.000,7.4
30/06/2016,05:00,144,0.5,52.2,0.4,8.5,0.000,15.2
30/06/2016,06:00,338,0.2,173.2,0.2,8.3,0.001,57.4
30/06/2016,07:00,112,0.3,44.5,0.2,7.8,0.002,70.5
30/06/2016,08:00,318,0.4,65.5,0.4,12.0,0.002,47.9
30/06/2016,09:00,312,0.9,24.1,0.3,16.6,0.001,33.7
30/06/2016,10:00,349,0.8,41.7,0.5,20.9,0.032,20.6
30/06/2016,11:00,277,0.4,84.4,0.6,21.9,0.234,32.4
30/06/2016,12:00,225,2.2,29.5,0.9,24.5,0.070,24.7
30/06/2016,13:00,218,2.1,28.9,1.1,26.0,0.016,3.8
30/06/2016,14:00,195,2.5,26.3,1.0,26.7,0.002,1.5
30/06/2016,15:00,189,2.0,31.3,1.0,26.8,0.001,4.5
30/06/2016,16:00,175,2.2,23.7,1.0,26.4,0.001,6.7
30/06/2016,17:00,177,1.7,22.0,0.8,25.3,0.001,9.2
30/06/2016,18:00,175,0.9,20.9,0.3,22.0,0.001,18.5
30/06/2016,19:00,162,0.9,9.6,0.2,18.8,0.001,39.9
30/06/2016,20:00,160,0.9,10.4,0.3,17.2,0.001,42.9
30/06/2016,21:00,147,2.0,14.8,0.8,19.1,0.000,8.7
30/06/2016,22:00,170,1.1,21.7,0.5,17.4,0.000,8.2
30/06/2016,23:00,185,0.6,28.7,0.3,15.4,0.000,8.3
01/07/2016,00:00,173,1.2,13.8,0.3,14.9,,10.1
01/07/2016,01:00,204,0.4,44.8,0.3,14.3,0.000,7.2
01/07/2016,02:00,165,0.7,19.8,0.3,13.4,0.000,9.0
01/07/2016,03:00,187,0.5,36.2,0.3,12.8,0.000,7.7
01/07/2016,04:00,172,0.8,14.3,0.2,12.7,0.000,8.8
01/07/2016,05:00,161,1.0,8.5,0.2,12.7,0.000,12.4
01/07/2016,06:00,149,0.9,14.6,0.3,12.7,0.000,18.1
01/07/2016,07:00,149,0.4,91.1,0.5,13.0,0.001,30.0
01/07/2016,08:00,184,0.5,73.4,0.5,16.3,0.001,41.9
01/07/2016,09:00,144,2.2,27.0,1.2,20.2,0.000,16.9
01/07/2016,10:00,142,4.3,15.7,1.6,22.2,0.000,
01/07/2016,11:00,143,4.8,17.5,1.7,22.5,0.000,
01/07/2016,12:00,145,4.4,17.7,1.5,23.5,0.000,4.9
01/07/2016,13:00,146,4.2,16.6,1.4,24.0,0.000,1.1
01/07/2016,14:00,148,4.2,16.7,1.4,24.4,0.000,2.6
01/07/2016,15:00,146,3.8,18.3,1.3,24.4,0.000,4.9
01/07/2016,16:00,147,4.2,17.8,1.4,23.5,0.000,7.3
01/07/2016,17:00,149,3.7,15.9,1.3,22.4,0.000,6.8
01/07/2016,18:00,157,2.9,14.5,1.0,20.8,0.000,8.8
01/07/2016,19:00,147,2.4,13.4,0.9,19.8,0.000,7.3
01/07/2016,20:00,145,2.3,13.1,0.8,18.9,0.000,6.7
01/07/2016,21:00,150,1.8,13.0,0.7,18.1,0.000,7.4
01/07/2016,22:00,158,1.4,12.0,0.3,16.3,0.000,8.4
01/07/2016,23:00,152,1.6,14.2,0.5,15.9,0.000,4.3
02/07/2016,00:00,163,1.1,11.2,0.3,14.8,,7.5
02/07/2016,01:00,168,1.4,14.6,0.7,14.2,0.001,5.4
02/07/2016,02:00,160,2.6,13.1,0.8,14.8,0.000,5.7
02/07/2016,03:00,156,2.9,13.7,0.9,14.5,0.000,5.3
02/07/2016,04:00,150,3.6,12.4,1.2,14.3,0.000,5.1
02/07/2016,05:00,148,3.3,13.1,1.1,14.1,0.000,5.9
02/07/2016,06:00,154,2.8,12.4,0.8,14.0,0.000,7.0
02/07/2016,07:00,154,2.6,15.1,0.9,13.7,0.000,9.6
02/07/2016,08:00,147,2.7,13.6,1.1,14.2,0.000,7.1
02/07/2016,09:00,147,2.9,15.3,1.0,15.7,0.000,7.7
02/07/2016,10:00,157,3.1,15.6,1.2,17.7,0.000,7.3
02/07/2016,11:00,145,3.1,18.0,1.2,18.5,0.000,4.5
02/07/2016,12:00,138,2.8,25.8,1.3,20.3,0.000,6.8
02/07/2016,13:00,136,3.3,21.0,1.4,20.8,0.000,4.8
02/07/2016,14:00,142,3.7,20.5,1.4,21.0,0.000,4.8
02/07/2016,15:00,142,3.4,18.7,1.3,20.4,0.000,5.3
02/07/2016,16:00,141,3.3,18.7,1.2,20.0,0.000,8.4
02/07/2016,17:00,140,3.2,15.4,1.1,19.1,0.000,7.2
02/07/2016,18:00,146,3.1,15.3,1.0,18.1,0.000,7.4
02/07/2016,19:00,147,2.9,13.3,1.0,17.4,0.000,8.1
02/07/2016,20:00,158,2.9,16.1,1.0,16.7,0.000,9.5
02/07/2016,21:00,145,2.2,16.1,0.9,16.3,0.000,7.5
02/07/2016,22:00,154,2.2,12.6,0.8,16.0,0.000,6.3
02/07/2016,23:00,160,1.5,16.7,0.5,15.2,0.000,5.8
03/07/2016,00:00,173,1.1,25.3,0.4,14.3,,8.5
03/07/2016,01:00,166,0.9,34.9,0.5,13.4,0.000,6.2
03/07/2016,02:00,197,0.5,34.1,0.3,12.6,0.000,7.1
03/07/2016,03:00,160,0.8,17.1,0.2,11.6,0.000,6.4
03/07/2016,04:00,191,0.8,19.8,0.2,11.2,0.000,4.9
03/07/2016,05:00,177,0.9,15.7,0.3,11.1,0.000,5.1
03/07/2016,06:00,181,1.2,17.5,0.4,11.4,0.000,8.8
03/07/2016,07:00,175,0.7,24.2,0.4,11.9,0.000,8.6
03/07/2016,08:00,173,0.9,24.4,0.4,14.7,0.000,13.6
03/07/2016,09:00,133,1.8,25.5,0.7,18.2,0.000,6.6
03/07/2016,10:00,100,1.7,32.7,0.8,20.1,0.000,5.8
03/07/2016,11:00,109,1.4,43.8,0.8,20.8,0.000,5.4
03/07/2016,12:00,146,0.7,61.2,0.6,23.2,0.000,6.0
03/07/2016,13:00,38,0.8,151.7,0.7,24.9,0.001,8.3
03/07/2016,14:00,348,0.7,181.7,0.8,25.5,0.111,29.0
03/07/2016,15:00,75,0.1,99.4,0.6,24.7,0.272,52.3
03/07/2016,16:00,132,0.2,121.7,0.5,24.4,0.116,35.6
03/07/2016,17:00,172,0.9,30.6,0.4,23.1,0.148,58.4
03/07/2016,18:00,152,0.4,32.9,0.2,21.0,0.099,90.3
03/07/2016,19:00,175,0.9,30.2,0.4,19.6,0.056,87.0
03/07/2016,20:00,165,1.0,14.0,0.3,19.4,0.012,40.6
03/07/2016,21:00,169,0.9,21.9,0.3,17.9,0.003,27.1
03/07/2016,22:00,182,0.9,14.2,0.2,16.6,0.002,17.4
03/07/2016,23:00,166,1.0,13.4,0.2,16.0,0.001,16.3
04/07/2016,00:00,167,1.0,11.2,0.3,15.1,,16.1
04/07/2016,01:00,155,0.7,13.8,0.2,14.6,0.001,7.9
04/07/2016,02:00,162,0.7,15.1,0.2,13.9,0.001,7.4
04/07/2016,03:00,172,0.7,22.2,0.3,13.5,0.000,8.5
04/07/2016,04:00,171,0.8,19.5,0.3,13.8,0.001,9.1
04/07/2016,05:00,175,1.0,24.5,0.4,14.7,0.001,8.4
04/07/2016,06:00,164,0.8,42.0,0.5,15.1,0.000,13.2
04/07/2016,07:00,180,0.8,22.9,0.3,14.0,0.001,24.2
04/07/2016,08:00,165,1.0,22.3,0.5,15.5,0.001,28.8
04/07/2016,09:00,166,0.9,31.1,0.5,18.1,0.000,14.6
04/07/2016,10:00,158,0.3,86.1,0.4,21.8,0.001,11.6
04/07/2016,11:00,252,0.5,90.1,0.7,23.3,0.504,43.8
04/07/2016,12:00,265,1.4,57.4,1.1,25.6,0.116,33.4
04/07/2016,13:00,278,2.6,35.3,1.2,26.6,0.068,31.4
04/07/2016,14:00,282,2.6,38.0,1.4,26.7,0.069,25.5
04/07/2016,15:00,266,2.2,41.8,1.2,26.5,0.202,22.3
04/07/2016,16:00,256,2.4,31.2,1.1,25.6,0.274,20.7
04/07/2016,17:00,229,1.9,29.5,0.9,24.4,0.096,9.3
04/07/2016,18:00,218,1.1,18.7,0.6,22.3,0.002,7.8
04/07/2016,19:00,188,0.9,23.8,0.3,19.8,0.001,19.9
04/07/2016,20:00,143,0.6,26.6,0.3,17.8,0.001,23.9
04/07/2016,21:00,163,1.2,9.6,0.3,16.5,0.001,20.7
04/07/2016,22:00,136,0.7,17.0,0.3,15.7,0.001,12.9
04/07/2016,23:00,110,0.6,25.3,0.2,15.6,0.001,11.3
05/07/2016,00:00,73,0.4,61.6,0.4,14.5,,16.3
05/07/2016,01:00,159,0.9,16.9,0.4,13.2,0.001,13.2
05/07/2016,02:00,158,0.5,41.4,0.3,12.6,0.001,13.2
05/07/2016,03:00,156,1.1,11.4,0.3,12.1,0.001,10.8
05/07/2016,04:00,162,1.0,32.1,0.5,12.0,0.000,7.9
05/07/2016,05:00,163,1.6,13.2,0.5,12.1,0.000,8.7
05/07/2016,06:00,161,0.7,23.7,0.4,12.2,0.001,12.6
05/07/2016,07:00,165,2.0,16.8,0.9,13.0,0.000,19.4
05/07/2016,08:00,163,4.2,15.3,1.5,14.8,0.000,19.4
05/07/2016,09:00,159,4.4,15.2,1.4,16.1,0.000,17.4
05/07/2016,10:00,167,3.5,19.7,1.3,17.7,0.000,11.8
05/07/2016,11:00,159,3.6,18.3,1.2,19.1,0.000,9.5
05/07/2016,12:00,162,3.4,21.7,1.2,20.8,0.000,8.7
05/07/2016,13:00,157,3.5,19.4,1.3,22.0,0.000,8.2
05/07/2016,14:00,153,2.9,22.3,1.1,22.3,0.000,7.3
05/07/2016,15:00,162,3.1,20.1,1.2,22.6,0.000,6.3
05/07/2016,16:00,156,3.3,17.7,1.3,22.2,0.000,10.4
05/07/2016,17:00,157,3.4,16.7,1.2,21.1,0.000,10.3
05/07/2016,18:00,154,3.2,15.9,1.1,19.4,0.000,11.3
05/07/2016,19:00,157,3.0,14.1,1.1,18.2,0.000,9.2
05/07/2016,20:00,158,3.3,12.3,1.0,17.2,0.000,9.3
05/07/2016,21:00,156,2.6,14.0,0.9,16.4,0.000,8.0
05/07/2016,22:00,155,3.0,13.5,1.1,15.7,0.000,8.0
05/07/2016,23:00,144,3.1,14.8,1.1,14.8,0.000,6.6
06/07/2016,00:00,146,2.5,14.1,0.9,14.0,,6.2
06/07/2016,01:00,146,2.3,15.2,0.9,13.2,0.001,2.8
06/07/2016,02:00,146,2.7,14.5,0.9,12.4,0.000,
06/07/2016,03:00,143,2.3,14.1,1.0,11.6,0.000,
06/07/2016,04:00,145,2.2,14.2,0.7,10.9,0.000,0.7
06/07/2016,05:00,148,2.7,12.5,0.9,10.5,0.000,3.0
06/07/2016,06:00,150,2.8,14.8,1.0,10.2,0.000,5.6
06/07/2016,07:00,157,2.2,14.8,0.8,9.8,0.000,8.7
06/07/2016,08:00,150,2.8,14.9,1.0,11.3,0.000,10.4
06/07/2016,09:00,145,4.0,16.1,1.3,12.9,0.000,13.6
06/07/2016,10:00,134,3.5,18.8,1.3,14.3,0.000,10.7
06/07/2016,11:00,152,3.4,23.1,1.2,15.5,0.000,7.0
06/07/2016,12:00,152,3.2,22.3,1.3,17.5,0.000,8.1
06/07/2016,13:00,161,3.1,22.7,1.2,18.6,0.000,8.1
06/07/2016,14:00,154,3.0,23.1,1.3,19.1,0.000,10.4
06/07/2016,15:00,150,2.6,24.7,1.2,19.6,0.000,9.9
06/07/2016,16:00,162,2.8,19.2,1.0,19.3,0.000,8.9
06/07/2016,17:00,155,2.8,16.0,1.0,18.4,0.000,10.8
06/07/2016,18:00,155,2.2,15.5,0.8,16.9,0.000,15.7
06/07/2016,19:00,157,2.3,15.8,0.8,15.7,0.000,17.2
06/07/2016,20:00,153,2.5,13.8,0.8,15.0,0.000,10.2
06/07/2016,21:00,152,2.3,14.9,0.8,14.1,0.000,8.2
06/07/2016,22:00,146,2.7,15.1,1.0,13.5,0.000,5.9
06/07/2016,23:00,153,1.6,12.9,0.7,12.6,0.000,5.0
07/07/2016,00:00,170,0.8,14.5,0.3,10.9,,8.3
07/07/2016,01:00,176,0.7,13.8,0.2,9.6,0.001,5.8
07/07/2016,02:00,175,0.7,11.7,0.2,8.9,0.000,7.1
07/07/2016,03:00,163,0.6,20.5,0.3,8.4,0.000,9.2
07/07/2016,04:00,163,0.9,13.2,0.3,8.2,0.000,8.1
07/07/2016,05:00,173,1.0,14.7,0.4,8.1,0.000,8.4
07/07/2016,06:00,168,1.1,15.3,0.5,8.1,0.000,10.9
07/07/2016,07:00,179,0.9,26.5,0.5,8.0,0.000,18.2
07/07/2016,08:00,156,1.0,39.1,0.9,11.2,0.000,23.7
07/07/2016,09:00,112,2.7,23.9,1.1,14.9,0.000,10.4
07/07/2016,10:00,108,2.0,32.4,1.1,16.5,0.000,8.0
07/07/2016,11:00,96,1.9,32.5,0.9,18.0,0.000,9.5
07/07/2016,12:00,128,1.5,41.1,0.8,20.2,0.000,6.2
07/07/2016,13:00,174,1.6,39.3,1.0,21.3,0.000,4.4
07/07/2016,14:00,173,1.3,48.9,0.9,22.3,0.000,4.4
07/07/2016,15:00,147,1.8,31.5,1.0,23.0,0.000,3.1
07/07/2016,16:00,156,1.7,26.6,0.8,22.8,0.000,5.1
07/07/2016,17:00,163,1.7,19.8,0.7,22.1,0.000,9.6
07/07/2016,18:00,158,1.2,14.6,0.4,20.1,0.000,23.5
07/07/2016,19:00,156,1.3,11.3,0.4,18.5,0.001,28.1
07/07/2016,20:00,173,0.9,15.6,0.2,16.7,0.000,37.9
07/07/2016,21:00,172,1.0,15.6,0.3,15.5,0.000,23.9
07/07/2016,22:00,169,1.0,20.2,0.5,15.3,0.000,17.8
07/07/2016,23:00,167,1.4,15.6,0.5,15.3,0.000,13.5
08/07/2016,00:00,168,1.2,18.3,0.4,14.7,,7.7
08/07/2016,01:00,164,1.7,14.3,0.6,14.6,0.001,4.7
08/07/2016,02:00,168,0.9,32.1,0.5,13.8,0.000,4.8
08/07/2016,03:00,169,0.5,47.9,0.4,12.6,0.000,7.0
08/07/2016,04:00,167,0.8,24.2,0.4,12.3,0.000,6.5
08/07/2016,05:00,178,0.9,25.4,0.5,12.7,0.001,7.2
08/07/2016,06:00,146,0.8,52.7,0.8,12.7,0.001,10.6
08/07/2016,07:00,134,0.9,25.2,0.5,13.8,0.000,6.3
08/07/2016,08:00,126,1.8,23.8,1.0,15.8,0.000,9.2
08/07/2016,09:00,110,2.7,24.0,1.2,17.9,0.000,10.2
08/07/2016,10:00,106,2.4,24.5,1.1,20.0,0.000,11.3
08/07/2016,11:00,106,1.7,37.9,0.8,21.5,0.000,5.6
08/07/2016,12:00,112,2.2,28.0,1.0,24.0,0.000,8.6
08/07/2016,13:00,118,2.1,36.2,1.0,25.7,0.000,3.0
08/07/2016,14:00,143,2.9,21.0,1.2,26.1,0.000,9.7
08/07/2016,15:00,143,2.8,20.6,1.0,26.5,0.000,6.3
08/07/2016,16:00,138,2.6,21.5,1.0,26.1,0.000,10.6
08/07/2016,17:00,145,2.7,15.8,0.9,25.1,0.000,10.4
08/07/2016,18:00,143,2.1,13.2,0.8,23.3,0.000,10.3
08/07/2016,19:00,145,1.7,12.6,0.6,21.8,0.000,11.7
08/07/2016,20:00,160,1.6,11.7,0.5,20.1,0.000,19.5
08/07/2016,21:00,153,1.6,14.1,0.7,18.8,0.000,17.1
08/07/2016,22:00,148,2.1,12.4,0.7,19.0,0.000,6.1
08/07/2016,23:00,150,1.7,12.0,0.5,18.3,0.000,5.0
09/07/2016,00:00,146,1.5,10.5,0.5,17.7,,5.1
09/07/2016,01:00,147,1.4,12.3,0.5,17.2,0.001,3.5
09/07/2016,02:00,143,1.3,16.3,0.6,16.8,0.000,3.9
09/07/2016,03:00,135,1.7,15.5,0.7,16.9,0.000,4.2
09/07/2016,04:00,134,1.7,14.4,0.6,16.8,0.000,3.4
09/07/2016,05:00,137,1.2,15.7,0.4,15.9,0.000,4.4
09/07/2016,06:00,184,0.5,44.7,0.4,14.5,0.000,10.0
09/07/2016,07:00,179,1.0,32.1,0.5,13.6,0.000,12.3
09/07/2016,08:00,189,0.9,37.0,0.5,16.3,0.000,16.4
09/07/2016,09:00,118,1.2,52.4,0.9,19.9,0.000,13.4
09/07/2016,10:00,106,2.0,27.6,0.9,21.6,0.000,6.9
09/07/2016,11:00,98,1.8,37.0,1.1,22.7,0.000,11.3
09/07/2016,12:00,69,1.9,32.3,0.9,25.0,0.000,8.9
09/07/2016,13:00,80,1.7,40.9,0.9,26.5,0.000,3.8
09/07/2016,14:00,117,0.7,73.4,0.7,27.6,0.000,8.2
09/07/2016,15:00,144,1.3,41.2,0.7,27.8,0.000,5.5
09/07/2016,16:00,113,1.0,53.1,0.7,27.5,0.000,10.1
09/07/2016,17:00,114,1.0,32.8,0.5,26.4,0.000,11.8
09/07/2016,18:00,120,1.0,16.5,0.3,23.9,0.001,22.9
09/07/2016,19:00,95,0.3,133.5,0.4,21.7,0.001,34.7
09/07/2016,20:00,76,0.4,42.5,0.4,20.0,0.001,42.7
09/07/2016,21:00,60,0.4,49.7,0.3,19.3,0.000,18.4
09/07/2016,22:00,302,0.1,82.7,0.1,17.7,0.001,33.9
09/07/2016,23:00,168,0.7,20.0,0.3,16.1,0.001,36.7
10/07/2016,00:00,131,0.5,20.5,0.2,15.1,,29.5
10/07/2016,01:00,140,0.4,37.3,0.3,14.5,0.001,25.4
10/07/2016,02:00,148,0.5,19.6,0.3,13.7,0.000,34.2
10/07/2016,03:00,74,0.1,74.2,0.1,12.9,0.001,25.0
10/07/2016,04:00,83,0.1,67.7,0.1,12.1,0.001,26.0
10/07/2016,05:00,353,0.1,83.9,0.2,11.9,0.001,29.6
10/07/2016,06:00,319,0.2,66.6,0.2,12.0,0.001,30.8
10/07/2016,07:00,6,0.2,186.2,0.2,12.0,0.002,46.0
10/07/2016,08:00,314,0.5,48.9,0.3,16.5,0.001,34.1
10/07/2016,09:00,42,1.2,33.9,0.8,22.0,0.001,15.6
10/07/2016,10:00,23,1.1,26.4,0.6,25.1,0.000,7.8
10/07/2016,11:00,31,1.2,39.1,0.7,25.8,0.000,6.6
10/07/2016,12:00,333,1.3,39.5,0.7,28.5,0.001,8.5
10/07/2016,13:00,12,1.1,165.9,0.6,30.6,0.001,10.1
10/07/2016,14:00,20,0.9,170.1,0.7,32.0,0.001,8.7
10/07/2016,15:00,359,1.3,40.4,0.8,33.1,0.001,10.8
10/07/2016,16:00,40,0.8,47.7,0.5,32.3,0.001,10.8
10/07/2016,17:00,54,0.6,31.6,0.4,31.1,0.001,23.5
10/07/2016,18:00,59,0.3,50.4,0.3,27.1,0.002,52.8
10/07/2016,19:00,153,0.3,39.8,0.2,23.6,0.002,73.6
10/07/2016,20:00,114,0.1,83.7,0.2,21.7,0.005,70.6
10/07/2016,21:00,136,0.2,90.1,0.3,20.1,0.006,62.8
10/07/2016,22:00,153,0.3,71.0,0.3,18.8,0.005,50.3
10/07/2016,23:00,162,0.7,18.8,0.3,17.6,0.005,39.1
11/07/2016,00:00,156,0.8,12.5,0.2,17.1,,31.2
11/07/2016,01:00,151,0.6,16.3,0.2,16.1,0.005,25.3
11/07/2016,02:00,144,0.7,14.3,0.2,15.6,0.003,22.2
11/07/2016,03:00,146,0.4,31.7,0.2,14.9,0.002,18.1
11/07/2016,04:00,135,0.4,46.2,0.3,14.1,0.002,18.3
11/07/2016,05:00,152,0.4,21.2,0.2,13.9,0.001,18.1
11/07/2016,06:00,153,0.5,20.6,0.2,13.3,0.002,23.7
11/07/2016,07:00,142,0.4,52.2,0.2,13.3,0.002,33.3
11/07/2016,08:00,161,0.5,48.7,0.4,16.6,0.002,58.1
11/07/2016,09:00,313,0.7,37.6,0.4,22.1,0.003,61.3
11/07/2016,10:00,343,1.5,28.5,0.7,26.6,0.001,33.8
11/07/2016,11:00,350,2.3,23.4,1.0,28.9,0.001,10.1
11/07/2016,12:00,343,2.0,27.6,0.9,31.4,0.001,10.2
11/07/2016,13:00,2,1.4,40.0,0.8,32.7,0.001,10.6
11/07/2016,14:00,309,1.3,50.1,1.0,33.4,0.001,11.6
11/07/2016,15:00,319,1.3,50.2,1.1,34.0,0.014,11.0
11/07/2016,16:00,220,1.6,51.3,1.1,32.3,0.071,16.7
11/07/2016,17:00,206,1.8,20.5,0.8,30.4,0.001,19.0
11/07/2016,18:00,190,1.2,21.0,0.5,27.9,0.001,26.4
11/07/2016,19:00,173,1.1,25.3,0.7,25.2,0.001,28.9
11/07/2016,20:00,181,1.6,19.8,0.7,24.0,0.001,20.4
11/07/2016,21:00,157,1.1,18.9,0.5,21.9,0.000,18.8
11/07/2016,22:00,164,1.2,23.4,0.6,21.7,0.000,12.9
11/07/2016,23:00,174,0.8,19.3,0.4,19.6,0.001,17.2
12/07/2016,00:00,156,0.7,36.4,0.3,18.6,,13.9
12/07/2016,01:00,167,0.6,33.9,0.3,18.0,0.001,10.2
12/07/2016,02:00,156,0.6,35.9,0.3,18.1,0.000,12.9
12/07/2016,03:00,153,0.2,104.7,0.2,18.1,0.001,14.2
12/07/2016,04:00,167,0.5,41.5,0.3,18.3,0.001,12.4
12/07/2016,05:00,153,0.7,24.5,0.4,18.1,0.001,14.7
12/07/2016,06:00,173,1.1,15.8,0.4,18.0,0.001,18.6
12/07/2016,07:00,172,1.2,16.3,0.5,18.1,0.001,29.0
12/07/2016,08:00,169,1.4,19.9,0.7,19.7,0.001,34.7
12/07/2016,09:00,160,1.6,20.0,0.7,24.1,0.001,21.0
12/07/2016,10:00,167,1.4,39.7,0.9,27.5,0.013,13.5
12/07/2016,11:00,168,2.2,25.3,1.0,28.1,0.046,22.0
12/07/2016,12:00,165,2.9,20.5,1.1,27.9,0.011,16.6
12/07/2016,13:00,155,3.9,15.4,1.3,27.8,0.001,21.1
12/07/2016,14:00,162,4.8,17.6,1.7,26.7,0.001,28.8
12/07/2016,15:00,162,5.0,18.1,1.8,25.9,0.000,35.3
12/07/2016,16:00,167,5.3,16.8,1.9,24.8,0.000,39.4
12/07/2016,17:00,159,5.2,15.4,1.7,23.0,0.000,30.9
12/07/2016,18:00,160,4.6,13.7,1.5,21.0,0.000,19.0
12/07/2016,19:00,152,4.1,14.2,1.5,19.6,0.000,15.4
12/07/2016,20:00,150,4.1,14.3,1.4,18.4,0.000,12.8
12/07/2016,21:00,151,3.4,15.1,1.2,17.9,0.000,5.7
12/07/2016,22:00,150,2.8,16.2,1.0,17.4,0.000,3.6
12/07/2016,23:00,150,3.0,14.5,1.1,16.7,0.000,3.3
13/07/2016,00:00,150,3.0,17.5,1.1,16.0,,7.0
13/07/2016,01:00,154,3.6,14.5,1.2,15.3,0.000,3.7
13/07/2016,02:00,153,3.2,13.5,1.1,15.1,0.000,5.0
13/07/2016,03:00,151,3.6,14.4,1.3,15.1,0.000,4.7
13/07/2016,04:00,149,3.3,15.5,1.1,15.0,0.000,5.1
13/07/2016,05:00,156,3.1,16.0,1.2,14.7,0.000,5.5
13/07/2016,06:00,146,3.8,15.7,1.5,14.7,0.000,6.0
13/07/2016,07:00,146,4.3,14.5,1.5,14.6,0.000,10.3
13/07/2016,08:00,146,4.3,14.2,1.6,14.4,0.000,13.4
13/07/2016,09:00,148,4.7,15.0,1.6,14.4,0.000,15.1
13/07/2016,10:00,149,4.0,14.6,1.4,14.3,0.000,7.2
13/07/2016,11:00,131,4.3,17.7,1.7,14.6,0.000,12.3
13/07/2016,12:00,133,3.2,19.2,1.3,14.9,0.000,11.3
13/07/2016,13:00,151,3.6,15.6,1.3,15.2,0.000,9.0
13/07/2016,14:00,154,3.1,16.7,1.3,15.0,0.000,9.0
13/07/2016,15:00,163,3.0,17.7,1.0,14.6,0.000,11.9
13/07/2016,16:00,166,3.2,16.4,1.2,13.0,0.000,18.1
13/07/2016,17:00,163,3.9,14.5,1.3,11.4,0.000,13.1
13/07/2016,18:00,152,3.5,15.3,1.3,10.3,0.000,11.1
13/07/2016,19:00,153,3.1,15.3,1.2,9.1,0.000,7.5
13/07/2016,20:00,148,3.3,15.4,1.2,8.7,0.000,5.9
13/07/2016,21:00,148,3.6,15.4,1.4,8.4,0.000,5.9
13/07/2016,22:00,144,2.6,18.3,1.1,8.4,0.000,4.3
13/07/2016,23:00,139,2.8,17.4,1.2,8.7,0.000,3.7
14/07/2016,00:00,138,2.8,15.7,1.1,8.8,,6.2
14/07/2016,01:00,148,2.9,16.1,1.2,8.9,0.000,4.6
14/07/2016,02:00,147,2.2,18.0,0.9,8.8,0.000,5.6
14/07/2016,03:00,151,3.2,15.4,1.1,8.8,0.000,5.3
14/07/2016,04:00,152,3.0,14.7,1.0,8.8,0.000,5.1
14/07/2016,05:00,150,2.7,13.7,1.0,8.6,0.000,3.9
14/07/2016,06:00,149,2.3,15.7,0.9,8.6,0.000,6.1
14/07/2016,07:00,142,2.0,14.9,0.7,8.8,0.000,7.8
14/07/2016,08:00,131,2.6,18.5,1.1,8.9,0.000,6.3
14/07/2016,09:00,136,2.6,16.7,1.0,9.1,0.000,5.0
14/07/2016,10:00,145,2.7,27.4,1.2,9.6,0.000,5.1
14/07/2016,11:00,159,3.3,16.6,1.3,9.4,0.000,4.2
14/07/2016,12:00,158,3.3,16.3,1.1,9.3,0.000,4.2
14/07/2016,13:00,158,3.3,16.5,1.2,9.1,0.000,3.8
