Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),RAD (w/m^2),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
29/10/2016,11:00,56,2.6,24.0,1.1,25.2,54.7,0.0,1016,787,0.003,0.002,0.005,0.001,13.2,6.1,12
29/10/2016,12:00,49,3.3,18.0,1.1,25.3,55.1,0.0,1015,990,0.003,0.003,0.006,0.001,11.4,-2.1,13
29/10/2016,13:00,52,3.5,16.1,1.1,25.2,54.4,0.0,1014,873,0.001,0.001,0.002,0.000,18.7,11.5,13
29/10/2016,14:00,56,3.5,14.9,1.0,24.7,55.6,0.0,1014,526,0.001,0.002,0.003,0.001,18.1,14.9,13
29/10/2016,15:00,53,3.4,14.6,1.1,24.6,57.1,0.0,1014,433,0.002,0.001,0.003,0.001,9.6,1.3,13
29/10/2016,16:00,63,3.5,14.9,1.1,24.3,56.8,0.0,1014,292,0.002,0.001,0.003,0.001,14.3,6.8,13
29/10/2016,17:00,63,3.2,14.3,1.0,23.6,58.8,0.0,1014,66,0.002,0.002,0.004,0.001,13.4,3.1,12
29/10/2016,18:00,67,3.0,11.1,0.8,23.1,61.6,0.0,1015,1,0.002,0.003,0.005,0.001,15.0,3.7,13
29/10/2016,19:00,69,3.2,10.4,1.0,22.9,62.9,0.0,1015,0,0.001,0.002,0.003,0.000,12.7,2.3,12
29/10/2016,20:00,68,3.3,10.7,0.9,22.8,62.6,0.0,1016,0,0.001,0.002,0.003,0.001,13.4,4.7,12
29/10/2016,21:00,68,3.1,11.2,1.0,22.8,62.3,0.0,1016,0,0.001,0.002,0.002,0.001,11.7,1.4,12
29/10/2016,22:00,69,3.0,10.8,0.9,22.7,63.1,0.0,1016,0,0.001,0.002,0.002,0.000,15.4,3.3,13
29/10/2016,23:00,68,2.9,12.1,0.8,22.7,63.1,0.0,1016,0,0.001,0.001,0.002,0.000,16.1,6.1,13
30/10/2016,00:00,74,2.2,25.2,1.0,22.4,64.4,0.0,1016,0,,,,,13.7,6.7,
30/10/2016,01:00,146,0.6,53.4,0.6,20.6,70.6,0.0,1015,0,0.003,0.007,0.010,0.002,14.0,5.4,13
30/10/2016,02:00,169,0.9,25.2,0.4,20.1,72.8,0.0,1015,0,0.000,0.003,0.003,0.001,11.2,3.8,17
30/10/2016,03:00,179,1.1,22.1,0.4,19.9,73.6,0.0,1015,0,0.000,0.003,0.003,0.001,11.8,5.6,17
30/10/2016,04:00,187,0.6,36.4,0.3,19.7,74.5,0.0,1016,0,0.000,0.002,0.002,0.001,13.4,6.5,18
30/10/2016,05:00,171,1.0,24.5,0.7,19.6,75.7,0.0,1016,29,0.001,0.003,0.004,0.001,,,18
30/10/2016,06:00,153,1.6,18.8,0.7,20.9,72.2,0.0,1017,170,0.001,0.002,0.003,0.002,,,20
30/10/2016,07:00,116,2.8,14.7,1.0,23.1,66.2,0.0,1017,398,0.001,0.002,0.003,0.001,,,21
30/10/2016,08:00,72,2.6,24.6,1.0,24.3,58.4,0.0,1018,689,0.002,0.002,0.003,0.001,14.6,6.4,13
30/10/2016,09:00,61,2.7,21.3,1.0,24.9,54.0,0.0,1018,982,0.002,0.002,0.003,0.001,13.7,4.6,10
30/10/2016,10:00,48,2.7,21.3,1.0,25.1,53.7,0.0,1017,1134,0.001,0.001,0.002,0.001,15.6,8.6,11
30/10/2016,11:00,51,3.0,20.1,1.0,25.2,53.0,0.0,1016,1147,0.002,0.002,0.003,0.001,,,11
30/10/2016,12:00,54,2.8,21.6,1.1,25.5,48.9,0.0,1015,1077,0.002,0.001,0.003,0.001,20.0,13.5,9
30/10/2016,13:00,53,2.9,20.1,1.0,25.4,48.7,0.0,1015,964,0.001,0.002,0.003,0.001,20.1,17.9,8
30/10/2016,14:00,54,2.8,19.5,1.1,25.3,49.7,0.0,1014,788,0.001,0.001,0.002,0.001,11.1,8.8,9
30/10/2016,15:00,55,2.8,19.6,1.1,25.2,51.0,0.0,1013,561,0.002,0.002,0.004,0.001,13.9,8.3,9
30/10/2016,16:00,56,2.7,16.6,1.0,24.7,54.9,0.0,1013,306,0.003,0.003,0.006,0.001,,,10
30/10/2016,17:00,51,2.1,17.7,0.8,24.0,58.9,0.0,1013,72,0.002,0.002,0.004,0.000,8.9,3.2,11
30/10/2016,18:00,62,2.3,11.5,0.7,23.2,64.9,0.0,1014,1,0.002,0.002,0.004,0.001,9.1,2.0,11
30/10/2016,19:00,59,2.5,11.1,0.9,23.0,67.6,0.0,1014,0,0.001,0.001,0.002,0.001,11.4,5.3,11
30/10/2016,20:00,56,2.2,13.2,0.8,23.0,69.0,0.0,1014,0,0.000,0.001,0.001,0.001,9.0,2.0,12
30/10/2016,21:00,46,2.1,15.3,0.7,22.9,69.3,0.0,1015,0,0.001,0.000,0.001,0.000,8.9,4.2,13
30/10/2016,22:00,54,2.1,14.9,0.7,22.9,69.7,0.0,1015,0,0.001,0.000,0.001,0.000,8.8,0.1,13
30/10/2016,23:00,46,1.7,15.8,0.6,22.9,70.1,0.0,1014,0,0.000,0.000,0.000,0.000,12.2,5.5,14
31/10/2016,00:00,40,1.9,13.3,0.6,22.7,69.9,0.0,1014,0,,,,,8.0,2.1,
31/10/2016,01:00,29,1.9,15.7,0.7,22.5,68.7,0.0,1013,0,0.000,0.000,0.000,0.000,9.5,2.4,10
31/10/2016,02:00,20,1.9,13.7,0.7,22.5,68.8,0.0,1012,0,0.002,0.001,0.003,0.000,10.8,6.9,13
31/10/2016,03:00,19,1.8,14.7,0.7,22.5,68.1,0.0,1012,0,0.002,0.002,0.003,0.000,11.2,6.3,13
31/10/2016,04:00,261,0.6,43.3,0.4,21.1,73.7,0.0,1012,0,0.007,0.007,0.014,0.001,11.3,3.8,14
31/10/2016,05:00,244,0.4,44.1,0.3,20.1,79.2,0.0,1013,34,0.020,0.014,0.034,0.001,9.8,2.7,17
31/10/2016,06:00,313,1.1,38.2,0.8,22.7,68.5,0.0,1013,237,0.005,0.009,0.014,0.001,14.3,6.9,16
31/10/2016,07:00,326,2.0,24.0,0.8,24.1,62.0,0.0,1013,431,0.002,0.003,0.005,0.001,15.9,8.3,15
31/10/2016,08:00,25,1.8,171.0,1.1,24.8,61.3,0.0,1013,656,0.004,0.003,0.007,0.001,12.2,3.8,16
31/10/2016,09:00,29,2.8,19.7,1.2,25.5,61.9,0.0,1013,894,0.004,0.003,0.007,0.000,10.5,0.9,16
31/10/2016,10:00,31,3.6,16.3,1.3,25.8,61.2,0.0,1012,1013,0.002,0.002,0.004,0.000,19.0,12.6,16
31/10/2016,11:00,30,3.8,15.6,1.3,25.7,63.0,0.0,1012,853,0.002,0.002,0.004,0.000,20.9,16.0,17
31/10/2016,12:00,27,4.0,14.6,1.4,25.9,63.6,0.0,1011,942,0.002,0.002,0.004,0.000,,,18
31/10/2016,13:00,27,4.3,13.5,1.4,25.9,64.0,0.0,1010,942,0.002,0.002,0.004,0.000,18.0,7.5,18
31/10/2016,14:00,22,4.1,14.3,1.5,25.8,65.5,0.0,1010,763,0.002,0.002,0.003,0.000,24.7,19.1,18
31/10/2016,15:00,26,3.4,15.4,1.4,25.8,66.4,0.0,1009,539,0.003,0.003,0.006,0.000,22.9,15.3,19
31/10/2016,16:00,22,3.6,14.2,1.3,25.4,69.5,0.0,1009,288,0.003,0.002,0.005,0.001,12.9,0.4,20
31/10/2016,17:00,9,3.1,178.8,1.2,24.9,71.9,0.0,1010,65,0.002,0.002,0.003,0.000,15.0,3.9,19
31/10/2016,18:00,355,2.6,18.1,1.0,24.4,73.0,0.0,1010,1,0.001,0.001,0.002,0.000,14.8,6.1,18
31/10/2016,19:00,352,2.1,16.1,0.9,24.2,75.1,0.0,1010,0,0.001,0.003,0.004,0.000,13.6,5.7,18
31/10/2016,20:00,349,1.5,22.6,0.7,24.1,78.0,0.0,1011,0,0.002,0.005,0.006,0.000,10.5,0.5,20
31/10/2016,21:00,336,1.6,20.4,0.7,23.9,78.8,0.0,1011,0,0.001,0.002,0.002,0.000,13.0,4.1,20
31/10/2016,22:00,331,1.4,19.4,0.6,23.9,79.5,0.0,1011,0,0.000,0.002,0.002,0.000,11.2,-0.1,21
31/10/2016,23:00,335,1.7,18.2,0.7,24.0,79.0,0.0,1010,0,0.000,0.000,0.000,0.000,16.3,6.4,20
01/11/2016,00:00,319,1.7,20.6,0.7,23.9,79.4,0.0,1009,0,,,,,11.3,1.1,
01/11/2016,01:00,316,1.1,28.3,0.5,23.7,80.7,0.0,1009,0,0.000,0.002,0.002,0.001,13.8,5.1,16
01/11/2016,02:00,331,1.5,17.5,0.6,23.6,81.9,0.0,1008,0,0.000,0.002,0.002,0.001,19.5,12.1,18
01/11/2016,03:00,335,1.7,22.3,0.7,23.6,82.2,0.0,1008,0,0.001,0.002,0.003,0.001,14.0,7.8,17
01/11/2016,04:00,332,1.8,17.9,0.7,23.6,81.2,0.0,1009,0,0.000,0.001,0.001,0.001,,,16
01/11/2016,05:00,327,1.9,16.3,0.7,23.7,81.4,0.0,1009,45,0.000,0.003,0.003,0.001,,,17
01/11/2016,06:00,333,2.2,21.4,0.8,24.7,76.6,0.0,1010,254,0.001,0.002,0.003,0.001,8.7,-0.9,17
01/11/2016,07:00,322,2.7,25.3,1.3,25.6,70.4,0.0,1010,335,0.002,0.002,0.004,0.001,13.0,5.3,18
01/11/2016,08:00,302,2.5,27.8,1.1,26.1,68.3,0.0,1010,526,0.001,0.002,0.003,0.001,12.6,3.4,18
01/11/2016,09:00,320,3.0,24.4,1.2,27.2,59.9,0.0,1010,657,0.001,0.002,0.003,0.000,12.3,1.6,16
01/11/2016,10:00,312,2.1,41.2,1.1,28.2,55.1,0.0,1009,875,0.001,0.002,0.003,0.000,,,15
01/11/2016,11:00,21,3.9,22.0,1.8,28.0,60.8,0.0,1008,1041,0.002,0.002,0.004,0.000,31.0,21.6,17
01/11/2016,12:00,20,5.2,11.9,1.5,26.9,68.3,0.0,1008,1038,0.002,0.001,0.003,0.000,26.4,19.6,20
01/11/2016,13:00,20,5.3,11.3,1.6,26.8,69.3,0.0,1006,928,0.002,0.002,0.004,0.001,24.0,13.0,21
01/11/2016,14:00,20,5.3,10.6,1.6,26.9,66.1,0.0,1006,755,0.004,0.002,0.005,0.001,29.3,10.2,20
01/11/2016,15:00,17,4.7,13.5,1.5,26.9,66.2,0.0,1005,536,0.003,0.002,0.005,0.001,19.8,4.6,18
01/11/2016,16:00,12,3.9,178.4,1.3,26.6,68.0,0.0,1005,287,0.002,0.002,0.004,0.001,,,19
01/11/2016,17:00,359,3.7,16.0,1.3,25.9,69.1,0.0,1005,60,0.002,0.003,0.004,0.001,,,19
01/11/2016,18:00,343,3.6,16.1,1.5,25.2,71.7,0.0,1006,1,0.001,0.002,0.003,0.000,25.8,7.8,20
01/11/2016,19:00,308,1.7,43.3,1.1,25.1,70.8,0.2,1008,0,0.000,0.002,0.002,0.000,14.7,3.1,18
01/11/2016,20:00,14,2.0,176.6,1.1,24.3,78.7,0.7,1008,0,0.002,0.005,0.007,0.001,10.3,1.9,19
01/11/2016,21:00,332,2.2,27.1,1.0,24.3,78.9,0.0,1008,0,0.001,0.003,0.003,0.001,9.7,2.4,18
01/11/2016,22:00,313,2.3,19.3,0.9,24.3,77.6,0.0,1009,0,0.000,0.004,0.004,0.002,7.8,0.1,18
01/11/2016,23:00,328,2.3,13.9,0.8,24.5,76.8,0.0,1008,0,0.000,0.004,0.004,0.003,14.2,7.0,17
02/11/2016,00:00,312,2.3,18.6,0.8,24.4,76.4,0.0,1008,0,,,,,11.6,5.1,
02/11/2016,01:00,295,1.3,27.8,0.7,24.2,77.4,0.0,1008,0,0.000,0.002,0.002,0.001,16.9,8.3,12
02/11/2016,02:00,244,0.7,39.1,0.4,23.6,79.6,0.0,1008,0,0.001,0.006,0.007,0.001,11.1,4.6,15
02/11/2016,03:00,239,0.5,69.6,0.6,22.9,83.0,0.0,1008,0,0.001,0.005,0.006,0.001,10.1,5.2,22
02/11/2016,04:00,225,0.3,72.8,0.4,22.5,84.7,0.0,1009,0,0.003,0.006,0.009,0.001,19.2,14.5,30
02/11/2016,05:00,254,0.4,47.9,0.2,22.5,85.3,0.0,1010,28,0.010,0.010,0.020,0.001,13.5,6.6,40
02/11/2016,06:00,175,0.5,83.3,0.6,24.0,78.5,0.0,1010,181,0.015,0.011,0.026,0.001,10.2,3.4,34
02/11/2016,07:00,169,2.0,28.5,0.9,24.7,62.7,0.0,1011,283,0.005,0.005,0.010,0.001,17.1,10.1,26
02/11/2016,08:00,153,2.4,16.8,0.8,24.7,54.5,0.0,1012,258,0.006,0.008,0.014,0.001,17.3,9.9,25
02/11/2016,09:00,152,2.1,22.9,1.0,25.6,40.8,0.0,1012,436,0.006,0.007,0.013,0.001,13.9,5.6,18
02/11/2016,10:00,131,1.5,33.2,0.7,26.2,35.3,0.0,1012,392,0.005,0.007,0.012,0.003,13.2,6.5,16
02/11/2016,11:00,50,1.6,30.2,0.7,26.7,39.2,0.0,1011,531,0.008,0.012,0.019,0.007,15.3,7.9,18
02/11/2016,12:00,32,2.6,15.9,0.9,26.8,40.1,0.0,1010,756,0.003,0.004,0.006,0.002,17.9,9.5,16
02/11/2016,13:00,38,2.5,19.4,0.9,27.2,37.4,0.0,1010,669,0.002,0.003,0.004,0.001,23.9,17.4,12
02/11/2016,14:00,27,2.6,19.5,1.0,27.0,40.7,0.0,1010,671,0.003,0.004,0.007,0.000,12.9,4.9,11
02/11/2016,15:00,30,2.6,18.8,1.0,26.2,47.6,0.0,,333,0.004,0.005,0.009,0.000,,,12
02/11/2016,16:00,36,2.3,15.4,0.8,25.7,49.0,0.0,1010,186,0.004,0.006,0.009,0.001,10.5,2.2,11
02/11/2016,17:00,63,2.8,13.5,0.8,24.7,55.4,0.0,1011,38,0.004,0.005,0.009,0.001,13.4,5.5,13
02/11/2016,18:00,68,3.0,11.3,0.8,24.0,55.4,0.0,1012,1,0.006,0.008,0.014,0.002,19.9,7.7,15
02/11/2016,19:00,69,2.9,11.2,0.9,23.6,60.6,0.0,1013,0,0.002,0.005,0.007,0.001,28.3,13.3,15
02/11/2016,20:00,93,2.9,17.1,1.1,23.7,63.9,0.0,1013,0,0.008,0.013,0.021,0.007,20.5,3.7,23
02/11/2016,21:00,112,3.2,11.5,1.0,23.4,71.5,0.0,1014,0,0.001,0.003,0.004,0.001,21.0,7.2,29
02/11/2016,22:00,119,2.9,17.9,1.0,23.4,73.3,0.0,1014,0,0.001,0.001,0.002,0.001,21.1,6.9,31
02/11/2016,23:00,154,1.9,15.1,0.7,22.2,74.8,0.0,1014,0,0.000,0.003,0.003,0.004,19.5,4.1,27
03/11/2016,00:00,155,1.9,14.3,0.6,21.8,75.0,0.0,1013,0,,,,,20.0,6.1,
03/11/2016,01:00,158,2.0,12.7,0.6,21.8,74.7,0.0,1013,0,0.000,0.003,0.003,0.004,25.0,12.9,27
03/11/2016,02:00,153,2.1,13.7,0.7,21.7,74.7,0.0,1013,0,0.000,0.001,0.001,0.003,23.6,12.3,30
03/11/2016,03:00,154,2.1,13.6,0.8,21.6,75.4,0.0,1013,0,0.001,0.003,0.004,0.003,22.4,11.8,29
03/11/2016,04:00,151,2.2,12.7,0.7,21.6,75.3,0.0,1014,0,0.001,0.003,0.004,0.002,22.7,12.3,29
03/11/2016,05:00,147,2.1,12.3,0.7,21.6,75.1,0.0,1014,44,0.002,0.008,0.010,0.005,20.5,7.0,29
03/11/2016,06:00,137,2.2,18.6,0.9,22.5,72.7,0.0,1015,173,0.006,0.009,0.015,0.010,20.8,6.3,28
03/11/2016,07:00,116,3.3,15.2,1.1,24.1,67.8,0.0,1015,442,0.005,0.006,0.011,0.003,21.7,7.9,25
03/11/2016,08:00,109,3.4,13.8,1.1,24.7,63.5,0.0,1016,690,0.005,0.005,0.010,0.001,20.6,7.5,23
03/11/2016,09:00,105,3.4,15.4,1.1,25.1,60.4,0.0,1016,900,0.005,0.005,0.010,0.001,19.1,7.1,22
03/11/2016,10:00,98,3.3,16.4,1.1,25.5,55.9,0.0,1015,926,0.013,0.011,0.024,0.005,15.7,3.1,20
03/11/2016,11:00,86,3.5,19.1,1.3,25.9,51.3,0.0,1015,697,0.015,0.009,0.024,0.008,25.4,16.2,18
03/11/2016,12:00,86,3.9,16.7,1.3,26.0,51.5,0.0,1014,837,0.030,0.014,0.043,0.015,22.9,5.5,18
03/11/2016,13:00,73,3.8,16.1,1.4,26.0,51.0,0.0,1014,790,0.010,0.009,0.019,0.006,22.1,5.4,16
03/11/2016,14:00,64,4.5,11.5,1.1,25.4,50.8,0.0,1014,608,0.004,0.003,0.007,0.001,22.3,6.7,16
03/11/2016,15:00,72,3.9,15.7,1.3,25.2,53.2,0.0,1014,472,,,,,21.0,6.6,17
03/11/2016,16:00,75,3.5,13.6,1.2,24.6,58.6,0.0,1014,217,0.019,0.012,0.030,0.007,17.5,2.9,18
03/11/2016,17:00,81,3.2,14.9,1.1,24.0,63.0,0.0,1014,52,0.018,0.012,0.030,0.008,19.0,5.0,22
03/11/2016,18:00,87,3.4,12.8,1.1,23.8,64.3,0.0,1014,1,0.018,0.016,0.034,0.008,14.4,0.3,24
03/11/2016,19:00,83,2.8,15.9,1.0,23.7,64.5,0.0,1015,0,0.016,0.015,0.030,0.010,23.4,9.0,23
03/11/2016,20:00,64,2.7,11.1,0.8,23.5,66.5,0.0,1015,0,0.001,0.001,0.002,0.002,25.6,10.6,21
03/11/2016,21:00,61,2.0,12.8,0.7,22.9,71.5,0.1,1016,0,0.001,0.002,0.003,0.001,25.4,14.8,21
03/11/2016,22:00,68,1.8,14.6,0.6,22.4,77.4,0.0,1016,0,0.002,0.003,0.005,0.001,14.8,2.4,21
03/11/2016,23:00,24,1.3,151.4,0.7,22.1,75.3,0.1,1015,0,0.001,0.004,0.005,0.001,18.6,4.8,20
04/11/2016,00:00,334,1.0,21.1,0.5,21.1,64.7,0.0,1014,0,,,,,11.3,5.2,
04/11/2016,01:00,275,1.3,16.8,0.6,20.5,70.0,0.0,1014,0,0.000,0.004,0.004,0.000,7.7,4.2,13
04/11/2016,02:00,261,0.5,48.9,0.5,20.0,77.4,0.0,1013,0,0.002,0.006,0.008,0.000,5.1,1.4,15
04/11/2016,03:00,5,1.0,155.7,1.0,20.3,76.5,0.0,1013,0,0.000,0.003,0.003,0.000,6.2,1.8,15
04/11/2016,04:00,348,0.7,52.4,0.5,20.8,74.2,0.0,1014,0,0.003,0.006,0.009,0.000,9.2,4.8,15
04/11/2016,05:00,229,0.5,57.8,0.4,20.3,79.7,0.0,1014,27,0.007,0.011,0.018,0.000,10.9,6.9,17
04/11/2016,06:00,220,1.2,16.7,0.6,20.4,79.1,0.0,1014,128,0.007,0.011,0.018,0.001,11.4,5.3,18
04/11/2016,07:00,252,0.9,42.9,0.5,21.7,72.2,0.0,1015,314,0.004,0.007,0.011,0.001,11.5,5.6,17
04/11/2016,08:00,317,0.4,153.7,0.6,23.4,61.6,0.0,1015,613,0.004,0.007,0.011,0.002,13.7,8.1,16
04/11/2016,09:00,30,2.0,30.3,0.9,24.1,55.8,0.0,1015,916,0.006,0.007,0.013,0.003,12.2,6.0,16
04/11/2016,10:00,27,2.3,25.4,0.8,24.3,57.8,0.0,1014,1057,0.003,0.005,0.007,0.002,14.3,6.6,16
04/11/2016,11:00,31,3.0,19.6,1.0,24.7,54.9,0.0,1014,1107,0.003,0.004,0.006,0.001,11.7,6.7,14
04/11/2016,12:00,23,3.4,17.4,1.4,25.5,53.7,0.0,1013,1073,0.002,0.003,0.005,0.001,13.4,9.8,13
04/11/2016,13:00,17,3.7,16.0,1.4,25.4,54.3,0.0,1012,922,0.001,0.002,0.003,0.000,8.8,1.2,13
04/11/2016,14:00,18,4.0,14.5,1.2,25.1,55.2,0.0,1011,789,0.002,0.003,0.004,0.000,12.3,5.0,13
04/11/2016,15:00,22,3.6,14.8,1.2,25.0,54.8,0.0,1011,546,0.003,0.004,0.007,0.000,19.0,18.6,13
04/11/2016,16:00,20,3.2,14.7,1.1,24.8,52.4,0.0,1011,295,0.002,0.004,0.006,0.000,10.9,5.2,13
04/11/2016,17:00,12,2.5,173.0,1.0,24.3,51.3,0.0,1012,73,0.001,0.004,0.004,0.000,11.0,6.8,15
04/11/2016,18:00,342,2.1,17.4,0.8,23.5,57.1,0.0,1012,1,0.000,0.004,0.004,0.001,8.6,5.3,19
04/11/2016,19:00,326,2.0,14.4,0.7,22.7,63.7,0.0,1012,0,0.000,0.003,0.003,0.001,9.7,5.8,21
04/11/2016,20:00,312,1.6,18.0,0.7,22.2,68.8,0.0,1013,0,0.000,0.005,0.005,0.002,8.1,2.0,19
04/11/2016,21:00,312,1.6,20.1,0.7,22.1,71.5,0.0,1013,0,0.000,0.005,0.005,0.003,11.5,6.4,18
04/11/2016,22:00,278,0.9,22.3,0.4,21.6,73.8,0.0,1013,0,0.000,0.009,0.009,0.002,12.2,9.2,18
04/11/2016,23:00,249,0.7,54.2,0.5,20.6,78.6,0.0,1012,0,0.001,0.008,0.008,0.001,11.6,5.4,19
05/11/2016,00:00,253,0.8,14.0,0.2,20.1,80.6,0.0,1012,0,,,,,13.2,8.9,
05/11/2016,01:00,238,1.0,17.1,0.4,19.8,80.3,0.0,1011,0,0.000,0.003,0.003,0.001,12.0,7.9,18
05/11/2016,02:00,229,1.2,16.2,0.5,19.5,81.4,0.0,1011,0,0.000,0.003,0.003,0.001,8.9,5.9,19
05/11/2016,03:00,230,1.1,19.2,0.6,19.3,81.7,0.0,1011,0,0.000,0.001,0.001,0.001,9.6,5.8,20
05/11/2016,04:00,225,1.5,14.2,0.6,19.4,78.6,0.0,1011,0,0.000,0.002,0.002,0.001,10.7,7.2,20
05/11/2016,05:00,224,2.2,10.0,0.8,19.5,77.8,0.0,1012,45,0.000,0.002,0.002,0.000,10.9,7.8,20
05/11/2016,06:00,223,1.5,23.5,0.7,21.3,70.8,0.0,1012,245,0.001,0.002,0.003,0.000,11.6,9.3,20
05/11/2016,07:00,271,1.1,49.9,0.8,23.3,66.1,0.0,1013,430,0.002,0.006,0.008,0.002,11.1,8.0,18
05/11/2016,08:00,314,2.0,32.8,1.1,24.4,64.0,0.0,1013,714,0.001,0.004,0.005,0.001,13.1,8.0,17
05/11/2016,09:00,326,2.5,31.1,1.1,25.7,58.2,0.0,1012,927,0.001,0.003,0.004,0.001,11.1,3.6,15
05/11/2016,10:00,26,3.2,19.1,1.1,25.7,61.6,0.0,1012,1059,0.002,0.003,0.005,0.001,10.6,2.2,16
05/11/2016,11:00,26,3.8,15.9,1.4,25.9,64.4,0.0,1011,1102,0.002,0.002,0.004,0.001,18.0,16.3,16
05/11/2016,12:00,20,4.8,12.6,1.5,26.0,64.5,0.0,1010,1068,0.001,0.001,0.002,0.000,12.3,5.6,16
05/11/2016,13:00,23,4.4,12.5,1.7,26.5,64.2,0.0,1009,968,0.001,0.001,0.002,0.000,12.5,2.0,17
05/11/2016,14:00,15,4.6,13.8,1.6,26.6,65.8,0.0,1008,829,0.001,0.000,0.001,0.000,18.4,9.3,18
05/11/2016,15:00,9,3.9,172.1,1.4,27.2,62.9,0.0,1008,516,0.001,0.002,0.003,0.000,17.8,10.2,18
05/11/2016,16:00,359,3.5,19.7,1.3,27.0,62.3,0.0,1008,306,0.000,0.001,0.001,0.000,20.6,14.2,16
05/11/2016,17:00,350,2.7,20.8,1.1,26.2,66.8,0.0,1008,71,0.001,0.002,0.002,0.000,22.7,20.2,16
05/11/2016,18:00,333,3.1,14.6,1.0,25.3,69.2,0.0,1009,1,0.000,0.002,0.002,0.000,13.6,7.1,16
05/11/2016,19:00,327,2.2,15.7,0.9,24.6,73.6,0.0,1009,0,0.000,0.001,0.001,0.000,10.7,3.8,17
05/11/2016,20:00,324,2.1,15.6,0.7,24.4,75.7,0.0,1009,0,0.000,0.005,0.005,0.002,13.0,5.2,19
05/11/2016,21:00,319,1.4,18.0,0.5,24.2,77.8,0.0,1009,0,0.000,0.007,0.007,0.002,9.5,1.2,21
05/11/2016,22:00,308,1.1,19.9,0.4,23.9,79.5,0.0,1009,0,0.000,0.008,0.008,0.002,17.6,8.7,21
05/11/2016,23:00,304,1.2,19.6,0.5,23.7,81.2,0.0,1009,0,0.000,0.007,0.007,0.002,11.3,2.9,21
06/11/2016,00:00,300,1.7,21.6,0.6,23.6,82.2,0.0,1008,0,,,,,12.6,-1.1,
06/11/2016,01:00,296,1.3,25.9,0.8,23.1,81.2,0.0,1008,0,0.000,0.005,0.005,0.001,20.9,9.1,16
06/11/2016,02:00,298,1.3,28.0,0.8,22.6,78.4,0.0,1007,0,0.002,0.014,0.015,0.001,22.6,14.2,16
06/11/2016,03:00,264,0.4,48.1,0.4,22.0,81.0,0.0,1008,0,0.000,0.010,0.010,0.001,13.3,5.7,16
06/11/2016,04:00,284,0.7,26.7,0.4,21.5,83.5,0.0,1008,0,0.000,0.007,0.007,0.001,11.3,4.8,16
06/11/2016,05:00,227,0.7,54.8,0.6,21.6,84.0,0.0,1009,41,0.002,0.009,0.011,0.000,9.5,2.5,16
06/11/2016,06:00,284,1.7,31.1,0.9,23.7,76.9,0.0,1009,242,0.036,0.015,0.051,0.020,14.5,7.7,21
06/11/2016,07:00,258,2.1,28.1,0.9,25.5,66.3,0.0,1010,439,0.006,0.007,0.013,0.010,10.2,3.5,19
06/11/2016,08:00,231,1.6,34.0,0.9,27.3,53.3,0.0,1010,777,0.002,0.004,0.006,0.004,10.6,5.3,17
06/11/2016,09:00,229,1.6,49.9,1.2,28.8,46.4,0.0,1010,959,0.001,0.001,0.002,0.002,,,16
06/11/2016,10:00,24,0.6,117.8,1.2,30.2,43.4,0.0,1009,1071,0.003,0.005,0.007,0.003,10.8,2.4,17
06/11/2016,11:00,20,3.7,15.0,1.4,28.7,57.4,0.0,1008,1104,0.005,0.009,0.014,0.007,16.1,11.5,18
06/11/2016,12:00,9,4.3,179.4,1.3,27.7,65.0,0.0,1008,1063,0.001,0.001,0.002,0.001,15.1,12.9,19
06/11/2016,13:00,15,3.8,15.4,1.3,28.5,62.6,0.0,1007,957,0.001,0.001,0.002,0.001,27.4,26.4,22
06/11/2016,14:00,20,4.0,13.7,1.3,28.9,60.0,0.0,1006,784,0.001,0.001,0.002,0.002,23.9,21.4,23
06/11/2016,15:00,15,4.0,176.0,1.4,28.2,62.8,0.0,1006,559,0.001,0.001,0.002,0.001,26.1,23.6,22
06/11/2016,16:00,4,2.6,168.3,1.1,28.6,59.8,0.0,1006,309,0.001,0.003,0.003,0.001,24.3,21.8,21
06/11/2016,17:00,357,2.9,18.2,1.1,27.5,68.4,0.0,1007,74,0.000,0.002,0.002,0.001,21.4,16.1,22
06/11/2016,18:00,326,2.5,15.5,1.0,26.7,70.0,0.0,1008,2,0.000,0.002,0.002,0.000,15.7,7.8,24
06/11/2016,19:00,337,1.0,25.0,0.5,26.1,72.9,0.0,1009,0,0.000,0.003,0.003,0.000,17.6,7.9,26
06/11/2016,20:00,247,0.3,57.7,0.2,25.0,76.4,0.0,1009,0,0.001,0.005,0.006,0.000,16.7,6.5,28
06/11/2016,21:00,221,0.4,12.8,0.2,24.1,79.9,0.0,1010,0,0.003,0.009,0.012,0.001,23.8,10.2,32
06/11/2016,22:00,242,0.6,20.3,0.2,23.5,84.1,0.0,1010,0,0.001,0.005,0.006,0.001,19.9,10.9,30
06/11/2016,23:00,234,0.6,15.2,0.3,22.9,87.0,0.0,1010,0,0.001,0.005,0.005,0.000,14.5,5.2,28
