Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
24/06/2015,08:00,160,1.8,55.7,1.2,19.3,74.5,0.004,0.005,0.008,0.001,5.7,1.2,4
24/06/2015,09:00,152,2.3,27.2,0.9,20.7,69.9,0.002,0.002,0.004,0.000,5.8,3.0,3
24/06/2015,10:00,143,1.8,38.1,0.8,22.9,62.0,0.003,0.004,0.007,0.001,1.7,-0.9,3
24/06/2015,11:00,105,2.5,33.7,1.0,24.4,55.7,0.008,0.009,0.017,0.011,9.0,5.3,4
24/06/2015,12:00,71,3.3,19.7,1.1,24.3,57.3,0.003,0.004,0.007,0.003,12.3,5.2,4
24/06/2015,13:00,73,3.5,17.9,1.0,24.0,58.0,0.001,0.001,0.002,0.001,15.3,5.4,5
24/06/2015,14:00,85,3.5,16.7,1.0,23.5,59.9,0.001,0.001,0.002,0.001,12.9,5.9,4
24/06/2015,15:00,88,3.1,15.2,0.9,22.5,64.2,0.001,0.001,0.002,0.002,9.0,3.5,4
24/06/2015,16:00,91,2.3,17.6,0.8,21.1,70.9,0.000,0.002,0.002,0.002,7.5,1.1,4
24/06/2015,17:00,87,1.7,23.7,0.9,20.1,76.4,0.000,0.005,0.005,0.001,7.9,1.0,5
24/06/2015,18:00,227,0.2,84.6,0.3,18.6,83.2,0.024,0.020,0.044,0.002,9.4,1.0,12
24/06/2015,19:00,256,0.3,48.8,0.2,17.7,86.9,0.010,0.016,0.026,0.001,20.8,8.7,9
24/06/2015,20:00,286,0.7,41.8,0.4,16.2,90.7,0.005,0.015,0.019,0.000,13.8,4.3,7
24/06/2015,21:00,288,1.0,10.0,0.2,15.1,93.1,0.009,0.013,0.022,0.000,8.4,0.4,7
24/06/2015,22:00,295,1.1,12.7,0.2,14.3,94.2,0.008,0.011,0.018,0.000,4.4,-1.6,6
24/06/2015,23:00,297,1.4,10.5,0.3,13.8,94.6,0.007,0.009,0.015,0.000,4.9,0.6,5
25/06/2015,00:00,295,1.3,10.4,0.3,13.2,94.8,,,,,6.4,3.4,
25/06/2015,01:00,279,2.0,15.5,0.4,13.4,94.2,0.004,0.005,0.009,0.000,5.6,2.5,5
25/06/2015,02:00,258,2.0,15.7,0.6,14.6,90.7,0.001,0.002,0.003,0.000,1.6,-1.1,3
25/06/2015,03:00,259,2.2,16.2,0.8,14.2,89.9,0.002,0.003,0.004,0.000,4.0,1.9,3
25/06/2015,04:00,261,1.4,32.2,0.7,14.6,88.5,0.002,0.004,0.006,0.001,3.1,0.2,3
25/06/2015,05:00,260,1.9,17.3,0.6,13.7,90.4,0.009,0.008,0.017,0.000,5.9,1.5,5
25/06/2015,06:00,260,1.5,21.5,0.6,13.8,90.2,0.009,0.008,0.017,0.000,8.5,3.7,5
25/06/2015,07:00,253,2.5,17.8,1.1,14.9,87.9,0.011,0.009,0.020,0.000,9.9,3.9,5
25/06/2015,08:00,245,2.6,19.3,1.0,16.9,82.8,0.006,0.005,0.010,0.000,8.2,2.2,4
25/06/2015,09:00,247,2.0,21.1,0.7,18.9,77.7,0.005,0.004,0.009,0.000,10.3,2.9,5
25/06/2015,10:00,222,2.6,25.4,0.9,21.3,70.4,0.002,0.001,0.003,0.000,10.0,3.9,4
25/06/2015,11:00,213,1.1,38.8,0.6,21.7,69.8,0.002,0.001,0.002,0.000,7.6,3.1,5
25/06/2015,12:00,285,0.9,56.5,0.7,23.4,63.8,0.001,0.001,0.002,0.000,9.0,3.7,6
25/06/2015,13:00,58,1.5,35.1,0.7,23.7,63.0,0.001,0.001,0.002,0.001,10.9,6.7,6
25/06/2015,14:00,52,1.6,28.8,0.6,25.0,57.8,0.001,0.001,0.002,0.003,10.1,5.8,7
25/06/2015,15:00,32,1.1,156.6,0.9,23.1,65.5,0.000,0.001,0.001,0.001,8.2,3.8,7
25/06/2015,16:00,95,0.9,116.9,1.2,21.5,79.9,0.003,0.007,0.010,0.002,8.6,2.6,10
25/06/2015,17:00,175,3.0,40.2,1.8,17.7,82.8,0.003,0.008,0.011,0.005,9.1,4.6,9
25/06/2015,18:00,154,2.2,29.1,1.0,15.5,90.8,0.001,0.004,0.005,0.001,5.3,2.9,8
25/06/2015,19:00,215,1.1,53.8,1.0,15.4,87.0,0.002,0.006,0.007,0.000,6.1,4.7,9
25/06/2015,20:00,261,2.0,19.6,0.9,15.0,89.1,0.001,0.003,0.004,0.000,5.5,4.6,6
25/06/2015,21:00,257,2.9,12.7,0.8,14.9,90.1,0.003,0.002,0.005,0.000,1.5,0.2,6
25/06/2015,22:00,247,2.8,22.3,1.0,15.0,87.3,0.002,0.002,0.003,0.001,4.5,2.1,6
25/06/2015,23:00,247,2.8,20.9,0.9,14.7,86.3,0.002,0.002,0.003,0.000,6.5,3.5,5
26/06/2015,00:00,266,2.5,12.6,0.7,13.5,90.3,,,,,7.3,1.2,
26/06/2015,01:00,262,3.2,10.7,0.8,13.1,90.6,0.002,0.001,0.003,0.000,5.3,2.2,4
26/06/2015,02:00,264,3.4,10.7,0.7,13.1,89.6,0.001,0.000,0.001,0.000,1.2,-0.6,4
26/06/2015,03:00,265,3.6,10.3,0.7,12.8,89.5,0.002,0.001,0.002,0.000,2.1,-0.8,4
26/06/2015,04:00,264,3.6,10.1,0.6,12.8,88.7,0.003,0.002,0.004,0.000,2.6,0.2,4
26/06/2015,05:00,268,3.8,8.9,0.6,12.9,88.6,0.005,0.005,0.009,0.000,4.2,1.1,6
26/06/2015,06:00,251,4.1,13.2,0.9,13.0,88.4,0.005,0.004,0.009,0.000,7.8,3.8,7
26/06/2015,07:00,242,3.7,15.6,1.0,14.0,85.3,0.005,0.004,0.009,0.000,6.4,1.8,8
26/06/2015,08:00,233,3.5,17.4,1.0,15.9,78.9,0.004,0.003,0.007,0.001,5.8,2.0,9
26/06/2015,09:00,217,4.2,18.9,1.4,17.5,73.3,0.005,0.003,0.007,0.010,4.1,1.6,12
26/06/2015,10:00,187,4.1,25.0,1.5,19.8,65.7,0.010,0.007,0.017,0.024,6.7,3.2,16
26/06/2015,11:00,172,3.8,27.0,1.3,21.1,59.4,0.005,0.003,0.007,0.008,10.8,5.8,11
26/06/2015,12:00,173,3.7,26.4,1.3,21.9,56.1,0.004,0.003,0.007,0.006,7.1,3.2,10
26/06/2015,13:00,160,2.9,29.0,1.1,22.9,53.5,0.003,0.002,0.005,0.004,6.3,2.3,10
26/06/2015,14:00,153,3.0,23.2,1.2,23.4,51.8,0.003,0.002,0.004,0.002,6.3,2.6,9
26/06/2015,15:00,155,2.9,22.0,1.1,23.7,52.1,0.003,0.003,0.006,0.000,6.5,2.2,8
26/06/2015,16:00,145,3.2,18.4,0.9,23.2,54.1,0.002,0.002,0.004,0.000,7.6,3.4,5
26/06/2015,17:00,139,3.2,15.3,1.0,21.1,63.3,0.001,0.004,0.005,0.000,5.6,2.0,4
26/06/2015,18:00,157,3.5,17.9,1.4,20.0,70.9,0.001,0.003,0.004,0.000,6.4,3.4,4
26/06/2015,19:00,160,3.2,15.7,0.9,19.3,73.5,0.000,0.001,0.001,0.000,8.5,5.0,4
26/06/2015,20:00,186,2.7,26.1,1.1,19.0,75.8,0.002,0.007,0.009,0.001,5.0,0.5,10
26/06/2015,21:00,162,3.3,18.0,1.3,18.7,75.3,0.003,0.006,0.009,0.000,7.5,3.0,6
26/06/2015,22:00,159,2.8,18.3,1.1,18.5,74.4,0.001,0.001,0.002,0.000,6.0,0.9,5
26/06/2015,23:00,161,3.3,16.0,1.1,18.5,74.2,0.001,0.000,0.001,0.000,6.0,0.3,5
27/06/2015,00:00,162,3.3,16.3,1.2,18.4,75.2,,,,,5.4,-0.1,
27/06/2015,01:00,161,3.1,17.3,1.1,18.1,76.2,0.000,0.001,0.001,0.000,6.0,1.0,5
27/06/2015,02:00,160,3.2,16.8,1.2,18.0,77.1,0.001,0.000,0.001,0.000,6.8,2.0,5
27/06/2015,03:00,160,3.5,16.2,1.2,17.9,77.7,0.001,0.000,0.001,0.000,6.7,2.8,5
27/06/2015,04:00,161,3.7,15.8,1.2,18.0,77.8,0.001,0.002,0.003,0.000,6.8,3.3,6
27/06/2015,05:00,160,3.0,17.3,0.9,17.8,78.5,0.001,0.003,0.004,0.000,7.7,2.5,6
27/06/2015,06:00,164,3.4,17.4,1.1,17.8,78.8,0.001,0.003,0.004,0.000,9.8,4.6,6
27/06/2015,07:00,161,3.3,17.2,1.1,18.5,77.3,0.002,0.002,0.003,0.000,8.0,3.7,6
27/06/2015,08:00,158,3.5,18.7,1.1,20.3,72.7,0.002,0.003,0.005,0.000,8.6,2.7,7
27/06/2015,09:00,135,3.9,21.5,1.5,22.5,65.8,0.002,0.002,0.003,0.000,8.8,2.6,7
27/06/2015,10:00,134,4.6,18.0,1.6,23.4,62.4,0.001,0.000,0.001,0.000,10.5,5.0,6
27/06/2015,11:00,113,5.2,18.5,1.6,23.8,61.0,0.003,0.002,0.004,0.005,6.8,1.0,6
27/06/2015,12:00,123,4.7,20.6,1.4,24.7,56.7,0.003,0.004,0.007,0.007,9.1,3.0,5
27/06/2015,13:00,107,5.3,15.4,1.4,25.0,54.8,0.002,0.001,0.003,0.003,11.8,6.9,4
27/06/2015,14:00,104,5.2,16.2,1.6,24.8,54.7,0.001,0.000,0.001,0.001,10.6,6.5,4
27/06/2015,15:00,110,4.7,15.0,1.5,24.3,57.8,0.001,0.001,0.001,0.001,7.6,3.0,5
27/06/2015,16:00,114,4.0,15.2,1.4,22.9,62.5,0.010,0.011,0.021,0.013,9.6,4.3,5
27/06/2015,17:00,126,2.6,15.8,1.0,21.3,68.4,0.007,0.012,0.019,0.015,12.0,5.7,7
27/06/2015,18:00,137,2.2,16.5,0.7,20.7,70.3,0.000,0.002,0.002,0.001,11.7,4.9,6
27/06/2015,19:00,158,2.1,15.5,0.7,20.3,71.2,0.001,0.003,0.003,0.000,14.5,4.5,8
27/06/2015,20:00,158,2.8,16.5,1.0,19.8,74.5,0.000,0.001,0.001,0.000,18.0,3.3,6
27/06/2015,21:00,158,2.6,17.5,1.0,19.4,76.3,0.000,0.000,0.000,0.000,11.1,1.1,6
27/06/2015,22:00,161,2.3,15.0,0.8,19.0,78.6,0.000,0.000,0.000,0.000,10.8,1.5,7
27/06/2015,23:00,163,2.7,16.2,0.9,19.0,78.5,0.000,0.000,0.000,0.000,8.7,0.5,7
28/06/2015,00:00,162,2.8,17.4,1.0,18.8,79.3,,,,,11.9,4.2,
28/06/2015,01:00,160,2.5,19.0,0.9,18.5,80.5,0.001,0.000,0.001,0.000,11.6,4.9,6
28/06/2015,02:00,162,2.6,18.2,0.9,18.5,80.7,0.001,0.001,0.002,0.000,9.4,2.1,6
28/06/2015,03:00,165,2.7,16.7,0.9,18.4,81.1,0.001,0.001,0.001,0.000,8.7,2.3,6
28/06/2015,04:00,162,2.2,16.3,0.8,18.3,81.5,0.000,0.001,0.001,0.000,7.3,1.6,6
28/06/2015,05:00,162,2.2,17.6,0.8,18.2,81.9,0.001,0.001,0.001,0.000,7.9,3.1,6
28/06/2015,06:00,157,1.9,20.4,0.7,17.9,83.1,0.001,0.004,0.005,0.000,5.7,0.6,7
