Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Sulfur Dioxide (ppm)
18/03/2013,13:00,,,,,31.9,53.7,0.0,0.002
18/03/2013,14:00,,,,,32.2,51.4,0.0,0.004
18/03/2013,15:00,,,,,31.1,57.0,0.0,0.004
18/03/2013,16:00,,,,,30.0,60.0,0.0,0.002
18/03/2013,17:00,,,,,28.5,62.3,0.0,0.001
18/03/2013,18:00,,,,,27.8,60.4,0.0,0.002
18/03/2013,19:00,,,,,27.0,72.0,0.0,0.002
18/03/2013,20:00,,,,,26.5,78.6,0.0,0.002
18/03/2013,21:00,,,,,25.7,81.9,0.0,0.003
18/03/2013,22:00,,,,,25.6,76.5,0.0,0.003
18/03/2013,23:00,,,,,25.5,72.0,0.0,0.003
19/03/2013,00:00,,,,,25.0,73.2,0.0,0.002
19/03/2013,01:00,,,,,25.1,69.4,0.0,
19/03/2013,02:00,,,,,25.2,68.3,0.0,0.001
19/03/2013,03:00,,,,,24.5,71.9,0.0,0.002
19/03/2013,04:00,,,,,23.0,83.5,0.0,0.004
19/03/2013,05:00,,,,,22.7,86.3,0.0,0.003
19/03/2013,06:00,,,,,23.3,85.8,0.0,0.003
19/03/2013,07:00,,,,,25.4,77.0,0.0,0.002
19/03/2013,08:00,,,,,26.4,71.2,0.0,0.003
19/03/2013,09:00,,,,,27.6,64.1,0.0,0.003
19/03/2013,10:00,,,,,29.4,55.5,0.0,0.003
19/03/2013,11:00,,,,,30.1,53.0,0.0,0.002
19/03/2013,12:00,,,,,30.9,51.1,0.0,0.001
19/03/2013,13:00,,,,,31.9,48.8,0.0,0.001
19/03/2013,14:00,,,,,31.1,54.2,0.0,0.003
19/03/2013,15:00,,,,,31.6,52.8,0.0,0.003
19/03/2013,16:00,,,,,30.2,58.0,0.0,0.003
19/03/2013,17:00,,,,,29.5,62.2,0.0,0.003
19/03/2013,18:00,,,,,28.0,70.6,0.0,0.003
19/03/2013,19:00,,,,,27.2,76.7,0.0,0.003
19/03/2013,20:00,,,,,27.4,70.7,0.0,0.004
19/03/2013,21:00,,,,,27.2,65.3,0.0,0.003
19/03/2013,22:00,,,,,26.1,66.0,0.0,0.002
19/03/2013,23:00,,,,,25.2,68.7,0.0,0.002
20/03/2013,00:00,,,,,24.7,68.7,0.0,0.003
20/03/2013,01:00,,,,,24.6,68.6,0.0,
20/03/2013,02:00,,,,,24.4,68.6,0.0,0.002
20/03/2013,03:00,,,,,23.9,72.6,0.0,0.002
20/03/2013,04:00,,,,,23.4,74.2,0.0,0.004
20/03/2013,05:00,,,,,23.0,74.6,0.0,0.004
20/03/2013,06:00,,,,,23.4,72.6,0.0,0.003
20/03/2013,07:00,,,,,24.3,69.3,0.0,0.003
20/03/2013,08:00,,,,,25.2,66.4,0.0,0.002
20/03/2013,09:00,,,,,25.4,67.7,0.0,0.002
20/03/2013,10:00,,,,,25.3,74.0,0.0,0.003
20/03/2013,11:00,,,,,24.0,84.7,0.0,0.004
20/03/2013,12:00,,,,,24.3,87.4,0.0,0.002
20/03/2013,13:00,,,,,24.5,85.2,0.0,0.003
20/03/2013,14:00,,,,,25.0,83.6,0.0,0.002
20/03/2013,15:00,,,,,24.9,82.8,0.0,0.002
20/03/2013,16:00,,,,,24.1,87.8,0.0,0.002
20/03/2013,17:00,,,,,23.6,90.6,0.0,0.001
20/03/2013,18:00,,,,,23.4,90.8,0.0,0.004
20/03/2013,19:00,,,,,23.4,91.3,0.0,0.003
20/03/2013,20:00,,,,,23.4,91.0,0.0,0.003
20/03/2013,21:00,,,,,23.7,89.8,0.0,0.003
20/03/2013,22:00,,,,,23.6,90.8,0.0,0.002
20/03/2013,23:00,,,,,23.2,94.6,0.0,0.003
21/03/2013,00:00,,,,,22.9,95.6,0.0,0.002
21/03/2013,01:00,,,,,22.6,96.5,6.2,
21/03/2013,02:00,,,,,22.8,95.8,9.6,0.004
21/03/2013,03:00,,,,,22.9,94.9,0.0,0.003
21/03/2013,04:00,,,,,23.0,95.4,0.0,0.002
21/03/2013,05:00,,,,,23.0,95.0,0.0,0.004
21/03/2013,06:00,,,,,23.1,95.8,0.0,0.001
21/03/2013,07:00,,,,,23.9,93.8,0.0,0.002
21/03/2013,08:00,,,,,26.5,85.0,0.0,0.002
21/03/2013,09:00,,,,,26.7,83.4,0.0,0.000
21/03/2013,10:00,,,,,26.9,83.6,0.0,0.003
21/03/2013,11:00,,,,,27.5,80.3,0.0,0.002
21/03/2013,12:00,,,,,28.2,76.4,0.0,0.001
21/03/2013,13:00,,,,,28.6,74.6,0.0,0.001
21/03/2013,14:00,,,,,27.0,85.2,0.0,0.001
21/03/2013,15:00,,,,,27.9,78.6,0.0,0.002
21/03/2013,16:00,,,,,27.8,76.5,0.0,0.005
21/03/2013,17:00,,,,,27.0,81.1,0.0,0.005
21/03/2013,18:00,,,,,26.3,83.2,0.0,0.003
21/03/2013,19:00,,,,,25.7,87.3,0.0,0.003
21/03/2013,20:00,,,,,25.5,86.2,0.0,0.004
21/03/2013,21:00,,,,,25.6,85.4,0.0,0.004
21/03/2013,22:00,,,,,25.7,83.3,0.0,0.003
21/03/2013,23:00,,,,,25.6,83.4,0.0,0.003
22/03/2013,00:00,,,,,25.5,83.2,0.0,0.002
22/03/2013,01:00,,,,,25.5,83.1,0.0,
22/03/2013,02:00,,,,,25.2,85.1,0.0,0.000
22/03/2013,03:00,,,,,25.2,84.9,0.0,0.001
22/03/2013,04:00,,,,,25.3,84.1,0.0,0.004
22/03/2013,05:00,,,,,24.9,86.9,0.0,0.003
22/03/2013,06:00,,,,,25.2,85.5,0.0,0.001
22/03/2013,07:00,,,,,26.6,79.2,0.0,0.000
22/03/2013,08:00,,,,,27.3,76.5,0.0,0.003
22/03/2013,09:00,,,,,27.8,74.8,0.0,0.003
22/03/2013,10:00,,,,,29.0,69.4,2.8,0.003
22/03/2013,11:00,,,,,28.3,73.6,3.2,0.003
22/03/2013,12:00,,,,,30.0,65.4,0.0,0.003
22/03/2013,13:00,,,,,30.2,62.7,0.0,0.003
22/03/2013,14:00,,,,,30.8,60.6,0.0,0.003
22/03/2013,15:00,,,,,30.2,64.4,0.0,0.003
22/03/2013,16:00,,,,,29.2,69.0,0.0,0.002
22/03/2013,17:00,,,,,28.3,74.9,0.0,0.003
22/03/2013,18:00,,,,,27.4,78.8,0.0,0.002
22/03/2013,19:00,,,,,26.2,86.1,0.0,0.001
22/03/2013,20:00,,,,,25.3,92.0,0.0,0.004
22/03/2013,21:00,,,,,25.8,88.4,0.0,0.004
22/03/2013,22:00,,,,,24.9,94.5,0.0,0.004
22/03/2013,23:00,,,,,24.8,94.2,0.0,0.004
23/03/2013,00:00,,,,,24.9,94.6,0.0,0.003
23/03/2013,01:00,,,,,25.1,93.3,0.0,
23/03/2013,02:00,,,,,25.4,88.9,0.0,0.001
23/03/2013,03:00,,,,,25.0,89.4,0.0,0.001
23/03/2013,04:00,,,,,25.0,88.7,0.0,0.001
23/03/2013,05:00,,,,,24.9,89.2,0.8,0.001
23/03/2013,06:00,,,,,25.0,90.1,2.2,0.001
23/03/2013,07:00,,,,,26.2,84.2,1.6,0.001
23/03/2013,08:00,,,,,27.7,77.2,1.0,0.003
23/03/2013,09:00,,,,,28.5,72.7,0.4,0.003
23/03/2013,10:00,,,,,28.3,76.2,0.4,0.002
23/03/2013,11:00,,,,,28.3,76.1,0.2,0.002
23/03/2013,12:00,,,,,29.0,74.1,0.2,0.003
23/03/2013,13:00,,,,,29.3,69.4,0.0,0.003
23/03/2013,14:00,,,,,29.7,67.4,0.0,0.002
23/03/2013,15:00,,,,,29.4,68.5,0.0,0.002
23/03/2013,16:00,,,,,28.7,70.1,0.0,0.003
23/03/2013,17:00,,,,,27.4,75.9,0.0,0.004
23/03/2013,18:00,,,,,26.2,81.4,0.0,0.002
23/03/2013,19:00,,,,,26.0,82.4,0.0,0.002
23/03/2013,20:00,,,,,25.9,82.7,0.0,0.000
23/03/2013,21:00,,,,,25.6,83.5,0.0,0.001
23/03/2013,22:00,,,,,24.9,84.0,0.0,0.004
23/03/2013,23:00,,,,,24.7,81.9,0.0,0.004
24/03/2013,00:00,,,,,23.8,86.0,0.0,0.004
24/03/2013,01:00,,,,,23.3,85.8,0.0,
24/03/2013,02:00,,,,,23.1,85.9,0.0,0.004
24/03/2013,03:00,,,,,23.0,89.9,0.0,0.004
24/03/2013,04:00,,,,,22.8,89.2,0.0,0.004
24/03/2013,05:00,,,,,22.9,88.8,0.0,0.003
24/03/2013,06:00,,,,,23.1,87.8,0.0,0.002
24/03/2013,07:00,,,,,24.4,82.6,0.0,0.002
24/03/2013,08:00,,,,,25.6,77.7,0.0,0.002
24/03/2013,09:00,,,,,27.3,69.6,0.0,0.001
24/03/2013,10:00,,,,,28.7,63.7,0.0,0.003
24/03/2013,11:00,,,,,29.2,63.1,0.0,0.003
24/03/2013,12:00,,,,,29.7,63.5,0.0,0.002
24/03/2013,13:00,,,,,30.4,60.1,0.0,0.003
24/03/2013,14:00,,,,,29.7,62.2,0.0,0.002
24/03/2013,15:00,,,,,29.7,60.2,0.0,0.002
24/03/2013,16:00,,,,,29.0,60.8,0.0,0.004
24/03/2013,17:00,,,,,27.8,65.7,0.0,0.004
24/03/2013,18:00,,,,,26.0,75.7,0.0,0.003
24/03/2013,19:00,,,,,25.0,80.1,0.0,0.003
24/03/2013,20:00,,,,,24.8,81.4,0.0,0.004
24/03/2013,21:00,,,,,24.9,82.6,0.0,0.005
24/03/2013,22:00,,,,,24.0,84.0,0.0,0.005
24/03/2013,23:00,,,,,23.9,85.9,0.0,0.004
25/03/2013,00:00,,,,,23.9,87.0,0.0,0.005
25/03/2013,01:00,,,,,23.2,87.2,0.0,
25/03/2013,02:00,,,,,22.8,88.2,0.0,0.001
25/03/2013,03:00,,,,,22.8,88.0,0.0,0.002
25/03/2013,04:00,,,,,22.2,89.8,0.0,0.002
25/03/2013,05:00,,,,,21.7,91.9,0.0,0.001
25/03/2013,06:00,,,,,21.9,93.8,0.0,0.003
25/03/2013,07:00,,,,,23.7,88.3,0.0,0.003
25/03/2013,08:00,,,,,25.3,80.6,0.0,0.001
25/03/2013,09:00,,,,,27.2,70.6,0.0,0.000
25/03/2013,10:00,,,,,29.0,59.7,0.0,0.002
25/03/2013,11:00,,,,,29.6,56.3,0.0,0.002
25/03/2013,12:00,,,,,29.9,57.5,0.0,0.002
25/03/2013,13:00,,,,,30.0,57.6,0.0,0.002
25/03/2013,14:00,,,,,29.8,56.8,0.0,0.001
25/03/2013,15:00,,,,,29.2,56.9,0.0,0.002
25/03/2013,16:00,,,,,28.5,57.6,0.0,0.001
25/03/2013,17:00,,,,,27.1,67.3,0.0,0.001
25/03/2013,18:00,,,,,25.9,77.6,0.0,0.001
25/03/2013,19:00,,,,,25.5,77.1,0.0,0.001
25/03/2013,20:00,,,,,24.7,81.1,0.0,0.002
25/03/2013,21:00,,,,,24.1,84.4,0.0,0.002
25/03/2013,22:00,,,,,23.8,86.1,0.0,0.002
25/03/2013,23:00,,,,,23.3,87.1,0.0,0.002
26/03/2013,00:00,,,,,22.7,88.5,0.0,0.003
26/03/2013,01:00,,,,,22.2,89.1,0.0,
26/03/2013,02:00,,,,,22.3,88.6,0.0,0.003
26/03/2013,03:00,,,,,22.3,87.2,0.0,0.005
26/03/2013,04:00,,,,,22.0,88.3,0.0,0.002
26/03/2013,05:00,,,,,21.5,90.9,0.0,0.002
26/03/2013,06:00,,,,,22.1,88.5,0.0,0.002
26/03/2013,07:00,,,,,23.3,86.7,0.0,0.002
26/03/2013,08:00,,,,,25.5,75.9,0.0,0.001
26/03/2013,09:00,,,,,27.6,64.8,0.0,0.001
26/03/2013,10:00,,,,,28.2,61.9,0.0,0.002
26/03/2013,11:00,,,,,28.6,59.8,0.0,0.003
26/03/2013,12:00,,,,,29.7,56.5,0.0,0.004
26/03/2013,13:00,,,,,29.7,57.0,0.0,0.004
26/03/2013,14:00,,,,,28.8,62.3,0.0,0.003
26/03/2013,15:00,,,,,28.3,65.1,0.0,0.003
26/03/2013,16:00,,,,,27.5,68.7,0.0,0.002
26/03/2013,17:00,,,,,26.8,71.4,0.0,0.001
26/03/2013,18:00,,,,,25.9,72.8,0.0,0.003
26/03/2013,19:00,,,,,24.8,80.5,0.0,0.003
26/03/2013,20:00,,,,,24.7,83.7,0.0,0.004
26/03/2013,21:00,,,,,24.4,84.9,0.0,0.004
26/03/2013,22:00,,,,,24.0,84.6,0.0,0.004
26/03/2013,23:00,,,,,23.3,84.0,0.0,0.003
27/03/2013,00:00,,,,,23.1,83.7,0.0,0.004
27/03/2013,01:00,,,,,23.0,84.8,0.0,
27/03/2013,02:00,,,,,23.0,85.1,0.0,0.001
27/03/2013,03:00,,,,,22.8,85.1,0.0,0.001
27/03/2013,04:00,,,,,22.4,87.6,0.0,0.002
27/03/2013,05:00,,,,,22.3,87.8,0.0,0.003
27/03/2013,06:00,,,,,22.8,84.7,0.0,0.003
27/03/2013,07:00,,,,,24.8,76.2,0.0,0.003
27/03/2013,08:00,,,,,26.2,67.6,0.0,0.004
27/03/2013,09:00,,,,,27.4,61.3,0.0,0.003
27/03/2013,10:00,,,,,28.6,56.8,0.0,0.001
27/03/2013,11:00,,,,,29.2,53.9,0.0,0.000
27/03/2013,12:00,,,,,30.1,50.6,0.0,0.003
27/03/2013,13:00,,,,,29.9,52.8,0.0,0.004
27/03/2013,14:00,,,,,29.7,54.1,0.0,0.004
27/03/2013,15:00,,,,,29.2,53.1,0.0,0.003
27/03/2013,16:00,,,,,28.5,55.8,0.0,0.001
27/03/2013,17:00,,,,,27.1,61.3,0.0,0.001
27/03/2013,18:00,,,,,25.6,73.7,0.0,0.002
27/03/2013,19:00,,,,,25.0,78.3,0.0,0.002
27/03/2013,20:00,,,,,24.6,81.0,0.0,0.002
27/03/2013,21:00,,,,,24.2,83.3,0.0,0.003
27/03/2013,22:00,,,,,24.1,81.7,0.0,0.003
27/03/2013,23:00,,,,,23.9,82.6,0.0,0.003
28/03/2013,00:00,,,,,23.4,83.5,0.0,0.002
28/03/2013,01:00,,,,,22.8,84.6,0.0,
28/03/2013,02:00,,,,,22.5,86.0,0.0,0.001
28/03/2013,03:00,,,,,22.4,85.9,0.0,0.002
28/03/2013,04:00,,,,,21.9,87.9,0.0,0.002
28/03/2013,05:00,,,,,21.7,89.6,0.0,0.001
28/03/2013,06:00,,,,,22.2,88.0,0.0,0.003
28/03/2013,07:00,,,,,23.9,81.0,0.0,0.004
28/03/2013,08:00,,,,,25.4,74.3,0.0,0.004
28/03/2013,09:00,,,,,27.7,62.9,0.0,0.003
28/03/2013,10:00,,,,,28.7,55.8,0.0,0.003
28/03/2013,11:00,,,,,29.3,55.5,0.0,
28/03/2013,12:00,,,,,29.6,54.4,0.0,0.003
28/03/2013,13:00,,,,,29.9,53.3,0.0,0.003
28/03/2013,14:00,,,,,29.9,54.2,0.0,0.003
28/03/2013,15:00,,,,,29.1,56.6,0.0,0.004
28/03/2013,16:00,,,,,28.0,60.5,0.0,0.004
28/03/2013,17:00,,,,,26.7,66.7,0.0,0.003
28/03/2013,18:00,,,,,25.9,71.2,0.0,0.003
28/03/2013,19:00,,,,,25.3,74.4,0.0,0.003
28/03/2013,20:00,,,,,25.3,75.7,0.0,0.001
28/03/2013,21:00,,,,,25.0,78.6,0.0,0.001
28/03/2013,22:00,,,,,24.9,77.7,0.0,0.002
28/03/2013,23:00,,,,,24.4,79.2,0.0,0.001
29/03/2013,00:00,,,,,24.2,79.1,0.0,0.002
29/03/2013,01:00,,,,,23.4,81.5,0.0,
29/03/2013,02:00,,,,,22.1,86.6,0.0,0.000
29/03/2013,03:00,,,,,22.0,86.1,0.0,0.001
29/03/2013,04:00,,,,,21.4,89.8,0.0,0.003
29/03/2013,05:00,,,,,20.6,93.4,0.0,0.003
29/03/2013,06:00,,,,,20.6,94.1,0.0,0.003
29/03/2013,07:00,,,,,22.8,86.1,0.0,0.004
29/03/2013,08:00,,,,,25.2,73.1,0.0,0.002
29/03/2013,09:00,,,,,26.9,64.2,0.0,0.002
29/03/2013,10:00,,,,,28.2,56.1,0.0,0.002
29/03/2013,11:00,,,,,29.0,52.5,0.0,0.002
29/03/2013,12:00,,,,,29.6,50.2,0.0,0.002
29/03/2013,13:00,,,,,29.0,56.3,0.0,0.002
29/03/2013,14:00,,,,,29.3,53.2,0.0,0.002
29/03/2013,15:00,,,,,28.9,48.4,0.0,0.002
29/03/2013,16:00,,,,,28.3,49.8,0.0,0.003
29/03/2013,17:00,,,,,26.6,62.9,0.0,0.003
29/03/2013,18:00,,,,,25.2,71.1,0.0,0.001
29/03/2013,19:00,,,,,24.6,75.2,0.0,0.000
29/03/2013,20:00,,,,,24.6,77.1,0.0,0.002
29/03/2013,21:00,,,,,24.5,78.5,0.0,0.003
29/03/2013,22:00,,,,,24.0,81.9,0.0,0.003
29/03/2013,23:00,,,,,22.9,86.9,0.0,0.005
30/03/2013,00:00,,,,,22.4,89.4,0.0,0.002
30/03/2013,01:00,,,,,22.2,89.1,0.0,
30/03/2013,02:00,,,,,21.5,90.5,0.0,0.000
30/03/2013,03:00,,,,,21.1,90.7,0.0,0.000
30/03/2013,04:00,,,,,21.3,90.8,0.0,0.004
30/03/2013,05:00,,,,,20.8,93.1,0.0,0.004
30/03/2013,06:00,,,,,21.1,93.5,0.0,0.003
30/03/2013,07:00,,,,,22.7,88.4,0.0,0.004
30/03/2013,08:00,,,,,25.2,75.2,0.0,0.002
30/03/2013,09:00,,,,,27.0,66.1,0.0,0.003
30/03/2013,10:00,,,,,28.3,58.4,0.0,0.002
30/03/2013,11:00,,,,,27.8,62.4,0.0,0.002
30/03/2013,12:00,,,,,27.6,63.2,0.0,0.002
30/03/2013,13:00,,,,,27.7,61.3,0.0,0.002
30/03/2013,14:00,,,,,27.8,58.7,0.0,0.002
30/03/2013,15:00,,,,,27.1,66.6,0.0,0.003
30/03/2013,16:00,,,,,26.7,74.2,0.0,0.002
30/03/2013,17:00,,,,,25.5,79.3,0.0,0.002
30/03/2013,18:00,,,,,24.7,83.9,0.0,0.003
30/03/2013,19:00,,,,,23.9,87.5,0.0,0.003
30/03/2013,20:00,,,,,22.7,91.5,0.0,0.004
30/03/2013,21:00,,,,,22.0,93.9,0.0,0.004
30/03/2013,22:00,,,,,21.8,94.3,0.0,0.003
30/03/2013,23:00,,,,,21.7,91.6,0.0,0.003
31/03/2013,00:00,,,,,21.4,91.3,0.0,0.003
31/03/2013,01:00,,,,,20.7,92.1,0.0,
31/03/2013,02:00,,,,,20.2,92.6,0.0,0.001
31/03/2013,03:00,,,,,19.6,93.1,0.0,0.000
31/03/2013,04:00,,,,,19.3,94.5,0.0,0.003
31/03/2013,05:00,,,,,19.3,96.6,0.0,0.003
31/03/2013,06:00,,,,,19.7,95.9,0.0,0.002
31/03/2013,07:00,,,,,21.7,89.8,0.0,0.003
31/03/2013,08:00,,,,,25.3,73.4,0.0,0.003
31/03/2013,09:00,,,,,27.3,63.0,0.0,0.003
31/03/2013,10:00,,,,,27.7,62.0,0.0,0.002
31/03/2013,11:00,,,,,28.0,62.1,0.0,0.003
31/03/2013,12:00,,,,,28.1,60.5,0.0,0.003
31/03/2013,13:00,,,,,28.7,59.4,0.0,0.002
31/03/2013,14:00,,,,,28.4,59.7,0.0,0.002
31/03/2013,15:00,,,,,27.9,63.1,0.0,0.002
31/03/2013,16:00,,,,,27.4,62.6,0.0,0.002
31/03/2013,17:00,,,,,26.1,69.1,0.0,0.002
31/03/2013,18:00,,,,,24.8,76.6,0.0,0.003
31/03/2013,19:00,,,,,24.0,80.3,0.0,0.004
31/03/2013,20:00,,,,,23.1,85.5,0.0,0.001
31/03/2013,21:00,,,,,22.6,87.5,0.0,0.002
31/03/2013,22:00,,,,,22.5,89.2,0.0,0.003
31/03/2013,23:00,,,,,22.4,89.7,0.0,0.002
01/04/2013,00:00,,,,,22.0,92.2,0.0,0.004
01/04/2013,01:00,,,,,21.9,93.0,0.0,
01/04/2013,02:00,,,,,21.8,92.9,0.0,0.001
01/04/2013,03:00,,,,,21.5,93.0,0.0,0.002
01/04/2013,04:00,,,,,21.4,93.0,0.0,0.001
01/04/2013,05:00,,,,,20.8,94.2,0.0,0.001
01/04/2013,06:00,,,,,21.3,93.5,0.0,0.003
01/04/2013,07:00,,,,,24.4,82.5,0.0,0.002
01/04/2013,08:00,,,,,27.0,69.5,0.0,0.003
01/04/2013,09:00,,,,,28.1,63.0,0.0,0.003
01/04/2013,10:00,,,,,28.5,61.0,0.0,0.003
01/04/2013,11:00,,,,,29.0,60.8,0.0,0.002
01/04/2013,12:00,,,,,28.9,60.2,0.0,0.002
01/04/2013,13:00,,,,,28.9,57.6,0.0,0.002
01/04/2013,14:00,,,,,28.9,55.9,0.0,0.003
01/04/2013,15:00,,,,,28.2,60.2,0.0,0.002
01/04/2013,16:00,,,,,27.6,64.3,0.0,0.002
01/04/2013,17:00,,,,,26.3,72.0,0.0,0.002
01/04/2013,18:00,,,,,25.0,78.4,0.0,0.002
01/04/2013,19:00,,,,,24.8,80.4,0.0,0.002
01/04/2013,20:00,,,,,23.7,84.9,0.0,0.004
01/04/2013,21:00,,,,,23.1,88.3,0.0,0.003
01/04/2013,22:00,,,,,22.7,90.4,0.0,0.002
01/04/2013,23:00,,,,,22.2,91.9,0.0,0.001
02/04/2013,00:00,,,,,21.9,93.2,0.0,0.002
02/04/2013,01:00,,,,,22.2,91.9,0.0,
02/04/2013,02:00,,,,,22.2,91.6,0.0,0.004
02/04/2013,03:00,,,,,22.1,90.0,0.0,0.003
02/04/2013,04:00,,,,,21.5,92.0,0.0,0.004
02/04/2013,05:00,,,,,21.4,92.8,0.0,0.004
02/04/2013,06:00,,,,,21.5,92.7,0.0,0.003
02/04/2013,07:00,,,,,23.7,86.2,0.0,0.001
02/04/2013,08:00,,,,,25.7,77.2,0.0,0.003
02/04/2013,09:00,,,,,28.2,61.3,0.0,0.003
02/04/2013,10:00,,,,,28.9,55.5,0.0,0.002
02/04/2013,11:00,,,,,29.5,51.8,0.0,0.001
02/04/2013,12:00,,,,,29.5,53.8,0.0,0.002
02/04/2013,13:00,,,,,29.4,56.1,0.0,0.002
02/04/2013,14:00,,,,,29.2,54.7,0.0,0.002
02/04/2013,15:00,,,,,28.8,57.4,0.0,0.002
02/04/2013,16:00,,,,,27.7,63.9,0.0,0.003
02/04/2013,17:00,,,,,26.3,71.1,0.0,0.003
02/04/2013,18:00,,,,,25.6,76.5,0.0,0.003
02/04/2013,19:00,,,,,25.4,78.2,0.0,0.003
02/04/2013,20:00,,,,,24.4,84.0,0.0,0.004
02/04/2013,21:00,,,,,24.7,84.3,0.0,0.004
02/04/2013,22:00,,,,,24.7,85.0,0.0,0.001
02/04/2013,23:00,,,,,24.6,84.7,0.0,0.002
03/04/2013,00:00,,,,,24.3,85.2,0.0,0.003
03/04/2013,01:00,,,,,24.0,86.2,0.0,
03/04/2013,02:00,,,,,23.5,88.0,0.0,0.001
03/04/2013,03:00,,,,,23.3,89.6,0.0,0.000
03/04/2013,04:00,,,,,23.0,92.0,0.0,0.003
03/04/2013,05:00,,,,,22.7,92.4,0.0,0.002
03/04/2013,06:00,,,,,22.6,92.3,0.0,0.002
03/04/2013,07:00,,,,,23.9,87.1,0.0,0.002
03/04/2013,08:00,,,,,25.5,77.6,0.0,0.002
03/04/2013,09:00,,,,,26.9,69.9,0.0,0.002
03/04/2013,10:00,,,,,28.0,65.2,0.0,0.003
03/04/2013,11:00,,,,,28.7,61.2,0.0,0.003
03/04/2013,12:00,,,,,27.7,66.6,0.0,0.003
03/04/2013,13:00,,,,,26.8,70.6,0.0,0.003
03/04/2013,14:00,,,,,26.7,73.0,0.0,0.002
03/04/2013,15:00,,,,,27.0,67.9,0.0,0.003
03/04/2013,16:00,,,,,26.7,65.9,0.0,0.002
03/04/2013,17:00,,,,,26.4,62.9,0.0,0.003
03/04/2013,18:00,,,,,25.6,67.7,0.0,0.003
03/04/2013,19:00,,,,,25.1,71.4,0.0,0.003
03/04/2013,20:00,,,,,24.8,72.3,0.0,0.003
03/04/2013,21:00,,,,,24.9,68.8,0.0,0.003
03/04/2013,22:00,,,,,25.1,70.7,0.0,0.002
03/04/2013,23:00,,,,,25.0,73.1,0.0,0.002
04/04/2013,00:00,,,,,24.3,74.8,0.0,0.003
04/04/2013,01:00,,,,,23.8,76.0,0.0,
04/04/2013,02:00,,,,,23.5,77.2,0.0,0.002
04/04/2013,03:00,,,,,22.9,80.6,0.0,0.003
04/04/2013,04:00,,,,,22.3,82.1,0.0,0.001
04/04/2013,05:00,,,,,21.9,83.9,0.0,0.001
04/04/2013,06:00,,,,,21.7,83.3,0.0,0.003
04/04/2013,07:00,,,,,23.5,75.6,0.0,0.002
04/04/2013,08:00,,,,,25.0,69.8,0.0,0.002
04/04/2013,09:00,,,,,27.4,60.1,0.0,0.001
04/04/2013,10:00,,,,,28.2,57.0,0.0,0.002
04/04/2013,11:00,,,,,29.1,51.9,0.0,0.003
04/04/2013,12:00,,,,,29.2,52.4,0.0,0.003
04/04/2013,13:00,,,,,28.4,55.4,0.0,0.003
04/04/2013,14:00,,,,,27.7,57.6,0.0,0.002
04/04/2013,15:00,,,,,27.4,57.0,0.0,0.002
04/04/2013,16:00,,,,,27.5,54.5,0.0,0.004
04/04/2013,17:00,,,,,26.3,61.0,0.0,0.003
04/04/2013,18:00,,,,,25.3,66.1,0.0,0.001
04/04/2013,19:00,,,,,24.2,69.1,0.0,0.001
04/04/2013,20:00,,,,,23.7,72.5,0.0,0.003
04/04/2013,21:00,,,,,23.6,71.7,0.0,0.003
04/04/2013,22:00,,,,,23.6,72.4,0.0,0.004
04/04/2013,23:00,,,,,22.9,75.5,0.0,0.003
05/04/2013,00:00,,,,,23.3,72.3,0.0,0.005
05/04/2013,01:00,,,,,23.1,72.5,0.0,
05/04/2013,02:00,,,,,22.7,74.1,0.0,0.000
05/04/2013,03:00,,,,,21.5,81.1,0.0,0.002
05/04/2013,04:00,,,,,21.1,81.3,0.0,0.004
05/04/2013,05:00,,,,,21.0,81.1,0.0,0.004
05/04/2013,06:00,,,,,21.4,78.4,0.0,0.002
05/04/2013,07:00,,,,,23.0,71.9,0.0,0.002
05/04/2013,08:00,,,,,24.9,64.5,0.0,0.002
05/04/2013,09:00,,,,,26.9,58.3,0.0,0.002
05/04/2013,10:00,,,,,27.9,53.6,0.0,0.002
05/04/2013,11:00,,,,,28.4,51.1,0.0,0.002
05/04/2013,12:00,,,,,29.1,49.2,0.0,0.002
05/04/2013,13:00,,,,,29.4,47.3,0.0,0.002
05/04/2013,14:00,,,,,29.2,50.1,0.0,0.004
05/04/2013,15:00,,,,,28.5,52.1,0.0,0.004
05/04/2013,16:00,,,,,27.6,56.2,0.0,0.002
05/04/2013,17:00,,,,,26.2,61.8,0.0,0.002
05/04/2013,18:00,,,,,25.1,66.7,0.0,0.003
05/04/2013,19:00,,,,,23.8,73.5,0.0,0.004
05/04/2013,20:00,,,,,23.1,77.9,0.0,0.002
05/04/2013,21:00,,,,,23.5,70.5,0.0,0.002
05/04/2013,22:00,,,,,23.1,70.8,0.0,0.003
05/04/2013,23:00,,,,,23.0,72.2,0.0,0.004
06/04/2013,00:00,,,,,23.2,71.2,0.0,0.003
06/04/2013,01:00,,,,,23.0,73.3,0.0,
06/04/2013,02:00,,,,,22.4,75.5,0.0,0.003
06/04/2013,03:00,,,,,21.7,76.8,0.0,0.003
06/04/2013,04:00,,,,,21.3,75.7,0.0,0.003
06/04/2013,05:00,,,,,21.3,74.7,0.0,0.002
06/04/2013,06:00,,,,,21.4,74.1,0.0,0.003
