Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Carbon Monoxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
10/01/2013,05:00,177,1.0,47.4,0.5,24.2,85.2,0.001,0.005,0.005,0.000,0.1,,,11
10/01/2013,06:00,138,0.8,36.4,0.4,28.0,73.4,0.002,0.004,0.006,0.001,0.1,,,11
10/01/2013,07:00,53,2.0,25.1,0.6,28.1,73.3,0.002,0.002,0.004,0.003,0.1,13.1,3.1,12
10/01/2013,08:00,59,2.2,18.2,0.6,27.5,76.2,0.001,0.002,0.003,0.002,0.0,15.5,4.1,11
10/01/2013,09:00,40,3.4,21.6,1.2,28.0,73.9,0.000,0.001,0.001,0.000,0.0,11.1,1.1,9
10/01/2013,10:00,49,3.6,20.4,1.2,28.8,70.6,0.000,0.000,0.000,0.000,0.0,11.4,2.8,9
10/01/2013,11:00,43,3.4,22.1,1.1,29.2,69.6,0.000,0.000,0.000,0.000,0.0,14.0,5.3,9
10/01/2013,12:00,46,3.5,23.1,1.1,29.5,68.9,0.001,0.000,0.001,0.001,0.0,12.0,3.7,9
10/01/2013,13:00,51,4.1,16.6,1.2,29.0,69.8,0.001,0.000,0.001,0.000,0.0,13.3,5.5,9
10/01/2013,14:00,51,4.4,15.8,1.2,28.8,70.5,0.000,0.000,0.000,0.000,0.0,9.7,2.2,9
10/01/2013,15:00,39,3.7,20.0,1.3,28.8,71.2,0.000,0.000,0.000,0.000,0.0,12.2,3.5,9
10/01/2013,16:00,45,3.2,20.9,1.1,28.0,74.0,0.000,0.000,0.000,0.000,0.0,11.0,3.4,9
10/01/2013,17:00,34,2.9,18.7,1.0,27.1,77.1,0.001,0.001,0.001,0.000,0.0,11.0,4.2,9
10/01/2013,18:00,30,2.7,19.6,1.0,26.7,77.8,0.000,0.001,0.001,0.000,0.0,10.2,3.5,9
10/01/2013,19:00,33,2.3,18.8,1.0,26.3,80.4,0.000,0.000,0.000,0.000,0.0,10.5,3.2,10
10/01/2013,20:00,45,2.4,19.1,0.8,26.3,80.9,0.000,0.001,0.001,0.000,0.0,11.5,3.9,9
10/01/2013,21:00,38,2.6,21.5,0.9,26.2,81.7,0.000,0.000,0.000,0.000,0.0,9.3,2.1,10
10/01/2013,22:00,33,1.5,28.3,0.6,26.2,83.0,0.000,0.000,0.000,0.000,0.0,10.2,2.3,10
10/01/2013,23:00,36,1.7,20.4,0.7,26.4,83.3,0.000,0.000,0.000,0.000,0.0,37.5,-1.6,10
11/01/2013,00:00,57,2.0,19.4,0.7,26.5,85.1,,,,,,16.8,-0.5,
11/01/2013,01:00,66,1.9,20.0,0.7,26.5,85.6,0.000,0.000,0.000,0.000,0.1,11.4,2.7,13
11/01/2013,02:00,70,1.9,18.2,0.7,26.5,86.3,0.000,0.002,0.002,0.000,0.1,11.3,3.2,16
11/01/2013,03:00,127,1.2,41.8,0.7,26.0,85.6,0.000,0.001,0.001,0.000,0.1,13.3,3.5,15
11/01/2013,04:00,178,1.3,12.8,0.3,25.1,87.9,0.000,0.001,0.001,0.000,0.1,,,11
11/01/2013,05:00,172,1.2,16.1,0.4,24.9,88.9,0.001,0.003,0.003,0.000,0.1,,,13
11/01/2013,06:00,158,1.2,20.4,0.4,26.3,85.0,0.001,0.001,0.002,0.000,0.1,,,14
11/01/2013,07:00,83,1.9,33.9,0.9,28.9,77.4,0.000,0.000,0.000,0.000,0.1,8.7,1.6,19
11/01/2013,08:00,59,2.8,18.3,0.9,28.9,78.0,0.000,0.000,0.000,0.000,0.1,14.5,4.6,23
11/01/2013,09:00,60,3.2,15.6,0.9,29.2,76.5,0.001,0.000,0.001,0.001,0.1,17.2,8.2,26
11/01/2013,10:00,56,3.2,15.7,0.9,29.1,76.7,0.001,0.001,0.001,0.001,0.1,17.4,8.9,30
11/01/2013,11:00,57,3.3,18.5,0.9,29.4,75.9,0.001,0.000,0.001,0.000,0.1,18.1,11.1,29
11/01/2013,12:00,51,3.7,19.5,1.1,29.5,75.8,0.001,0.000,0.001,0.000,0.1,19.4,12.7,31
11/01/2013,13:00,49,3.9,19.3,1.2,29.3,76.7,0.001,0.000,0.001,0.001,0.1,17.3,11.1,30
11/01/2013,14:00,49,3.6,16.6,1.1,29.3,76.6,0.000,0.000,0.000,0.001,0.1,18.3,11.4,30
11/01/2013,15:00,53,3.4,16.2,1.0,29.3,77.2,0.000,0.000,0.000,0.000,0.1,21.6,15.5,32
11/01/2013,16:00,53,3.4,16.6,1.0,28.9,79.4,0.000,0.000,0.000,0.000,0.1,16.8,10.8,34
11/01/2013,17:00,52,3.1,16.6,1.0,28.1,82.7,0.000,0.001,0.001,0.001,0.1,16.8,11.1,34
11/01/2013,18:00,51,3.0,16.5,0.9,27.4,84.2,0.000,0.001,0.001,0.000,0.1,16.8,9.8,34
11/01/2013,19:00,53,2.8,17.7,0.9,27.2,85.3,0.000,0.000,0.000,0.000,0.1,14.4,7.2,34
11/01/2013,20:00,59,2.8,17.5,0.9,27.2,85.1,0.000,0.001,0.001,0.000,0.1,15.9,8.2,32
11/01/2013,21:00,50,2.4,18.7,0.8,27.0,84.8,0.000,0.000,0.000,0.000,0.1,12.1,5.7,29
11/01/2013,22:00,48,2.3,19.9,0.8,27.1,85.1,0.000,0.000,0.000,0.000,0.1,10.5,5.0,25
11/01/2013,23:00,51,2.4,17.6,0.9,27.0,85.2,0.000,0.000,0.000,0.000,0.1,12.0,5.7,21
12/01/2013,00:00,31,2.5,18.7,0.9,26.8,83.4,,,,,,13.2,6.2,
12/01/2013,01:00,26,2.3,21.1,0.8,26.6,84.7,0.000,0.000,0.000,0.000,0.1,15.5,7.2,20
12/01/2013,02:00,7,1.5,178.3,0.6,26.2,85.8,0.000,0.000,0.000,0.000,0.1,14.9,6.3,20
12/01/2013,03:00,8,1.4,20.6,0.6,26.1,86.6,0.000,0.000,0.000,0.000,0.1,14.7,5.8,19
12/01/2013,04:00,4,1.3,174.2,0.6,26.0,86.2,0.000,0.000,0.000,0.000,0.1,14.0,4.7,19
12/01/2013,05:00,9,0.9,177.3,0.5,25.8,87.6,0.000,0.000,0.000,0.000,0.1,15.8,5.1,20
12/01/2013,06:00,29,1.6,23.1,0.7,27.0,83.2,0.000,0.000,0.000,0.000,0.1,17.9,6.2,20
12/01/2013,07:00,42,2.2,29.2,0.9,28.9,74.6,0.000,0.000,0.000,0.000,0.1,18.7,6.2,19
12/01/2013,08:00,56,3.2,14.3,0.8,29.1,73.1,0.000,0.000,0.000,0.000,0.1,18.3,6.9,18
12/01/2013,09:00,56,2.8,16.8,0.9,29.2,72.9,0.001,0.000,0.001,0.000,0.1,15.3,4.3,20
12/01/2013,10:00,59,3.1,17.7,0.9,29.5,71.9,0.000,0.000,0.000,0.000,0.1,18.2,7.1,20
12/01/2013,11:00,54,3.5,17.8,1.0,29.4,72.8,0.001,0.001,0.002,0.001,0.1,22.2,10.3,23
12/01/2013,12:00,49,3.5,18.7,1.1,29.8,71.4,0.000,0.001,0.001,0.001,0.1,21.8,9.9,21
12/01/2013,13:00,42,3.6,20.7,1.2,30.0,70.9,0.001,0.000,0.001,0.001,0.1,24.7,14.0,19
12/01/2013,14:00,48,4.1,17.4,1.3,29.4,73.4,0.000,0.000,0.000,0.000,0.1,21.2,10.0,19
12/01/2013,15:00,40,3.6,20.4,1.2,29.3,72.6,0.000,0.000,0.000,0.000,0.1,19.3,9.2,17
12/01/2013,16:00,41,3.5,19.9,1.1,28.8,73.7,0.000,0.000,0.000,0.000,0.1,19.1,8.5,17
12/01/2013,17:00,37,3.0,19.0,1.1,28.2,74.3,0.000,0.001,0.001,0.000,0.1,21.0,9.9,16
12/01/2013,18:00,29,2.1,21.7,0.8,27.3,78.2,0.000,0.001,0.001,0.000,0.1,19.2,8.5,16
12/01/2013,19:00,22,1.7,21.5,0.7,26.8,80.2,0.000,0.000,0.000,0.000,0.1,15.6,4.9,17
12/01/2013,20:00,16,1.8,20.8,0.7,26.6,80.6,0.000,0.001,0.001,0.000,0.1,15.0,3.8,15
12/01/2013,21:00,16,1.7,20.6,0.6,26.5,82.5,0.000,0.000,0.000,0.000,0.1,15.0,3.7,16
12/01/2013,22:00,28,1.8,23.4,0.7,26.5,81.1,0.000,0.001,0.001,0.000,0.1,15.7,5.5,15
12/01/2013,23:00,12,1.3,174.1,0.7,26.2,81.5,0.000,0.000,0.000,0.000,0.1,15.6,6.4,15
13/01/2013,00:00,3,1.0,30.7,0.6,25.7,83.5,,,,,,14.1,5.2,
13/01/2013,01:00,2,0.8,30.3,0.4,25.4,84.0,0.000,0.000,0.000,0.000,0.1,10.7,2.1,13
13/01/2013,02:00,4,0.6,171.3,0.3,25.0,85.2,0.000,0.000,0.000,0.000,0.1,10.5,2.9,13
13/01/2013,03:00,336,0.2,170.2,0.2,24.7,86.4,0.000,0.002,0.002,0.000,0.1,11.7,4.4,13
13/01/2013,04:00,90,0.3,77.9,0.4,24.4,86.6,0.000,0.002,0.002,0.000,0.1,11.1,3.7,13
13/01/2013,05:00,179,0.6,26.1,0.4,24.3,86.9,0.000,0.002,0.002,0.000,0.1,11.2,3.9,14
13/01/2013,06:00,158,0.9,23.5,0.3,26.7,80.7,0.001,0.002,0.002,0.000,0.1,13.6,6.7,14
13/01/2013,07:00,59,1.5,35.0,0.8,28.7,72.0,0.000,0.001,0.001,0.000,0.1,14.8,7.3,14
13/01/2013,08:00,58,2.2,19.4,0.7,28.5,72.2,0.001,0.000,0.001,0.000,0.1,14.9,5.0,14
13/01/2013,09:00,58,2.9,16.4,0.8,28.8,71.1,0.000,0.001,0.001,0.001,0.1,15.0,4.7,15
13/01/2013,10:00,55,3.0,18.8,0.9,28.9,70.2,0.001,0.001,0.001,0.001,0.1,18.3,8.0,15
13/01/2013,11:00,54,3.4,19.0,0.9,29.1,68.0,0.001,0.000,0.001,0.001,0.1,19.8,10.1,14
13/01/2013,12:00,45,3.2,22.4,1.0,29.3,67.2,0.000,0.000,0.000,0.000,0.1,15.8,6.9,13
13/01/2013,13:00,52,3.6,16.9,1.0,29.1,68.0,0.000,0.000,0.000,0.000,0.1,17.7,9.3,13
13/01/2013,14:00,50,3.8,19.0,1.2,29.2,68.3,0.000,0.000,0.000,0.000,0.1,19.2,9.7,13
13/01/2013,15:00,46,3.7,20.5,1.3,29.2,67.9,0.001,0.000,0.001,0.000,0.1,15.6,5.2,13
13/01/2013,16:00,42,3.4,20.9,1.2,28.8,67.9,0.000,0.000,0.000,0.000,0.0,18.0,7.3,12
13/01/2013,17:00,34,3.0,19.0,1.0,28.0,71.0,0.000,0.000,0.000,0.000,0.0,18.1,6.9,13
13/01/2013,18:00,28,2.3,20.1,0.9,26.9,72.1,0.000,0.000,0.000,0.000,0.0,14.5,4.3,13
13/01/2013,19:00,24,2.0,23.6,0.8,26.4,73.1,0.000,0.000,0.000,0.000,0.0,10.1,-0.2,12
13/01/2013,20:00,13,1.8,21.7,0.7,26.1,75.2,0.000,0.000,0.000,0.000,0.0,14.4,4.6,12
13/01/2013,21:00,12,1.9,178.6,0.7,25.9,77.8,0.000,0.001,0.001,0.001,0.0,15.0,5.0,12
13/01/2013,22:00,15,1.7,21.5,0.7,25.8,79.5,0.000,0.000,0.000,0.000,0.1,14.5,3.7,12
13/01/2013,23:00,10,1.9,181.0,0.8,25.6,78.5,0.000,0.001,0.001,0.000,0.0,12.8,1.8,11
14/01/2013,00:00,7,1.7,21.8,0.7,25.4,75.0,,,,,,11.4,2.7,
14/01/2013,01:00,10,2.2,180.4,1.0,25.6,74.4,0.000,0.000,0.000,0.000,0.0,8.8,1.4,9
14/01/2013,02:00,2,2.0,21.8,0.9,25.5,75.7,0.000,0.000,0.000,0.000,0.0,9.1,2.1,10
14/01/2013,03:00,349,1.7,24.0,0.8,25.3,75.5,0.000,0.000,0.000,0.000,0.0,12.6,4.8,9
14/01/2013,04:00,2,1.7,23.8,0.8,25.2,76.0,0.000,0.001,0.001,0.000,0.0,10.5,2.5,10
14/01/2013,05:00,302,0.3,88.4,0.6,25.0,76.9,0.000,0.002,0.002,0.000,0.0,12.1,4.1,11
14/01/2013,06:00,89,0.3,94.4,0.5,26.9,71.4,0.002,0.004,0.006,0.001,0.1,16.7,7.7,12
14/01/2013,07:00,6,1.8,29.5,0.9,28.4,64.8,0.002,0.004,0.005,0.003,0.1,18.9,7.7,11
14/01/2013,08:00,16,2.9,172.2,1.2,28.8,62.3,0.001,0.000,0.001,0.001,0.0,15.6,3.9,10
14/01/2013,09:00,24,3.3,17.5,1.1,28.9,62.1,0.001,0.001,0.001,0.001,0.0,17.0,6.3,9
14/01/2013,10:00,29,3.2,23.5,1.1,29.4,64.5,0.000,0.000,0.000,0.000,0.0,17.6,8.2,9
14/01/2013,11:00,40,4.2,17.6,1.3,29.0,67.2,0.001,0.000,0.001,0.000,0.0,16.1,6.3,9
14/01/2013,12:00,54,4.3,16.3,1.2,29.1,66.7,0.000,0.000,0.000,0.000,0.0,15.8,5.6,8
14/01/2013,13:00,42,3.9,20.9,1.2,29.3,65.7,0.000,0.000,0.000,0.000,0.0,13.4,5.0,9
14/01/2013,14:00,35,4.2,17.4,1.3,29.3,64.7,0.000,0.000,0.000,0.000,0.0,15.9,7.5,9
14/01/2013,15:00,34,3.6,19.6,1.3,29.1,63.7,0.001,0.000,0.001,0.001,0.0,13.9,5.5,8
14/01/2013,16:00,43,3.2,19.2,1.1,29.4,64.4,0.000,0.000,0.000,0.000,0.1,13.9,6.9,8
14/01/2013,17:00,43,3.0,19.1,0.9,28.0,70.9,0.000,0.001,0.001,0.000,0.1,12.4,4.0,9
14/01/2013,18:00,33,2.4,19.6,0.8,27.3,76.2,0.000,0.000,0.000,0.000,0.1,13.6,3.6,10
14/01/2013,19:00,17,2.1,20.6,0.8,27.0,75.0,0.000,0.000,0.000,0.000,0.0,12.9,2.9,10
14/01/2013,20:00,54,2.0,22.6,0.8,27.1,75.4,0.000,0.000,0.000,0.000,0.0,14.2,5.3,10
14/01/2013,21:00,75,2.6,19.6,0.9,27.1,75.8,0.000,0.000,0.000,0.000,0.0,16.1,6.7,10
14/01/2013,22:00,90,2.8,16.5,0.9,27.0,75.2,0.000,0.000,0.000,0.000,0.0,14.2,4.3,9
14/01/2013,23:00,96,2.8,22.8,1.1,27.0,72.9,0.000,0.000,0.000,0.000,0.0,10.1,2.6,8
15/01/2013,00:00,82,2.6,17.1,0.9,26.9,73.1,,,,,,7.8,0.6,
15/01/2013,01:00,92,1.9,24.7,0.7,26.8,73.3,0.000,0.000,0.000,0.000,0.0,9.5,2.5,8
15/01/2013,02:00,158,1.3,15.0,0.4,26.2,79.0,0.000,0.000,0.000,0.000,0.1,8.2,1.5,9
15/01/2013,03:00,160,1.2,15.7,0.5,25.7,79.3,0.000,0.000,0.000,0.000,0.0,5.1,-1.0,9
15/01/2013,04:00,185,1.5,16.7,0.5,24.9,83.0,0.000,0.001,0.001,0.000,0.1,7.1,1.0,9
15/01/2013,05:00,190,1.4,15.8,0.5,23.8,90.1,0.000,0.003,0.003,0.000,0.1,10.4,5.1,10
15/01/2013,06:00,161,1.9,15.0,0.5,23.9,89.1,0.000,0.002,0.002,0.000,0.1,12.4,7.6,11
15/01/2013,07:00,142,2.3,17.6,0.7,25.4,83.0,0.001,0.001,0.002,0.000,0.1,6.5,2.7,10
15/01/2013,08:00,147,2.6,15.2,1.0,26.2,79.9,0.000,0.001,0.001,0.000,0.1,6.6,3.6,11
15/01/2013,09:00,151,3.2,19.2,1.0,28.1,72.6,0.000,0.001,0.001,0.000,0.1,10.7,7.3,9
15/01/2013,10:00,146,2.3,20.8,0.9,25.7,83.1,0.000,0.001,0.001,0.000,0.1,5.8,3.4,9
15/01/2013,11:00,154,2.5,17.9,0.8,27.3,78.3,0.000,0.001,0.001,0.000,0.1,3.4,1.9,9
15/01/2013,12:00,119,3.4,24.8,1.9,28.2,73.6,0.000,0.000,0.000,0.000,0.1,7.2,3.9,9
15/01/2013,13:00,95,3.8,24.0,1.7,25.7,85.2,0.000,0.000,0.000,0.000,0.1,11.2,6.7,10
15/01/2013,14:00,100,3.7,25.8,1.5,24.3,90.4,0.000,0.000,0.000,0.000,0.1,7.7,1.1,12
15/01/2013,15:00,136,2.9,18.2,1.1,25.3,85.4,0.000,0.001,0.001,0.000,0.1,11.2,4.2,13
15/01/2013,16:00,137,2.4,18.5,0.9,24.5,88.1,0.000,0.001,0.001,0.000,0.1,15.4,6.6,15
15/01/2013,17:00,139,2.4,16.2,0.8,23.9,89.8,0.000,0.001,0.001,0.000,0.1,11.6,0.8,16
15/01/2013,18:00,136,3.1,15.7,1.1,24.4,84.5,0.000,0.001,0.001,0.000,0.1,19.4,4.7,17
15/01/2013,19:00,134,2.9,17.7,1.2,24.4,82.8,0.000,0.000,0.000,0.000,0.0,18.7,4.0,16
15/01/2013,20:00,139,3.0,15.3,1.0,23.9,83.2,0.000,0.000,0.000,0.000,0.0,19.3,6.3,14
15/01/2013,21:00,134,3.1,16.5,1.2,24.3,78.7,0.000,0.000,0.000,0.000,0.0,17.9,6.5,13
15/01/2013,22:00,152,2.4,14.5,0.8,24.3,76.7,0.000,0.000,0.000,0.000,0.0,14.8,1.9,13
15/01/2013,23:00,148,2.5,13.2,0.7,24.2,75.0,0.000,0.000,0.000,0.000,0.0,15.9,2.6,13
16/01/2013,00:00,154,2.2,13.3,0.7,24.0,74.1,,,,,,16.4,2.7,
16/01/2013,01:00,158,2.4,13.2,0.7,23.2,75.9,0.000,0.000,0.000,0.000,0.0,14.6,0.8,12
16/01/2013,02:00,165,2.2,14.1,0.7,22.7,76.6,0.000,0.001,0.001,0.000,0.0,18.9,5.3,13
16/01/2013,03:00,159,2.2,11.6,0.6,22.8,76.5,0.000,0.001,0.001,0.000,0.0,18.5,4.7,14
16/01/2013,04:00,168,1.9,13.1,0.5,22.4,78.9,0.000,0.001,0.001,0.000,0.0,15.9,1.3,13
16/01/2013,05:00,167,1.8,13.9,0.6,22.3,79.2,0.000,0.002,0.002,0.000,0.0,14.6,0.7,13
16/01/2013,06:00,156,2.0,14.5,0.7,24.1,72.6,0.000,0.002,0.002,0.000,0.0,16.7,2.6,13
16/01/2013,07:00,147,2.6,17.2,0.9,26.8,65.2,0.001,0.001,0.002,0.000,0.0,15.4,1.6,13
16/01/2013,08:00,130,3.0,20.5,1.3,28.2,61.7,0.001,0.000,0.001,0.000,0.1,17.9,3.2,14
16/01/2013,09:00,101,3.9,19.6,1.4,28.4,62.2,0.000,0.001,0.001,0.000,0.0,21.9,5.6,15
16/01/2013,10:00,99,4.0,20.2,1.5,29.0,59.6,0.001,0.000,0.001,0.000,0.0,21.0,5.4,15
16/01/2013,11:00,79,4.7,18.7,1.7,29.0,61.0,0.001,0.000,0.001,0.000,0.0,19.9,6.4,15
16/01/2013,12:00,74,5.7,15.1,1.6,28.6,61.8,0.002,0.001,0.002,0.001,0.0,21.4,6.0,16
16/01/2013,13:00,78,5.6,15.7,1.7,28.6,63.2,0.001,0.000,0.001,0.001,0.0,21.4,5.7,16
16/01/2013,14:00,76,5.7,14.4,1.8,28.6,61.1,0.000,0.000,0.000,0.000,0.0,23.3,7.7,17
16/01/2013,15:00,83,5.4,15.8,1.7,28.4,62.5,0.000,0.000,0.000,0.000,0.0,23.3,8.0,17
16/01/2013,16:00,83,5.1,16.1,1.7,27.7,65.8,0.000,0.000,0.000,0.000,0.0,24.1,8.4,15
16/01/2013,17:00,86,4.4,18.2,1.6,27.1,67.7,0.000,0.001,0.001,0.000,0.0,20.2,5.4,15
16/01/2013,18:00,93,4.0,17.5,1.5,26.1,69.3,0.000,0.000,0.000,0.000,0.0,16.6,2.0,14
16/01/2013,19:00,109,3.0,20.3,1.3,25.7,67.9,0.000,0.000,0.000,0.000,0.0,20.3,7.0,13
16/01/2013,20:00,129,1.8,19.3,0.7,25.1,70.5,0.000,0.000,0.000,0.000,0.0,16.8,3.0,13
16/01/2013,21:00,146,1.4,19.1,0.5,24.4,73.4,0.000,0.000,0.000,0.000,0.0,15.4,1.9,13
16/01/2013,22:00,150,1.2,17.6,0.4,23.9,75.4,0.000,0.000,0.000,0.000,0.0,16.2,2.8,13
16/01/2013,23:00,188,1.1,14.8,0.3,23.3,76.4,0.000,0.001,0.001,0.000,0.0,16.4,3.8,13
17/01/2013,00:00,193,1.1,14.1,0.3,22.5,77.2,,,,,,16.6,4.5,
17/01/2013,01:00,198,1.3,15.1,0.4,22.4,76.8,0.000,0.001,0.001,0.000,0.0,11.5,-0.2,13
17/01/2013,02:00,197,1.6,14.6,0.5,21.8,78.8,0.000,0.001,0.001,0.000,0.0,15.1,3.4,13
17/01/2013,03:00,184,2.1,10.7,0.4,21.8,79.4,0.000,0.001,0.001,0.000,0.0,16.8,5.3,13
17/01/2013,04:00,174,2.0,10.4,0.4,21.4,80.1,0.000,0.001,0.001,0.000,0.0,17.3,5.2,13
17/01/2013,05:00,174,2.1,12.3,0.5,21.3,80.2,0.000,0.002,0.002,0.000,0.0,15.3,3.5,12
17/01/2013,06:00,164,2.3,13.8,0.7,23.5,73.1,0.000,0.002,0.002,0.000,0.0,14.2,3.2,12
17/01/2013,07:00,158,2.6,15.7,0.8,26.1,64.7,0.000,0.001,0.001,0.000,0.0,14.9,3.8,11
17/01/2013,08:00,147,2.4,21.4,0.9,27.8,59.9,0.000,0.001,0.001,0.000,0.0,14.3,3.3,11
17/01/2013,09:00,126,1.7,39.6,0.9,29.0,56.6,0.000,0.000,0.000,0.000,0.0,13.2,2.2,11
17/01/2013,10:00,81,2.4,30.1,1.0,29.1,58.3,0.000,0.000,0.000,0.000,0.0,15.3,4.8,10
17/01/2013,11:00,57,3.1,22.9,1.0,29.1,60.5,0.000,0.000,0.000,0.000,0.0,17.0,5.9,10
17/01/2013,12:00,61,3.8,18.2,1.1,28.8,65.9,0.001,0.000,0.001,0.000,0.1,18.4,7.1,10
17/01/2013,13:00,71,5.1,15.1,1.5,28.2,71.3,0.001,0.001,0.001,0.001,0.1,18.5,7.6,12
17/01/2013,14:00,76,5.2,16.4,1.6,28.2,72.1,0.001,0.000,0.001,0.000,0.1,18.8,6.6,11
17/01/2013,15:00,75,5.1,15.5,1.6,28.1,72.7,0.000,0.000,0.000,0.000,0.1,17.9,5.7,11
17/01/2013,16:00,79,4.7,15.2,1.5,28.0,73.5,0.000,0.000,0.000,0.000,0.1,17.8,5.3,11
17/01/2013,17:00,78,4.2,16.2,1.3,27.7,73.0,0.000,0.000,0.000,0.000,0.1,14.1,3.5,10
17/01/2013,18:00,82,3.5,17.0,1.3,26.8,74.8,0.000,0.000,0.000,0.000,0.0,14.2,4.7,11
17/01/2013,19:00,96,2.9,20.5,1.1,26.3,77.7,0.000,0.000,0.000,0.000,0.1,18.7,7.6,12
17/01/2013,20:00,111,2.1,22.6,0.9,26.0,80.0,0.000,0.000,0.000,0.000,0.0,14.8,2.8,13
17/01/2013,21:00,111,2.0,22.7,0.9,26.0,80.7,0.000,0.000,0.000,0.000,0.1,12.7,0.6,12
17/01/2013,22:00,150,1.6,29.4,0.7,25.5,81.7,0.000,0.000,0.000,0.000,0.1,13.5,2.3,11
17/01/2013,23:00,163,1.4,12.2,0.3,24.4,86.1,0.000,0.000,0.000,0.000,0.1,12.1,2.3,11
18/01/2013,00:00,167,1.3,12.0,0.4,23.9,85.9,,,,,,8.6,-1.6,
18/01/2013,01:00,170,1.2,11.9,0.3,23.5,86.8,0.000,0.001,0.001,0.000,0.0,13.4,4.2,11
18/01/2013,02:00,176,1.4,11.6,0.3,23.0,88.2,0.000,0.001,0.001,0.000,0.1,11.0,2.2,11
18/01/2013,03:00,173,1.4,12.1,0.3,22.9,88.5,0.000,0.001,0.001,0.000,0.1,8.6,0.0,10
18/01/2013,04:00,183,1.5,10.6,0.3,22.8,88.8,0.000,0.001,0.001,0.000,0.1,12.4,4.2,10
18/01/2013,05:00,182,1.5,11.8,0.4,22.8,88.5,0.000,0.003,0.003,0.000,0.1,10.5,2.7,10
18/01/2013,06:00,170,1.6,15.4,0.6,24.9,81.8,0.001,0.002,0.003,0.000,0.1,9.2,1.2,9
18/01/2013,07:00,137,1.4,28.2,0.5,27.2,73.7,0.000,0.001,0.001,0.000,0.1,14.7,7.6,9
18/01/2013,08:00,93,2.1,27.8,0.8,29.0,67.0,0.000,0.000,0.000,0.000,0.1,10.6,3.6,7
18/01/2013,09:00,77,2.2,29.0,0.9,29.4,62.2,0.000,0.000,0.000,0.000,0.0,9.9,3.8,7
18/01/2013,10:00,49,2.8,24.3,0.9,28.7,66.0,0.000,0.000,0.000,0.000,0.0,11.7,5.5,7
18/01/2013,11:00,55,3.5,18.4,1.1,28.9,68.2,0.000,0.000,0.000,0.000,0.1,11.8,4.7,8
18/01/2013,12:00,56,3.7,18.3,1.2,29.1,66.8,0.000,0.001,0.001,0.000,0.1,13.0,5.5,8
18/01/2013,13:00,58,3.7,17.4,1.1,29.2,66.7,0.000,0.001,0.001,0.001,0.1,14.5,7.1,8
18/01/2013,14:00,62,3.9,17.8,1.3,29.2,68.0,0.001,0.001,0.001,0.001,0.1,12.2,3.7,8
18/01/2013,15:00,76,4.4,14.6,1.3,28.7,71.1,0.001,0.000,0.001,0.001,0.1,11.4,3.7,8
18/01/2013,16:00,68,4.2,16.1,1.2,28.1,75.2,0.000,0.000,0.000,0.000,0.1,10.6,2.7,7
18/01/2013,17:00,69,3.7,15.4,1.2,27.3,77.9,0.001,0.000,0.001,0.000,0.1,8.4,1.9,7
18/01/2013,18:00,66,3.3,15.2,1.1,26.4,80.7,0.000,0.001,0.001,0.000,0.1,7.4,0.3,6
18/01/2013,19:00,68,3.1,14.7,1.0,26.2,81.9,0.000,0.001,0.001,0.000,0.1,6.2,0.6,6
18/01/2013,20:00,65,2.6,16.8,0.9,26.2,82.4,0.000,0.000,0.000,0.000,0.1,6.5,1.4,7
18/01/2013,21:00,46,2.1,19.6,0.8,26.2,83.3,0.000,0.000,0.000,0.000,0.1,11.2,4.9,7
18/01/2013,22:00,46,2.0,20.7,0.7,26.2,83.6,0.000,0.000,0.000,0.000,0.1,9.5,2.6,7
18/01/2013,23:00,38,1.8,19.1,0.7,26.1,82.7,0.000,0.000,0.000,0.000,0.1,8.2,1.8,7
19/01/2013,00:00,25,1.2,22.4,0.7,25.8,83.3,,,,,,7.2,1.3,
19/01/2013,01:00,326,0.5,32.8,0.3,25.2,85.8,0.000,0.000,0.000,0.000,0.1,5.7,1.1,5
19/01/2013,02:00,243,0.6,45.4,0.4,24.8,87.1,0.000,0.001,0.001,0.000,0.1,1.6,-3.2,6
19/01/2013,03:00,229,0.3,70.5,0.3,23.7,89.8,0.000,0.001,0.001,0.000,0.1,7.8,2.8,7
19/01/2013,04:00,167,0.4,37.3,0.2,23.2,91.4,0.000,0.003,0.003,0.000,0.1,4.7,-0.3,7
19/01/2013,05:00,205,0.6,42.6,0.4,23.2,91.9,0.000,0.003,0.003,0.000,0.1,9.4,5.1,6
19/01/2013,06:00,225,0.9,28.9,0.5,25.9,83.3,0.001,0.001,0.002,0.000,0.1,2.2,-2.5,6
19/01/2013,07:00,256,1.0,54.7,0.6,27.9,74.7,0.005,0.004,0.009,0.001,0.1,6.6,0.8,6
19/01/2013,08:00,32,0.5,125.9,0.8,29.0,70.5,0.009,0.005,0.014,0.003,0.1,4.8,0.7,6
19/01/2013,09:00,40,2.7,23.6,0.9,29.2,69.9,0.015,0.008,0.022,0.007,0.1,12.4,5.5,7
