Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),Ozone (ppm),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3)
16/11/2010,12:00,54,2.4,28.7,1.2,29.7,0.025,0.002,0.002,0.003,0.000,9.3
16/11/2010,13:00,52,2.4,24.3,1.1,29.5,0.025,0.001,0.002,0.003,0.000,14.2
16/11/2010,14:00,51,2.5,24.6,1.3,29.1,0.025,0.001,0.002,0.003,0.000,8.8
16/11/2010,15:00,59,2.8,22.4,1.4,28.6,0.024,0.002,0.003,0.005,0.000,11.2
16/11/2010,16:00,52,2.7,20.0,1.3,26.8,0.025,0.002,0.003,0.004,0.000,21.0
16/11/2010,17:00,50,2.5,21.9,1.1,25.9,0.024,0.002,0.003,0.004,0.000,15.5
16/11/2010,18:00,42,1.8,19.0,0.9,25.1,0.019,0.001,0.004,0.004,0.000,14.0
16/11/2010,19:00,53,1.1,20.1,0.5,24.7,0.017,0.001,0.005,0.006,0.000,13.2
16/11/2010,20:00,50,1.0,27.6,0.6,24.4,0.016,0.000,0.005,0.005,0.000,13.6
16/11/2010,21:00,84,0.5,44.4,0.4,24.4,0.015,0.000,0.005,0.005,0.000,14.7
16/11/2010,22:00,84,0.5,39.4,0.3,24.0,0.012,0.000,0.006,0.006,0.000,14.4
16/11/2010,23:00,90,0.4,60.1,0.3,23.7,0.012,0.000,0.004,0.004,0.000,11.2
17/11/2010,00:00,20,0.1,137.1,0.2,23.1,,,,,,9.7
17/11/2010,01:00,78,0.5,65.0,0.5,23.0,0.013,0.000,0.004,0.004,0.000,9.4
17/11/2010,02:00,27,0.4,72.1,0.3,22.4,0.013,0.000,0.002,0.002,0.000,11.5
17/11/2010,03:00,38,0.3,91.0,0.4,22.5,0.009,0.000,0.004,0.004,0.000,14.8
17/11/2010,04:00,47,0.6,50.6,0.4,22.7,0.012,0.000,0.003,0.003,0.000,10.1
17/11/2010,05:00,135,0.3,56.7,0.3,23.0,0.010,0.001,0.005,0.006,0.000,15.3
17/11/2010,06:00,115,0.7,47.3,0.5,24.7,0.009,0.002,0.007,0.009,0.000,12.1
17/11/2010,07:00,100,1.2,33.1,0.8,28.1,0.016,0.002,0.004,0.006,0.000,9.4
17/11/2010,08:00,68,1.5,32.2,0.8,29.1,0.020,0.002,0.001,0.003,0.000,5.8
17/11/2010,09:00,52,1.6,35.9,0.9,29.8,0.024,0.001,0.001,0.002,0.000,6.1
17/11/2010,10:00,35,2.0,31.7,1.0,30.1,,,,,,12.6
17/11/2010,11:00,30,2.8,21.4,1.0,29.3,0.022,,,,,9.5
17/11/2010,12:00,34,3.2,20.0,1.3,29.1,0.021,0.000,0.001,0.001,0.000,16.1
17/11/2010,13:00,38,3.2,17.4,1.2,29.1,0.021,0.001,0.001,0.002,0.000,
17/11/2010,14:00,38,3.6,16.2,1.3,28.5,0.021,0.001,0.001,0.002,0.000,10.9
17/11/2010,15:00,38,3.5,18.8,1.3,28.0,0.019,0.001,0.001,0.002,0.000,13.8
17/11/2010,16:00,39,3.0,21.6,1.4,27.4,0.019,0.001,0.002,0.003,0.000,11.5
17/11/2010,17:00,48,2.3,22.0,1.3,26.4,0.016,0.001,0.003,0.004,0.000,9.8
17/11/2010,18:00,55,1.9,26.8,1.0,25.7,0.017,0.001,0.002,0.002,0.000,23.2
17/11/2010,19:00,67,1.8,21.7,1.0,25.1,0.017,0.000,0.001,0.001,0.000,9.4
17/11/2010,20:00,70,1.6,23.7,0.9,25.2,0.017,0.001,0.001,0.002,0.000,9.6
17/11/2010,21:00,72,1.4,20.9,0.8,25.2,0.017,0.001,0.001,0.001,0.000,7.3
17/11/2010,22:00,61,1.2,26.5,0.8,25.2,0.018,0.000,0.002,0.002,0.000,10.1
17/11/2010,23:00,48,1.5,20.1,0.8,25.2,0.018,0.000,0.001,0.001,0.000,9.2
18/11/2010,00:00,25,1.4,20.7,0.6,25.0,,,,,,12.2
18/11/2010,01:00,19,1.7,17.9,0.7,24.8,0.020,0.000,0.000,0.000,0.001,
18/11/2010,02:00,35,0.9,22.2,0.5,24.6,0.020,0.000,0.000,0.000,0.001,9.2
18/11/2010,03:00,133,0.2,73.5,0.2,24.3,0.014,0.000,0.004,0.004,0.000,14.2
18/11/2010,04:00,153,0.3,49.4,0.3,24.1,0.009,0.000,0.005,0.005,0.000,16.8
18/11/2010,05:00,321,0.3,98.5,0.5,23.8,0.010,0.000,0.005,0.005,0.000,4.9
18/11/2010,06:00,17,0.3,99.3,0.4,24.0,0.011,0.001,0.006,0.007,0.000,18.3
18/11/2010,07:00,207,0.4,75.0,0.4,25.4,0.007,0.004,0.009,0.013,0.000,16.7
18/11/2010,08:00,209,1.1,25.9,0.6,27.2,0.010,0.005,0.008,0.013,0.000,8.1
18/11/2010,09:00,285,0.7,69.9,0.8,27.5,0.016,0.000,0.002,0.002,0.000,
18/11/2010,10:00,329,1.4,43.1,1.1,28.6,0.019,0.000,0.002,0.002,0.000,
18/11/2010,11:00,345,2.3,28.6,1.1,29.9,0.020,0.000,0.000,0.000,0.000,
18/11/2010,12:00,351,2.8,23.9,1.0,30.2,0.020,0.000,0.000,0.000,0.000,17.3
18/11/2010,13:00,15,3.2,19.6,1.1,29.5,0.018,0.001,0.001,0.002,0.000,6.6
18/11/2010,14:00,19,2.8,20.3,1.0,29.5,0.018,0.001,0.001,0.002,0.000,
18/11/2010,15:00,21,2.1,31.1,0.9,29.8,0.020,0.002,0.002,0.004,0.000,15.3
18/11/2010,16:00,46,2.2,17.5,1.1,28.3,0.018,0.002,0.004,0.006,0.000,12.1
18/11/2010,17:00,53,1.9,23.8,0.9,27.1,0.018,0.001,0.004,0.005,0.000,4.7
18/11/2010,18:00,167,0.9,68.2,1.2,24.7,0.024,0.000,0.004,0.004,0.000,
18/11/2010,19:00,87,0.7,63.8,0.7,22.0,0.027,0.000,0.003,0.003,0.000,12.4
18/11/2010,20:00,343,0.9,55.7,0.7,21.8,0.028,0.000,0.003,0.003,0.000,7.1
18/11/2010,21:00,248,1.3,39.8,0.8,21.7,0.027,0.000,0.002,0.002,0.000,7.4
18/11/2010,22:00,210,0.3,95.4,0.4,21.5,0.026,0.000,0.002,0.002,0.000,2.5
18/11/2010,23:00,248,0.5,82.0,0.5,21.6,0.023,0.000,0.003,0.003,0.000,6.3
19/11/2010,00:00,215,1.0,24.4,0.5,21.6,,,,,,2.8
19/11/2010,01:00,224,0.9,26.9,0.5,21.7,0.025,0.000,0.002,0.002,0.000,6.0
19/11/2010,02:00,213,0.4,58.7,0.3,21.8,0.020,0.000,0.004,0.004,0.000,13.1
19/11/2010,03:00,276,0.2,82.2,0.3,21.8,0.018,0.000,0.003,0.003,0.000,13.1
19/11/2010,04:00,77,0.9,31.5,0.5,21.9,0.015,0.001,0.004,0.005,0.000,18.2
19/11/2010,05:00,81,1.0,33.5,0.6,22.0,0.019,0.001,0.004,0.004,0.000,10.2
19/11/2010,06:00,75,1.0,27.2,0.6,22.9,0.018,0.001,0.004,0.005,0.000,11.2
19/11/2010,07:00,91,0.5,69.0,0.5,25.1,0.019,0.001,0.004,0.005,0.000,5.8
19/11/2010,08:00,83,1.4,29.4,0.7,24.6,0.020,0.003,0.003,0.006,0.000,11.9
19/11/2010,09:00,53,0.9,46.0,0.5,26.0,0.023,0.001,0.002,0.003,0.001,10.4
19/11/2010,10:00,69,0.9,38.7,0.6,27.2,0.027,0.001,0.001,0.002,0.001,5.7
19/11/2010,11:00,80,1.2,31.5,0.7,27.3,0.027,0.001,0.002,0.003,0.000,
19/11/2010,12:00,61,1.5,36.4,0.9,28.7,0.030,0.001,0.001,0.002,0.000,9.5
19/11/2010,13:00,60,2.0,27.2,1.0,28.7,0.031,0.001,0.001,0.002,0.000,9.3
19/11/2010,14:00,65,1.4,31.4,0.8,27.8,0.032,0.000,0.002,0.002,0.000,5.1
19/11/2010,15:00,41,1.9,19.2,0.9,26.2,0.036,0.001,0.004,0.004,0.000,4.5
19/11/2010,16:00,40,1.5,20.1,0.8,25.8,0.034,0.001,0.003,0.004,0.000,
19/11/2010,17:00,58,1.0,28.8,0.6,26.0,0.031,0.001,0.006,0.006,0.000,9.6
19/11/2010,18:00,58,0.5,52.1,0.5,25.2,0.026,0.000,0.008,0.008,0.001,8.4
19/11/2010,19:00,85,0.8,36.1,0.6,24.8,0.022,0.000,0.008,0.008,0.000,10.0
19/11/2010,20:00,98,0.9,25.6,0.5,24.5,0.025,0.001,0.004,0.004,0.000,6.4
19/11/2010,21:00,76,0.9,26.9,0.5,24.3,0.024,0.000,0.003,0.003,0.000,3.0
19/11/2010,22:00,112,0.7,48.9,0.6,24.3,0.025,0.000,0.001,0.001,0.000,8.4
19/11/2010,23:00,95,0.3,69.8,0.4,24.2,0.021,0.000,0.003,0.003,0.000,6.1
20/11/2010,00:00,108,0.3,69.8,0.3,24.0,,,,,,3.8
20/11/2010,01:00,65,0.5,35.8,0.3,23.9,0.019,0.000,0.002,0.002,0.000,2.9
20/11/2010,02:00,67,0.4,36.4,0.2,23.8,0.016,0.001,0.004,0.004,0.000,8.0
20/11/2010,03:00,84,0.5,67.7,0.5,23.8,0.018,0.001,0.002,0.003,0.000,6.8
20/11/2010,04:00,285,0.2,65.1,0.2,23.2,0.017,0.000,0.003,0.003,0.000,7.9
20/11/2010,05:00,287,0.2,66.7,0.2,23.0,0.010,0.001,0.005,0.005,0.000,12.1
20/11/2010,06:00,154,0.2,104.3,0.3,24.1,0.008,0.001,0.006,0.007,0.000,13.8
20/11/2010,07:00,143,0.7,43.8,0.5,26.3,0.012,0.002,0.003,0.005,0.000,8.6
20/11/2010,08:00,141,0.9,45.4,0.7,27.4,0.014,0.002,0.003,0.005,0.000,8.9
20/11/2010,09:00,125,0.8,49.2,0.7,27.3,0.014,0.002,0.004,0.006,0.000,6.3
20/11/2010,10:00,71,2.5,23.5,1.3,24.8,0.016,0.002,0.002,0.003,0.000,13.1
20/11/2010,11:00,79,1.6,33.1,1.2,23.6,0.019,0.002,0.004,0.005,0.000,
20/11/2010,12:00,96,1.0,50.4,0.8,23.4,0.018,0.003,0.005,0.008,0.000,
20/11/2010,13:00,97,1.3,35.6,0.9,24.4,0.019,0.002,0.004,0.006,0.000,3.4
20/11/2010,14:00,101,1.1,35.5,0.7,25.2,0.019,0.002,0.003,0.004,0.001,4.2
20/11/2010,15:00,138,0.6,51.6,0.6,24.7,0.016,0.001,0.004,0.004,0.001,6.2
20/11/2010,16:00,109,0.7,40.2,0.5,24.4,0.015,0.001,0.004,0.004,0.000,3.6
20/11/2010,17:00,104,1.0,39.5,0.7,24.1,0.017,0.001,0.002,0.003,0.000,
20/11/2010,18:00,84,1.0,42.2,0.8,23.8,0.016,0.001,0.004,0.005,0.000,4.4
20/11/2010,19:00,110,0.5,85.5,0.6,23.9,0.016,0.000,0.004,0.004,0.001,8.8
20/11/2010,20:00,179,0.2,94.6,0.3,23.8,0.014,0.001,0.004,0.005,0.000,9.0
20/11/2010,21:00,56,0.8,45.4,0.6,23.6,0.012,0.000,0.004,0.004,0.000,9.4
20/11/2010,22:00,86,1.5,29.4,0.9,22.9,0.017,0.000,0.002,0.002,0.000,6.8
20/11/2010,23:00,108,0.7,49.4,0.6,22.4,0.017,0.000,0.002,0.002,0.000,4.3
21/11/2010,00:00,94,1.4,24.2,0.9,22.2,,,,,,1.3
21/11/2010,01:00,101,1.2,38.4,0.9,22.6,0.021,0.000,0.000,0.000,0.000,5.8
21/11/2010,02:00,104,1.1,40.5,0.7,23.0,0.021,0.000,0.000,0.000,0.000,5.7
21/11/2010,03:00,103,1.0,38.3,0.7,23.2,0.020,0.000,0.000,0.000,0.000,8.3
21/11/2010,04:00,97,0.4,76.3,0.6,22.9,0.018,0.000,0.000,0.000,0.000,11.7
21/11/2010,05:00,63,0.3,161.7,0.4,22.4,0.014,0.000,0.001,0.001,0.000,12.8
21/11/2010,06:00,102,0.5,54.8,0.5,22.5,0.015,0.000,0.001,0.001,0.000,11.3
21/11/2010,07:00,108,0.7,43.3,0.6,23.0,0.014,0.000,0.001,0.001,0.000,8.4
21/11/2010,08:00,117,0.7,53.1,0.6,23.6,0.014,0.001,0.002,0.003,0.000,5.8
21/11/2010,09:00,128,0.9,43.2,0.7,26.6,0.015,0.001,0.001,0.002,0.000,
21/11/2010,10:00,113,1.2,41.9,0.9,28.2,0.017,0.001,0.001,0.002,0.000,3.9
21/11/2010,11:00,94,2.2,28.7,1.3,29.1,0.018,0.001,0.000,0.001,0.000,
21/11/2010,12:00,81,2.2,26.8,1.3,29.8,0.018,0.001,0.001,0.001,0.000,7.8
21/11/2010,13:00,77,2.2,26.5,1.5,28.2,0.017,0.001,0.000,0.001,0.000,16.4
21/11/2010,14:00,66,2.8,22.9,1.6,29.5,0.018,0.001,0.000,0.001,0.000,
21/11/2010,15:00,73,2.7,23.9,1.6,28.7,0.017,0.001,0.001,0.001,0.000,9.0
21/11/2010,16:00,75,2.3,22.0,1.2,27.1,0.015,0.001,0.002,0.002,0.000,12.0
21/11/2010,17:00,76,2.6,21.2,1.5,26.1,0.016,0.001,0.000,0.001,0.000,15.6
21/11/2010,18:00,54,2.6,23.9,1.4,24.7,0.016,0.001,0.001,0.002,0.000,13.2
21/11/2010,19:00,46,2.0,20.2,1.1,24.1,0.016,0.000,0.001,0.001,0.000,4.0
21/11/2010,20:00,72,1.0,41.1,0.8,24.2,0.017,0.000,0.001,0.001,0.000,7.7
21/11/2010,21:00,101,0.5,49.6,0.4,23.8,0.013,0.000,0.002,0.002,0.000,14.7
21/11/2010,22:00,69,1.3,33.3,1.0,23.0,0.013,0.000,0.001,0.001,0.000,3.5
21/11/2010,23:00,98,1.5,27.3,0.9,22.4,0.015,0.000,0.000,0.000,0.000,2.2
22/11/2010,00:00,102,1.5,23.1,0.8,21.9,,,,,,1.6
22/11/2010,01:00,117,1.4,25.7,0.7,21.8,0.012,0.000,0.000,0.000,0.001,4.5
22/11/2010,02:00,127,0.9,39.5,0.7,21.7,0.013,0.000,0.001,0.001,0.001,4.7
22/11/2010,03:00,127,0.6,55.7,0.5,21.8,0.012,0.000,0.002,0.002,0.001,7.8
22/11/2010,04:00,122,0.3,83.7,0.4,21.8,0.012,0.000,0.000,0.000,0.000,7.3
22/11/2010,05:00,99,0.4,90.1,0.4,21.6,0.010,0.001,0.002,0.003,0.001,7.0
22/11/2010,06:00,99,0.8,51.9,0.7,22.2,0.009,0.002,0.004,0.006,0.001,10.2
22/11/2010,07:00,109,1.0,34.8,0.7,24.0,0.007,0.020,0.007,0.027,0.001,20.6
22/11/2010,08:00,111,1.0,49.2,0.9,25.8,0.010,0.005,0.005,0.009,0.001,14.2
22/11/2010,09:00,102,1.7,34.1,1.0,28.0,0.014,0.002,0.002,0.004,0.001,9.6
22/11/2010,10:00,125,1.2,42.8,0.9,29.1,0.016,0.003,0.000,0.003,0.001,9.2
22/11/2010,11:00,103,1.7,33.8,1.1,29.6,0.017,0.002,0.001,0.002,0.001,9.5
22/11/2010,12:00,86,2.1,24.5,1.2,27.6,0.016,0.002,0.001,0.003,0.001,16.9
22/11/2010,13:00,80,2.2,27.7,1.3,28.3,0.014,0.001,0.001,0.002,0.000,
22/11/2010,14:00,75,2.4,23.3,1.4,28.2,0.014,0.002,0.002,0.003,0.000,4.2
22/11/2010,15:00,82,2.3,28.5,1.5,29.3,0.014,0.002,0.002,0.004,0.000,8.8
22/11/2010,16:00,72,2.6,22.6,1.5,27.8,0.014,0.002,0.002,0.004,0.000,18.6
22/11/2010,17:00,79,2.3,22.4,1.3,26.2,0.015,0.001,0.002,0.003,0.000,17.9
22/11/2010,18:00,84,2.0,21.8,1.1,25.4,0.015,0.001,0.001,0.002,0.000,23.5
22/11/2010,19:00,89,1.5,29.2,1.0,24.8,0.015,0.001,0.001,0.001,0.000,12.2
22/11/2010,20:00,94,1.5,29.7,1.0,24.6,0.015,0.001,0.001,0.002,0.000,14.3
22/11/2010,21:00,80,1.8,24.0,1.0,24.4,0.017,0.000,0.001,0.001,0.001,15.3
22/11/2010,22:00,102,1.1,41.0,0.8,24.4,0.016,0.001,0.001,0.001,0.000,6.8
22/11/2010,23:00,88,0.8,45.5,0.5,23.6,0.015,0.000,0.002,0.002,0.000,5.9
23/11/2010,00:00,88,0.7,53.9,0.5,23.1,,,,,,4.1
23/11/2010,01:00,89,0.7,52.1,0.6,23.1,0.017,0.000,0.000,0.000,0.000,4.6
23/11/2010,02:00,105,0.6,71.0,0.6,23.1,0.017,0.001,0.001,0.001,0.000,4.7
23/11/2010,03:00,103,0.7,72.9,0.7,22.9,0.017,0.000,0.000,0.000,0.000,5.8
23/11/2010,04:00,120,0.5,83.7,0.6,22.5,0.017,0.000,0.001,0.001,0.000,9.1
23/11/2010,05:00,105,0.5,76.8,0.5,22.3,0.016,0.000,0.003,0.003,0.000,3.2
23/11/2010,06:00,126,0.8,63.3,0.7,24.1,0.014,0.003,0.004,0.007,0.000,11.2
23/11/2010,07:00,132,1.4,44.0,1.1,27.4,0.016,0.002,0.002,0.004,0.000,12.8
23/11/2010,08:00,111,1.9,37.0,1.3,27.7,0.017,0.002,0.003,0.005,0.000,17.2
23/11/2010,09:00,94,2.4,25.5,1.5,28.3,0.019,0.002,0.002,0.003,0.000,12.8
23/11/2010,10:00,95,2.4,32.3,1.5,30.2,0.019,0.001,0.002,0.003,0.001,12.4
23/11/2010,11:00,91,2.3,32.4,1.4,28.0,0.017,0.003,0.004,0.006,0.000,15.9
23/11/2010,12:00,104,1.8,32.3,1.2,27.7,0.015,0.004,0.004,0.008,0.001,20.2
23/11/2010,13:00,80,2.9,24.0,1.7,28.6,0.017,0.002,0.002,0.004,0.001,7.0
23/11/2010,14:00,82,2.9,22.8,1.7,29.1,0.017,0.001,0.001,0.002,0.000,9.2
23/11/2010,15:00,92,2.8,25.4,1.6,27.7,0.017,0.002,0.002,0.004,0.000,8.9
23/11/2010,16:00,92,2.8,23.9,1.7,26.8,0.018,0.002,0.002,0.004,0.000,13.8
23/11/2010,17:00,110,2.0,26.9,1.3,25.9,0.017,0.001,0.004,0.005,0.000,11.0
23/11/2010,18:00,108,1.6,29.4,0.9,25.4,0.016,0.000,0.004,0.004,0.000,21.9
23/11/2010,19:00,94,2.0,25.5,1.2,25.2,0.018,0.001,0.002,0.003,0.001,26.4
23/11/2010,20:00,96,1.9,28.9,1.2,25.1,0.019,0.000,0.001,0.001,0.000,19.7
23/11/2010,21:00,106,1.4,34.8,1.0,24.8,0.018,0.001,0.000,0.001,0.001,19.4
23/11/2010,22:00,107,0.7,49.4,0.6,24.3,0.017,0.000,0.001,0.001,0.001,19.3
23/11/2010,23:00,116,1.0,48.6,0.7,24.2,0.016,0.000,0.001,0.001,0.000,12.2
24/11/2010,00:00,127,0.7,56.8,0.6,23.4,,,,,,13.7
24/11/2010,01:00,135,0.6,71.5,0.7,23.2,0.018,0.000,0.001,0.001,0.000,12.8
24/11/2010,02:00,145,0.6,68.1,0.6,23.3,0.019,0.000,0.000,0.000,0.000,14.2
24/11/2010,03:00,139,0.6,62.5,0.6,23.1,0.018,0.000,0.000,0.000,0.000,14.7
24/11/2010,04:00,164,0.5,68.4,0.5,23.2,0.017,0.000,0.000,0.000,0.000,16.2
24/11/2010,05:00,168,0.5,69.8,0.6,23.2,0.015,0.001,0.001,0.002,0.000,16.5
24/11/2010,06:00,152,0.6,62.8,0.6,24.9,0.015,0.002,0.002,0.004,0.000,17.5
24/11/2010,07:00,125,1.2,41.6,0.9,28.0,0.016,0.002,0.004,0.005,0.000,21.5
24/11/2010,08:00,106,1.7,34.6,1.1,28.0,0.015,0.004,0.006,0.010,0.000,19.5
24/11/2010,09:00,100,1.8,45.7,1.6,28.6,0.016,0.005,0.006,0.010,0.000,22.6
24/11/2010,10:00,105,1.8,40.8,1.4,29.2,0.017,0.003,0.003,0.006,0.000,14.3
24/11/2010,11:00,87,2.7,27.1,1.6,29.1,0.020,0.001,0.001,0.002,0.000,13.3
24/11/2010,12:00,97,2.6,32.4,1.6,28.3,0.019,0.001,0.001,0.002,0.000,14.4
24/11/2010,13:00,90,2.2,28.7,1.6,25.9,0.018,0.002,0.001,0.003,0.000,19.6
24/11/2010,14:00,95,2.1,26.6,1.3,24.7,0.016,0.001,0.002,0.003,0.000,6.1
24/11/2010,15:00,88,2.1,26.5,1.3,23.2,0.016,0.002,0.002,0.004,0.000,2.9
24/11/2010,16:00,99,1.3,46.0,0.9,22.2,0.014,0.001,0.005,0.006,0.000,
24/11/2010,17:00,154,0.6,71.0,0.7,21.4,0.013,0.002,0.008,0.010,0.000,10.4
24/11/2010,18:00,129,0.5,56.2,0.4,22.2,0.008,0.002,0.010,0.011,0.000,18.3
24/11/2010,19:00,345,0.1,109.8,0.2,22.2,0.007,0.001,0.011,0.011,0.000,16.1
24/11/2010,20:00,40,0.1,121.7,0.3,22.1,0.007,0.000,0.009,0.009,0.000,10.2
24/11/2010,21:00,87,0.6,59.1,0.6,22.0,0.014,0.000,0.003,0.003,0.000,7.1
24/11/2010,22:00,118,0.8,60.4,0.8,22.4,0.017,0.000,0.001,0.001,0.000,16.1
24/11/2010,23:00,112,1.0,53.5,0.9,22.8,0.019,0.000,0.000,0.000,0.000,17.5
25/11/2010,00:00,94,1.1,41.0,0.8,22.8,,,,,,15.0
25/11/2010,01:00,91,0.7,61.9,0.6,22.6,0.020,0.000,0.000,0.000,0.000,19.4
25/11/2010,02:00,91,0.6,64.4,0.6,22.5,0.020,0.000,0.000,0.000,0.000,21.0
25/11/2010,03:00,36,0.3,159.6,0.3,22.4,0.017,0.000,0.000,0.000,0.000,21.8
25/11/2010,04:00,66,0.2,91.5,0.3,22.3,0.016,0.000,0.001,0.001,0.000,19.8
25/11/2010,05:00,74,0.1,137.9,0.4,22.3,0.016,0.000,0.001,0.001,0.000,18.7
25/11/2010,06:00,79,0.5,72.3,0.5,24.1,0.014,0.002,0.003,0.005,0.000,17.6
25/11/2010,07:00,114,0.8,65.9,0.9,26.1,0.015,0.002,0.002,0.004,0.000,18.3
25/11/2010,08:00,131,0.9,51.8,0.8,26.5,0.015,0.003,0.005,0.008,0.000,15.7
25/11/2010,09:00,106,1.3,40.2,1.1,27.0,0.015,0.002,0.003,0.005,0.000,17.1
25/11/2010,10:00,127,1.1,47.0,0.9,28.1,0.017,0.001,0.002,0.003,0.000,16.9
25/11/2010,11:00,102,1.3,46.2,1.1,26.7,0.017,0.002,0.002,0.004,0.000,23.4
25/11/2010,12:00,136,0.9,59.2,0.8,27.2,0.016,0.002,0.004,0.005,0.000,10.6
25/11/2010,13:00,73,2.3,33.5,1.7,29.0,0.018,0.001,0.001,0.002,0.000,5.4
25/11/2010,14:00,93,2.0,44.9,1.6,28.4,0.016,0.002,0.002,0.004,0.000,
25/11/2010,15:00,104,1.8,42.1,1.3,26.7,0.015,0.002,0.003,0.005,0.000,13.3
25/11/2010,16:00,134,0.8,61.0,0.9,24.4,0.011,0.002,0.008,0.010,0.000,7.8
25/11/2010,17:00,122,1.0,45.1,0.8,23.8,0.009,0.002,0.009,0.011,0.000,7.6
25/11/2010,18:00,92,1.7,29.4,1.0,24.3,0.014,0.001,0.003,0.004,0.000,
25/11/2010,19:00,90,1.6,28.5,0.9,24.2,0.015,0.001,0.003,0.004,0.000,6.4
25/11/2010,20:00,101,1.2,45.5,0.9,23.9,0.014,0.001,0.003,0.004,0.000,11.0
25/11/2010,21:00,102,1.2,45.7,0.9,23.8,0.017,0.001,0.001,0.002,0.000,14.8
25/11/2010,22:00,106,0.9,58.5,0.8,23.5,0.018,0.000,0.001,0.001,0.000,13.3
25/11/2010,23:00,117,0.8,69.7,0.9,23.5,0.019,0.000,0.002,0.002,0.000,11.4
26/11/2010,00:00,103,0.9,57.7,0.8,23.6,,,,,,15.8
26/11/2010,01:00,113,0.7,73.3,0.8,23.2,0.019,0.000,0.000,0.000,0.000,19.0
26/11/2010,02:00,124,0.7,71.9,0.8,23.2,0.021,0.000,0.000,0.000,0.000,17.7
26/11/2010,03:00,114,1.0,62.0,0.9,23.3,0.021,0.000,0.000,0.000,0.000,17.9
26/11/2010,04:00,115,0.8,56.8,0.7,22.7,0.021,0.000,0.001,0.001,0.000,20.1
26/11/2010,05:00,115,0.8,59.7,0.7,22.6,0.020,0.001,0.002,0.002,0.000,19.0
26/11/2010,06:00,119,1.0,52.1,0.9,24.4,0.018,0.002,0.003,0.005,0.000,22.4
26/11/2010,07:00,121,1.6,41.9,1.1,27.1,0.019,0.002,0.002,0.004,0.000,24.4
26/11/2010,08:00,100,2.0,33.6,1.3,28.8,0.020,0.002,0.002,0.004,0.000,24.5
26/11/2010,09:00,97,2.4,30.6,1.4,28.4,0.022,0.001,0.002,0.003,0.000,20.4
26/11/2010,10:00,106,1.8,36.3,1.3,28.7,0.020,0.001,0.002,0.003,0.000,26.0
26/11/2010,11:00,76,3.0,24.8,1.7,29.5,0.021,0.001,0.002,0.003,0.000,22.6
26/11/2010,12:00,70,3.3,20.3,1.6,29.6,0.022,0.002,0.001,0.003,0.000,28.1
26/11/2010,13:00,72,3.1,21.2,1.7,29.4,0.022,0.001,0.002,0.003,0.000,25.6
26/11/2010,14:00,76,3.2,20.1,1.8,29.2,0.022,0.002,0.002,0.003,0.000,25.7
26/11/2010,15:00,73,3.1,23.2,1.7,28.5,0.021,0.003,0.002,0.005,0.000,22.8
26/11/2010,16:00,77,2.9,20.4,1.6,27.2,0.022,0.001,0.002,0.003,0.000,22.7
26/11/2010,17:00,81,2.8,22.0,1.6,26.4,0.023,0.001,0.001,0.002,0.000,32.5
26/11/2010,18:00,81,2.4,24.2,1.4,25.2,0.023,0.001,0.002,0.003,0.000,29.3
26/11/2010,19:00,85,2.0,25.7,1.2,24.8,0.022,0.000,0.002,0.002,0.000,25.3
26/11/2010,20:00,89,2.0,26.6,1.1,24.4,0.022,0.000,0.002,0.002,0.000,22.6
26/11/2010,21:00,90,1.6,27.2,1.0,24.2,0.022,0.001,0.002,0.003,0.000,28.5
26/11/2010,22:00,91,1.9,28.7,1.2,23.8,0.023,0.001,0.002,0.003,0.000,16.2
26/11/2010,23:00,87,1.7,26.1,1.0,23.5,0.023,0.000,0.002,0.002,0.000,19.0
27/11/2010,00:00,93,1.0,36.9,0.7,23.0,,,,,,20.2
27/11/2010,01:00,106,0.9,45.0,0.6,23.1,0.022,0.000,0.000,0.000,0.001,20.7
27/11/2010,02:00,110,0.7,44.2,0.6,22.8,0.022,0.000,0.001,0.001,0.001,17.4
27/11/2010,03:00,104,0.5,53.9,0.5,22.1,0.020,0.000,0.002,0.002,0.001,18.3
27/11/2010,04:00,98,0.6,46.2,0.5,21.8,0.019,0.000,0.003,0.003,0.001,16.8
27/11/2010,05:00,60,0.1,140.8,0.2,21.6,0.017,0.000,0.004,0.004,0.001,19.8
27/11/2010,06:00,86,0.5,48.2,0.5,23.3,0.014,0.002,0.004,0.006,0.001,23.0
27/11/2010,07:00,102,1.3,35.8,1.0,26.7,0.020,0.002,0.002,0.004,0.001,29.2
27/11/2010,08:00,93,1.8,28.9,1.1,27.6,0.023,0.001,0.001,0.002,0.001,27.4
27/11/2010,09:00,73,2.0,27.1,1.2,28.9,0.025,0.001,0.001,0.002,0.001,21.4
27/11/2010,10:00,67,2.6,26.9,1.4,28.7,0.024,0.001,0.001,0.001,0.000,20.4
27/11/2010,11:00,58,2.7,25.9,1.5,29.6,0.024,0.001,0.000,0.001,0.000,15.7
27/11/2010,12:00,64,2.4,27.0,1.4,30.0,0.024,0.000,0.001,0.001,0.000,12.6
